-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.049
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	122020.0	122016.0	122020.0	0.0	 	0.0
0	2	126770.0	126768.0	126770.0	0.0	 	0.0
0	3	85368.0	85368.0	85368.0	0.0	 	0.0
0	4	90480.0	90480.0	90480.0	0.0	 	0.0
0	5	72708.0	72696.0	72696.0	0.0	 	12.0
0	6	74016.0	74016.0	74016.0	0.0	 	0.0
0	7	125300.0	125304.0	125300.0	0.0	 	0.0
0	8	45832.0	45840.0	45840.0	8.0	 	0.0
0	9	100460.0	100464.0	100460.0	0.0	 	0.0
0	10	195198.0	193416.0	193420.0	0.0	 	1778.0
0	11	71328.0	71328.0	71328.0	0.0	 	0.0
0	12	139152.0	139152.0	149740.0	10588.0	 	0.0
0	13	59232.0	59232.0	59232.0	0.0	 	0.0
0	14	167442.0	165360.0	165360.0	0.0	 	2082.0
0	15	130682.0	130680.0	130680.0	0.0	 	2.0
0	16	88950.0	88944.0	91016.0	2066.0	 	0.0
1	0	147554.0	143688.0	154490.0	6936.0	 	0.0
1	2	11544.0	11544.0	11544.0	0.0	 	0.0
1	3	193030.0	193032.0	193030.0	0.0	 	0.0
1	4	80450.0	80448.0	80448.0	0.0	 	2.0
1	5	20924.0	20928.0	20928.0	4.0	 	0.0
1	6	120790.0	120792.0	120790.0	0.0	 	0.0
1	7	110300.0	110304.0	110300.0	0.0	 	0.0
1	8	170640.0	170640.0	170640.0	0.0	 	0.0
1	9	177720.0	177720.0	177720.0	0.0	 	0.0
1	10	10040.0	11280.0	11280.0	1240.0	 	0.0
1	11	109492.0	109488.0	109490.0	0.0	 	2.0
1	12	189580.0	189576.0	189580.0	0.0	 	0.0
1	13	160080.0	160080.0	160080.0	0.0	 	0.0
1	14	120508.0	125760.0	125760.0	5252.0	 	0.0
1	15	62784.0	62784.0	62784.0	0.0	 	0.0
1	16	32264.0	29640.0	29640.0	0.0	 	2624.0
2	0	100270.0	100272.0	100270.0	0.0	 	0.0
2	1	143232.0	143232.0	143230.0	0.0	 	2.0
2	3	102986.0	102984.0	102980.0	0.0	 	6.0
2	4	22008.0	22008.0	22008.0	0.0	 	0.0
2	5	110210.0	110208.0	110210.0	0.0	 	0.0
2	6	109340.0	109344.0	109340.0	0.0	 	0.0
2	7	156798.0	156792.0	156790.0	0.0	 	8.0
2	8	203972.0	203976.0	203980.0	8.0	 	0.0
2	9	146232.0	146232.0	146230.0	0.0	 	2.0
2	10	50856.0	51936.0	51936.0	1080.0	 	0.0
2	11	172680.0	172680.0	172680.0	0.0	 	0.0
2	12	79318.0	79320.0	79320.0	2.0	 	0.0
2	13	73224.0	73224.0	73224.0	0.0	 	0.0
2	14	78796.0	77712.0	78795.0	-0.0	 	1.0
2	15	55730.0	55728.0	55728.0	0.0	 	2.0
2	16	33984.0	33984.0	33984.0	0.0	 	0.0
3	0	88612.0	88608.0	88608.0	0.0	 	4.0
3	1	79004.0	79008.0	81193.0	2189.0	 	0.0
3	2	42792.0	42792.0	42792.0	0.0	 	0.0
3	4	35474.0	35472.0	35472.0	0.0	 	2.0
3	5	186984.0	186984.0	186980.0	0.0	 	4.0
3	6	105528.0	105528.0	108960.0	3432.0	 	0.0
3	7	185780.0	185784.0	185780.0	0.0	 	0.0
3	8	195292.0	195288.0	195290.0	0.0	 	2.0
3	9	19684.0	19680.0	19680.0	0.0	 	4.0
3	10	179180.0	179184.0	179180.0	0.0	 	0.0
3	11	34968.0	34968.0	34968.0	0.0	 	0.0
3	12	61296.0	61296.0	61296.0	0.0	 	0.0
3	13	112272.0	112272.0	112270.0	0.0	 	2.0
3	14	2040.0	2040.0	2040.0	0.0	 	0.0
