-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.089
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	216934.0	215832.0	215830.0	0.0	 	1104.0
0	2	34296.0	34296.0	34296.0	0.0	 	0.0
0	3	3936.0	3936.0	3936.0	0.0	 	0.0
0	4	214872.0	214872.0	229800.0	14928.0	 	0.0
0	5	46896.0	46896.0	46896.0	0.0	 	0.0
0	6	51888.0	50136.0	50136.0	0.0	 	1752.0
0	7	37932.0	40128.0	42620.0	4688.0	 	0.0
0	8	152210.0	152208.0	152210.0	0.0	 	0.0
0	9	40080.0	40080.0	40080.0	0.0	 	0.0
0	10	161520.0	161520.0	161520.0	0.0	 	0.0
0	11	158880.0	158880.0	158880.0	0.0	 	0.0
0	12	31318.0	31320.0	31320.0	2.0	 	0.0
0	13	189220.0	189216.0	189220.0	0.0	 	0.0
0	14	20040.0	20040.0	20040.0	0.0	 	0.0
0	15	48840.0	48840.0	48840.0	0.0	 	0.0
0	16	133676.0	133680.0	133680.0	4.0	 	0.0
0	17	131350.0	121824.0	131350.0	0.0	 	0.0
0	18	87024.0	87024.0	87024.0	0.0	 	0.0
0	19	143786.0	143784.0	151130.0	7344.0	 	0.0
1	0	159220.0	159216.0	159220.0	0.0	 	0.0
1	2	232250.0	232248.0	232250.0	0.0	 	0.0
1	3	14396.0	14112.0	14396.0	0.0	 	0.0
1	4	120020.0	120024.0	120020.0	0.0	 	0.0
1	5	226832.0	226824.0	226820.0	0.0	 	12.0
1	6	176780.0	176784.0	176780.0	0.0	 	0.0
1	7	64250.0	64248.0	64248.0	0.0	 	2.0
1	8	177600.0	177600.0	177600.0	0.0	 	0.0
1	9	138840.0	138840.0	138840.0	0.0	 	0.0
1	10	133340.0	133344.0	133340.0	0.0	 	0.0
1	11	6840.0	6840.0	6840.0	0.0	 	0.0
1	12	113592.0	113592.0	113590.0	0.0	 	2.0
1	13	32400.0	32400.0	32400.0	0.0	 	0.0
1	14	73944.0	73944.0	73944.0	0.0	 	0.0
1	15	147844.0	144888.0	148840.0	996.0	 	0.0
1	16	222270.0	222264.0	222260.0	0.0	 	10.0
1	17	44036.0	42144.0	42144.0	0.0	 	1892.0
1	18	22696.0	22608.0	22696.0	0.0	 	0.0
1	19	211780.0	210864.0	211780.0	0.0	 	0.0
2	0	37320.0	37320.0	37320.0	0.0	 	0.0
2	1	99000.0	99000.0	99000.0	0.0	 	0.0
2	3	94848.0	94848.0	94848.0	0.0	 	0.0
2	4	167212.0	167208.0	167210.0	0.0	 	2.0
2	5	84958.0	79416.0	79416.0	0.0	 	5542.0
2	6	100298.0	100296.0	100300.0	2.0	 	0.0
2	7	138032.0	134232.0	145870.0	7838.0	 	0.0
2	8	231312.0	231312.0	231310.0	0.0	 	2.0
2	9	108696.0	108696.0	108700.0	4.0	 	0.0
2	10	95884.0	95880.0	95880.0	0.0	 	4.0
2	11	126960.0	126960.0	126960.0	0.0	 	0.0
2	12	130128.0	130128.0	130130.0	2.0	 	0.0
2	13	130200.0	130200.0	130200.0	0.0	 	0.0
2	14	191712.0	191712.0	191710.0	0.0	 	2.0
2	15	23884.0	26832.0	26832.0	2948.0	 	0.0
2	16	57384.0	57384.0	61566.0	4182.0	 	0.0
2	17	30696.0	34488.0	34488.0	3792.0	 	0.0
2	18	141904.0	141912.0	141910.0	6.0	 	0.0
2	19	60768.0	60768.0	60768.0	0.0	 	0.0
3	0	50424.0	50424.0	50424.0	0.0	 	0.0
3	1	103920.0	103920.0	103920.0	0.0	 	0.0
3	2	117460.0	117456.0	117460.0	0.0	 	0.0
3	4	16128.0	16128.0	16128.0	0.0	 	0.0
3	5	57194.0	57192.0	57192.0	0.0	 	2.0
3	6	78912.0	78912.0	78912.0	0.0	 	0.0
3	7	212592.0	212592.0	212590.0	0.0	 	2.0
3	8	10460.0	10464.0	10464.0	4.0	 	0.0
3	9	135312.0	135312.0	135310.0	0.0	 	2.0
3	10	199700.0	199704.0	199700.0	0.0	 	0.0
3	11	5928.0	5928.0	5928.0	0.0	 	0.0
3	12	31704.0	31704.0	31704.0	0.0	 	0.0
3	13	162100.0	162096.0	162100.0	0.0	 	0.0
3	14	230300.0	230304.0	230300.0	0.0	 	0.0
3	15	55416.0	55416.0	55416.0	0.0	 	0.0
3	16	84528.0	84528.0	84528.0	0.0	 	0.0
3	17	156652.0	156648.0	156650.0	0.0	 	2.0
3	18	66768.0	66768.0	66768.0	0.0	 	0.0
3	19	190320.0	190320.0	190320.0	0.0	 	0.0
4	0	208892.0	208896.0	208900.0	8.0	 	0.0
4	1	188090.0	188088.0	188090.0	0.0	 	0.0
4	2	222460.0	222456.0	222460.0	0.0	 	0.0
4	3	140860.0	140856.0	140860.0	0.0	 	0.0
4	5	203100.0	196992.0	196990.0	0.0	 	6110.0
4	6	81216.0	81216.0	81216.0	0.0	 	0.0
4	7	103130.0	103128.0	103130.0	0.0	 	0.0
4	8	172200.0	172200.0	172200.0	0.0	 	0.0
4	9	80706.0	80640.0	80640.0	0.0	 	66.0
4	10	84864.0	84864.0	84864.0	0.0	 	0.0
4	11	32616.0	32616.0	32616.0	0.0	 	0.0
4	12	162192.0	162192.0	162190.0	0.0	 	2.0
4	13	225412.0	225408.0	225410.0	0.0	 	2.0
4	14	162460.0	162456.0	162460.0	0.0	 	0.0
4	15	82994.0	82992.0	82992.0	0.0	 	2.0
4	16	37272.0	37272.0	37272.0	0.0	 	0.0
4	17	234820.0	234816.0	234820.0	0.0	 	0.0
4	18	230968.0	230976.0	230980.0	12.0	 	0.0
4	19	182132.0	182136.0	182140.0	8.0	 	0.0
5	0	131616.0	131616.0	131620.0	4.0	 	0.0
5	1	64128.0	64128.0	64128.0	0.0	 	0.0
5	2	20808.0	20808.0	20808.0	0.0	 	0.0
5	3	181080.0	181080.0	181080.0	0.0	 	0.0
5	4	5160.0	5088.0	5159.0	-0.0	 	1.0
5	6	242338.0	238128.0	249600.0	7262.0	 	0.0
5	7	49248.0	49248.0	49248.0	0.0	 	0.0
5	8	139490.0	139488.0	139490.0	0.0	 	0.0
5	9	176528.0	176664.0	176660.0	132.0	 	0.0
5	10	138072.0	138072.0	138070.0	0.0	 	2.0
5	11	81504.0	81504.0	81504.0	0.0	 	0.0
5	12	84120.0	84120.0	84120.0	0.0	 	0.0
5	13	57706.0	61848.0	61848.0	4142.0	 	0.0
5	14	7584.0	7584.0	7584.0	0.0	 	0.0
5	15	105500.0	105504.0	105500.0	0.0	 	0.0
5	16	97344.0	97344.0	97344.0	0.0	 	0.0
5	17	204890.0	204888.0	204890.0	0.0	 	0.0
5	18	173038.0	173040.0	186590.0	13552.0	 	0.0
5	19	33528.0	33528.0	33528.0	0.0	 	0.0
6	0	166336.0	161136.0	161140.0	0.0	 	5196.0
6	1	184200.0	184200.0	184200.0	0.0	 	0.0
6	2	16976.0	16968.0	16968.0	0.0	 	8.0
6	3	12906.0	12624.0	12624.0	0.0	 	282.0
6	4	191450.0	191448.0	191450.0	0.0	 	0.0
6	5	188784.0	188784.0	188780.0	0.0	 	4.0
6	7	196494.0	195240.0	208000.0	11506.0	 	0.0
6	8	11922.0	11112.0	11921.0	-0.0	 	1.0
6	9	112794.0	112728.0	112730.0	0.0	 	64.0
6	10	2544.0	2856.0	2856.0	312.0	 	0.0
6	11	113380.0	113376.0	113380.0	0.0	 	0.0
6	12	74856.0	74856.0	74856.0	0.0	 	0.0
6	13	41718.0	37584.0	37584.0	0.0	 	4134.0
6	14	15792.0	15792.0	15792.0	0.0	 	0.0
6	15	53952.0	53952.0	53952.0	0.0	 	0.0
6	16	186240.0	186240.0	186240.0	0.0	 	0.0
6	17	109944.0	117576.0	117580.0	7636.0	 	0.0
6	18	120580.0	120576.0	120580.0	0.0	 	0.0
6	19	139220.0	139224.0	139220.0	0.0	 	0.0
7	0	123216.0	123216.0	123670.0	454.0	 	0.0
7	1	24936.0	24936.0	24936.0	0.0	 	0.0
7	2	16080.0	16080.0	16080.0	0.0	 	0.0
7	3	16176.0	16176.0	16176.0	0.0	 	0.0
7	4	163348.0	163344.0	163340.0	0.0	 	8.0
7	5	12460.0	11640.0	12459.0	-0.0	 	1.0
7	6	137280.0	137280.0	137280.0	0.0	 	0.0
7	8	175080.0	175080.0	175080.0	0.0	 	0.0
7	9	28128.0	28128.0	28128.0	0.0	 	0.0
7	10	52478.0	52320.0	52320.0	0.0	 	158.0
7	11	184532.0	184536.0	184540.0	8.0	 	0.0
7	12	26044.0	26040.0	26730.0	686.0	 	0.0
7	13	25032.0	25032.0	25032.0	0.0	 	0.0
7	14	2016.0	2016.0	2016.0	0.0	 	0.0
7	15	159740.0	159744.0	159740.0	0.0	 	0.0
7	16	147620.0	147624.0	147620.0	0.0	 	0.0
7	17	91632.0	91632.0	91632.0	0.0	 	0.0
7	18	148740.0	145704.0	159320.0	10580.0	 	0.0
7	19	3600.0	3600.0	3600.0	0.0	 	0.0
8	0	112080.0	112080.0	112080.0	0.0	 	0.0
8	1	69796.0	67032.0	73092.0	3296.0	 	0.0
8	2	161712.0	161712.0	161710.0	0.0	 	2.0
8	3	94152.0	94152.0	94152.0	0.0	 	0.0
8	4	32976.0	32976.0	32976.0	0.0	 	0.0
8	5	144986.0	138624.0	149470.0	4484.0	 	0.0
8	6	51192.0	51192.0	51192.0	0.0	 	0.0
8	7	30582.0	27552.0	27552.0	0.0	 	3030.0
8	9	62722.0	64104.0	64104.0	1382.0	 	0.0
8	10	185338.0	185184.0	185180.0	0.0	 	158.0
8	11	156264.0	156264.0	156260.0	0.0	 	4.0
8	12	218710.0	218712.0	218710.0	0.0	 	0.0
8	13	107332.0	107328.0	107330.0	0.0	 	2.0
8	14	144.0	144.0	144.0	0.0	 	0.0
8	15	227760.0	227760.0	227760.0	0.0	 	0.0
8	16	79128.0	79128.0	79128.0	0.0	 	0.0
8	17	143110.0	143112.0	143110.0	0.0	 	0.0
8	18	213498.0	215520.0	222520.0	9022.0	 	0.0
8	19	172476.0	174864.0	174860.0	2384.0	 	0.0
9	0	115076.0	115080.0	121630.0	6554.0	 	0.0
9	1	103440.0	103440.0	103440.0	0.0	 	0.0
9	2	154164.0	154176.0	154180.0	16.0	 	0.0
9	3	198176.0	198744.0	202860.0	4684.0	 	0.0
9	4	162540.0	162120.0	162120.0	0.0	 	420.0
9	5	189620.0	189624.0	189620.0	0.0	 	0.0
9	6	143810.0	143808.0	143810.0	0.0	 	0.0
9	7	135502.0	134832.0	134830.0	0.0	 	672.0
9	8	102914.0	102912.0	102910.0	0.0	 	4.0
9	10	133874.0	133872.0	133870.0	0.0	 	4.0
9	11	103780.0	103776.0	103780.0	0.0	 	0.0
9	12	144070.0	144072.0	144070.0	0.0	 	0.0
9	13	46416.0	46416.0	46416.0	0.0	 	0.0
9	14	238796.0	238800.0	255690.0	16894.0	 	0.0
9	15	127632.0	127632.0	127630.0	0.0	 	2.0
9	16	165032.0	165024.0	171860.0	6828.0	 	0.0
9	17	219840.0	219840.0	219840.0	0.0	 	0.0
9	18	42808.0	41472.0	42808.0	0.0	 	0.0
9	19	205820.0	205824.0	205820.0	0.0	 	0.0
10	0	157832.0	155400.0	158230.0	398.0	 	0.0
10	1	198260.0	198264.0	198260.0	0.0	 	0.0
10	2	90096.0	90096.0	90096.0	0.0	 	0.0
10	3	148610.0	148608.0	148610.0	0.0	 	0.0
10	4	4800.0	4800.0	4800.0	0.0	 	0.0
10	5	203324.0	204960.0	207980.0	4656.0	 	0.0
10	6	135500.0	135504.0	135500.0	0.0	 	0.0
10	7	33432.0	31944.0	33432.0	0.0	 	0.0
10	8	52396.0	51576.0	51576.0	0.0	 	820.0
10	9	103990.0	103992.0	103990.0	0.0	 	0.0
10	11	115106.0	115104.0	115100.0	0.0	 	6.0
10	12	157898.0	157896.0	157900.0	2.0	 	0.0
10	13	142178.0	135888.0	135890.0	0.0	 	6288.0
10	14	59704.0	59712.0	59712.0	8.0	 	0.0
10	15	93936.0	93936.0	93936.0	0.0	 	0.0
10	16	190852.0	190848.0	190850.0	0.0	 	2.0
10	17	60048.0	60048.0	60048.0	0.0	 	0.0
10	18	113348.0	115776.0	115780.0	2432.0	 	0.0
10	19	50924.0	57216.0	57216.0	6292.0	 	0.0
11	0	203958.0	191136.0	209790.0	5832.0	 	0.0
11	1	215860.0	215856.0	215860.0	0.0	 	0.0
11	2	234836.0	232248.0	232250.0	0.0	 	2586.0
11	3	208752.0	208752.0	208750.0	0.0	 	2.0
11	4	212016.0	212856.0	212860.0	844.0	 	0.0
11	5	103036.0	114120.0	114120.0	11084.0	 	0.0
11	6	222708.0	226992.0	243710.0	21002.0	 	0.0
11	7	212744.0	214080.0	214080.0	1336.0	 	0.0
11	8	69576.0	64032.0	69576.0	0.0	 	0.0
11	9	127596.0	124368.0	135220.0	7624.0	 	0.0
11	10	40076.0	39408.0	39408.0	0.0	 	668.0
11	12	198000.0	198000.0	198000.0	0.0	 	0.0
11	13	64120.0	63456.0	63456.0	0.0	 	664.0
11	14	147822.0	147816.0	147820.0	0.0	 	2.0
11	15	173712.0	173712.0	173710.0	0.0	 	2.0
11	16	181988.0	181992.0	181990.0	2.0	 	0.0
11	17	190220.0	190224.0	190220.0	0.0	 	0.0
11	18	207240.0	207240.0	207240.0	0.0	 	0.0
11	19	82300.0	79344.0	82341.0	41.0	 	0.0
12	0	120480.0	131400.0	135370.0	14890.0	 	0.0
12	1	108360.0	108360.0	108360.0	0.0	 	0.0
12	2	184032.0	184032.0	184030.0	0.0	 	2.0
12	3	156020.0	156024.0	156020.0	0.0	 	0.0
12	4	162672.0	162672.0	162670.0	0.0	 	2.0
12	5	39792.0	39792.0	39792.0	0.0	 	0.0
12	6	50112.0	50112.0	50112.0	0.0	 	0.0
12	7	66192.0	66192.0	66192.0	0.0	 	0.0
12	8	236032.0	235104.0	235100.0	0.0	 	932.0
12	9	239590.0	239592.0	239590.0	0.0	 	0.0
12	10	116662.0	116664.0	116660.0	0.0	 	2.0
12	11	195144.0	184224.0	199040.0	3896.0	 	0.0
12	13	154344.0	154344.0	154340.0	0.0	 	4.0
12	14	124780.0	124776.0	124780.0	0.0	 	0.0
12	15	235510.0	235512.0	235510.0	0.0	 	0.0
12	16	177622.0	177624.0	177620.0	0.0	 	2.0
12	17	130252.0	130248.0	130250.0	0.0	 	2.0
12	18	44688.0	44688.0	44688.0	0.0	 	0.0
12	19	42120.0	42120.0	42120.0	0.0	 	0.0
13	0	147240.0	147240.0	147240.0	0.0	 	0.0
13	1	192456.0	192456.0	192460.0	4.0	 	0.0
13	2	3380.0	3384.0	3697.0	317.0	 	0.0
13	3	40128.0	40128.0	40128.0	0.0	 	0.0
13	4	34172.0	34176.0	34176.0	4.0	 	0.0
13	5	75072.0	75072.0	75072.0	0.0	 	0.0
13	6	68618.0	66696.0	66696.0	0.0	 	1922.0
13	7	184536.0	184536.0	184540.0	4.0	 	0.0
13	8	101832.0	101832.0	101830.0	0.0	 	2.0
13	9	61632.0	61632.0	61632.0	0.0	 	0.0
13	10	171860.0	171864.0	171860.0	0.0	 	0.0
13	11	238610.0	238608.0	238610.0	0.0	 	0.0
13	12	11522.0	11520.0	11520.0	0.0	 	2.0
13	14	81672.0	81672.0	81672.0	0.0	 	0.0
13	15	108362.0	108360.0	108360.0	0.0	 	2.0
13	16	167450.0	167448.0	167450.0	0.0	 	0.0
13	17	24936.0	24936.0	24936.0	0.0	 	0.0
13	18	218688.0	218688.0	218690.0	2.0	 	0.0
13	19	225360.0	220320.0	236500.0	11140.0	 	0.0
14	0	234740.0	234744.0	234740.0	0.0	 	0.0
14	1	149180.0	149184.0	149180.0	0.0	 	0.0
14	2	187012.0	187008.0	187010.0	0.0	 	2.0
14	3	69168.0	69168.0	69168.0	0.0	 	0.0
14	4	96096.0	96096.0	96096.0	0.0	 	0.0
14	5	149180.0	149184.0	149180.0	0.0	 	0.0
14	6	29264.0	29040.0	29263.0	-0.0	 	1.0
14	7	200838.0	200832.0	214420.0	13582.0	 	0.0
14	8	77568.0	77568.0	77568.0	0.0	 	0.0
14	9	12216.0	12216.0	12216.0	0.0	 	0.0
14	10	223800.0	223800.0	223800.0	0.0	 	0.0
14	11	8424.0	8424.0	8424.0	0.0	 	0.0
14	12	15816.0	15816.0	15816.0	0.0	 	0.0
14	13	226970.0	226968.0	226970.0	0.0	 	0.0
14	15	142906.0	142680.0	142680.0	0.0	 	226.0
14	16	175558.0	175560.0	175560.0	2.0	 	0.0
14	17	59714.0	59712.0	59712.0	0.0	 	2.0
14	18	75314.0	75312.0	75312.0	0.0	 	2.0
14	19	88204.0	88656.0	88656.0	452.0	 	0.0
15	0	78576.0	79944.0	79944.0	1368.0	 	0.0
15	1	14832.0	14832.0	14832.0	0.0	 	0.0
15	2	159720.0	159720.0	159720.0	0.0	 	0.0
15	3	145820.0	145824.0	145820.0	0.0	 	0.0
15	4	114970.0	105480.0	114970.0	0.0	 	0.0
15	5	165444.0	171552.0	182360.0	16916.0	 	0.0
15	6	106436.0	106440.0	106440.0	4.0	 	0.0
15	7	175554.0	177456.0	177460.0	1906.0	 	0.0
15	8	146180.0	146184.0	146180.0	0.0	 	0.0
15	9	91228.0	91224.0	95939.0	4711.0	 	0.0
15	10	114412.0	114408.0	114410.0	0.0	 	2.0
15	11	216240.0	216240.0	216240.0	0.0	 	0.0
15	12	70900.0	70368.0	70901.0	1.0	 	0.0
15	13	147190.0	147192.0	147190.0	0.0	 	0.0
15	14	175054.0	175056.0	175060.0	6.0	 	0.0
15	16	176882.0	176880.0	176880.0	0.0	 	2.0
15	17	202832.0	202152.0	208670.0	5838.0	 	0.0
15	18	8968.0	8280.0	8967.0	-0.0	 	1.0
15	19	199786.0	199560.0	214150.0	14364.0	 	0.0
16	0	50408.0	49032.0	52073.0	1665.0	 	0.0
16	1	204740.0	204744.0	204740.0	0.0	 	0.0
16	2	172972.0	172968.0	172970.0	0.0	 	2.0
16	3	108798.0	108792.0	108790.0	0.0	 	8.0
16	4	94620.0	94632.0	94632.0	12.0	 	0.0
16	5	10944.0	10944.0	10944.0	0.0	 	0.0
16	6	187392.0	187392.0	187390.0	0.0	 	2.0
16	7	93652.0	93648.0	101900.0	8248.0	 	0.0
16	8	235940.0	235944.0	235940.0	0.0	 	0.0
16	9	113760.0	113760.0	113760.0	0.0	 	0.0
16	10	58848.0	58848.0	58848.0	0.0	 	0.0
16	11	177244.0	177240.0	177240.0	0.0	 	4.0
16	12	64770.0	63312.0	63312.0	0.0	 	1458.0
16	13	142012.0	142008.0	142010.0	0.0	 	2.0
16	14	12434.0	12432.0	12432.0	0.0	 	2.0
16	15	1950.0	1944.0	1944.0	0.0	 	6.0
16	17	166786.0	167472.0	170770.0	3984.0	 	0.0
16	18	203384.0	204072.0	204070.0	686.0	 	0.0
16	19	166512.0	166512.0	166510.0	0.0	 	2.0
17	0	193632.0	193632.0	193630.0	0.0	 	2.0
17	1	57190.0	56376.0	56376.0	0.0	 	814.0
17	2	179660.0	179664.0	179660.0	0.0	 	0.0
17	3	94296.0	94296.0	94296.0	0.0	 	0.0
17	4	39232.0	39240.0	39240.0	8.0	 	0.0
17	5	187340.0	187344.0	187340.0	0.0	 	0.0
17	6	144070.0	144072.0	144070.0	0.0	 	0.0
17	7	177946.0	178752.0	178750.0	804.0	 	0.0
17	8	222720.0	222720.0	222720.0	0.0	 	0.0
17	9	22248.0	22248.0	22248.0	0.0	 	0.0
17	10	143998.0	144000.0	144000.0	2.0	 	0.0
17	11	229832.0	229824.0	249870.0	20038.0	 	0.0
17	12	119400.0	119400.0	119400.0	0.0	 	0.0
17	13	146208.0	146208.0	146210.0	2.0	 	0.0
17	14	116660.0	116664.0	116660.0	0.0	 	0.0
17	15	127180.0	127176.0	127180.0	0.0	 	0.0
17	16	230232.0	230232.0	230230.0	0.0	 	2.0
17	18	128448.0	128448.0	128450.0	2.0	 	0.0
17	19	92426.0	92424.0	92424.0	0.0	 	2.0
18	0	143060.0	143064.0	143060.0	0.0	 	0.0
18	1	185280.0	183816.0	183820.0	0.0	 	1460.0
18	2	174440.0	174432.0	186050.0	11610.0	 	0.0
18	3	62040.0	62040.0	62040.0	0.0	 	0.0
18	4	91220.0	94152.0	94152.0	2932.0	 	0.0
18	5	39288.0	39288.0	39288.0	0.0	 	0.0
18	6	126050.0	126048.0	126050.0	0.0	 	0.0
18	7	134950.0	134952.0	134950.0	0.0	 	0.0
18	8	195014.0	195936.0	195940.0	926.0	 	0.0
18	9	176620.0	176616.0	176620.0	0.0	 	0.0
18	10	211656.0	211656.0	211660.0	4.0	 	0.0
18	11	26988.0	27000.0	27000.0	12.0	 	0.0
18	12	66688.0	67752.0	69103.0	2415.0	 	0.0
18	13	40576.0	40584.0	40584.0	8.0	 	0.0
18	14	43758.0	43752.0	47842.0	4084.0	 	0.0
18	15	144870.0	142872.0	142870.0	0.0	 	2000.0
18	16	121220.0	119760.0	121220.0	0.0	 	0.0
18	17	164280.0	164280.0	164280.0	0.0	 	0.0
18	19	4536.0	4536.0	4536.0	0.0	 	0.0
19	0	36152.0	35496.0	35496.0	0.0	 	656.0
19	1	98576.0	98568.0	98568.0	0.0	 	8.0
19	2	239210.0	239208.0	239210.0	0.0	 	0.0
19	3	14280.0	14280.0	14280.0	0.0	 	0.0
19	4	236272.0	236280.0	242550.0	6278.0	 	0.0
19	5	223200.0	223200.0	223200.0	0.0	 	0.0
19	6	26952.0	26952.0	26952.0	0.0	 	0.0
19	7	117500.0	117504.0	117500.0	0.0	 	0.0
19	8	92632.0	93288.0	93288.0	656.0	 	0.0
19	9	42840.0	42840.0	42840.0	0.0	 	0.0
19	10	109180.0	109176.0	109180.0	0.0	 	0.0
19	11	156432.0	156432.0	156430.0	0.0	 	2.0
19	12	170780.0	170784.0	170780.0	0.0	 	0.0
19	13	94200.0	94200.0	94200.0	0.0	 	0.0
19	14	68352.0	68352.0	68352.0	0.0	 	0.0
19	15	194180.0	194184.0	194180.0	0.0	 	0.0
19	16	114940.0	114936.0	114940.0	0.0	 	0.0
19	17	27816.0	27816.0	27816.0	0.0	 	0.0
19	18	52104.0	52104.0	52104.0	0.0	 	0.0

l	i	j	v Observado	v Estimado
0	0	1	328260.0	328260.0
1	0	1	328260.0	328260.0
0	0	2	162030.0	162030.0
1	0	2	162030.0	162030.0
0	0	3	44622.0	44622.0
1	0	3	44622.0	44622.0
0	1	4	266394.0	266394.0
1	1	4	266394.0	266394.0
0	2	4	340704.0	340704.0
1	2	4	340704.0	340704.0
0	1	5	413244.0	413244.0
1	1	5	413244.0	413244.0
0	2	5	196326.0	196326.0
1	2	5	196326.0	196326.0
0	0	6	401166.0	401166.0
1	0	6	401166.0	401166.0
0	1	7	525042.0	525042.0
1	1	7	525042.0	525042.0
0	6	7	200550.0	200550.0
1	6	7	200550.0	200550.0
0	6	8	221742.0	221742.0
1	6	8	221742.0	221742.0
0	1	9	465558.0	465558.0
1	1	9	465558.0	465558.0
0	6	9	157608.0	157608.0
1	6	9	157608.0	157608.0
0	9	10	213852.0	213852.0
1	9	10	213852.0	213852.0
0	2	11	532380.0	532380.0
1	2	11	532380.0	532380.0
