-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.084
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	211752.0	211752.0	211750.0	-0.0	 	2.0
0	2	203988.0	203400.0	203400.0	0.0	 	588.0
0	3	266622.0	266616.0	266620.0	-0.0	 	2.0
0	4	138420.0	138420.0	138420.0	0.0	 	0.0
0	5	154848.0	158184.0	158180.0	3332.0	 	0.0
0	6	250158.0	250164.0	250160.0	2.0	 	0.0
0	7	250371.0	251460.0	251460.0	1089.0	 	0.0
0	8	207720.0	207720.0	207720.0	0.0	 	0.0
0	9	12141.0	11052.0	12140.0	-0.0	 	1.0
0	10	169350.0	167184.0	181370.0	12020.0	 	0.0
0	11	248472.0	248472.0	248470.0	0.0	 	2.0
0	12	79272.0	79272.0	79272.0	0.0	 	0.0
0	13	240945.0	241812.0	241810.0	865.0	 	0.0
0	14	157608.0	157608.0	157610.0	2.0	 	0.0
0	15	82227.0	82224.0	82224.0	0.0	 	3.0
0	16	257112.0	257112.0	257110.0	-0.0	 	2.0
0	17	245163.0	245160.0	245160.0	0.0	 	3.0
1	0	16596.0	16596.0	16596.0	0.0	 	0.0
1	2	150462.0	148824.0	148820.0	-0.0	 	1642.0
1	3	69660.0	69660.0	69660.0	0.0	 	0.0
1	4	308700.0	308700.0	308700.0	0.0	 	0.0
1	5	135810.0	139140.0	139140.0	3330.0	 	0.0
1	6	51192.0	51192.0	51192.0	0.0	 	0.0
1	7	178908.0	177804.0	177800.0	0.0	 	1108.0
1	8	5394.0	4860.0	4860.0	0.0	 	534.0
1	9	30240.0	30240.0	30240.0	0.0	 	0.0
1	10	59634.0	59580.0	59580.0	0.0	 	54.0
1	11	60624.0	60624.0	60624.0	0.0	 	0.0
1	12	262548.0	262548.0	262550.0	2.0	 	0.0
1	13	32652.0	32652.0	32652.0	0.0	 	0.0
1	14	297582.0	297576.0	297580.0	0.0	 	2.0
1	15	206406.0	205848.0	225180.0	18774.0	 	0.0
1	16	247611.0	247608.0	247610.0	-0.0	 	1.0
