-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.039
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	64272.0	64272.0	64272.0	0.0	 	0.0
0	2	95405.0	94404.0	94404.0	0.0	 	1001.0
0	3	68336.0	64248.0	68335.0	0.0	 	1.0
0	4	4548.0	4548.0	4548.0	0.0	 	0.0
0	5	103310.0	105312.0	105310.0	2000.0	 	0.0
0	6	92492.0	96660.0	96660.0	4168.0	 	0.0
0	7	20260.0	22764.0	22764.0	2504.0	 	0.0
0	8	76200.0	76200.0	76200.0	0.0	 	0.0
0	9	101909.0	99984.0	99984.0	0.0	 	1925.0
0	10	62136.0	62136.0	62136.0	0.0	 	0.0
0	11	38376.0	38376.0	38376.0	0.0	 	0.0
0	12	31164.0	31164.0	31164.0	0.0	 	0.0
0	13	85056.0	85056.0	85056.0	0.0	 	0.0
0	14	76028.0	76020.0	80782.0	4754.0	 	0.0
0	15	81192.0	81192.0	81192.0	0.0	 	0.0
0	16	105920.0	105924.0	105920.0	0.0	 	0.0
0	17	20992.0	18912.0	18912.0	0.0	 	2080.0
1	0	34668.0	34668.0	34668.0	0.0	 	0.0
1	2	90119.0	91116.0	91116.0	997.0	 	0.0
1	3	8904.0	8904.0	8904.0	0.0	 	0.0
1	4	17772.0	17772.0	17772.0	0.0	 	0.0
1	5	91618.0	89616.0	94800.0	3182.0	 	0.0
1	6	79740.0	79740.0	79740.0	0.0	 	0.0
1	7	70212.0	70212.0	70212.0	0.0	 	0.0
1	8	100360.0	100356.0	100360.0	0.0	 	0.0
1	9	94236.0	94236.0	94236.0	0.0	 	0.0
1	10	66964.0	66972.0	66972.0	8.0	 	0.0
1	11	37692.0	37692.0	37692.0	0.0	 	0.0
1	12	88200.0	88200.0	88200.0	0.0	 	0.0
1	13	83304.0	83304.0	83304.0	0.0	 	0.0
1	14	9288.0	9288.0	9288.0	0.0	 	0.0
1	15	41772.0	41772.0	41772.0	0.0	 	0.0
1	16	11928.0	11928.0	11928.0	0.0	 	0.0
1	17	61860.0	61860.0	61860.0	0.0	 	0.0
2	0	60803.0	60324.0	60741.0	0.0	 	62.0
2	1	107566.0	107616.0	107620.0	54.0	 	0.0
2	3	67716.0	67716.0	67716.0	0.0	 	0.0
2	4	6204.0	6204.0	6204.0	0.0	 	0.0
2	5	75516.0	75516.0	75516.0	0.0	 	0.0
2	6	53112.0	53112.0	53112.0	0.0	 	0.0
2	7	37044.0	37044.0	37044.0	0.0	 	0.0
2	8	69696.0	69696.0	69696.0	0.0	 	0.0
2	9	11424.0	11424.0	11424.0	0.0	 	0.0
2	10	41052.0	41052.0	41052.0	0.0	 	0.0
2	11	7392.0	7392.0	7392.0	0.0	 	0.0
2	12	66812.0	65604.0	70675.0	3863.0	 	0.0
2	13	46044.0	46044.0	46044.0	0.0	 	0.0
2	14	43128.0	43128.0	43128.0	0.0	 	0.0
2	15	79804.0	79704.0	87355.0	7551.0	 	0.0
2	16	74532.0	74532.0	74532.0	0.0	 	0.0
2	17	54828.0	54828.0	54828.0	0.0	 	0.0
3	0	34152.0	34152.0	34152.0	0.0	 	0.0
3	1	5930.0	5880.0	5930.0	0.0	 	0.0
3	2	78498.0	77292.0	77292.0	0.0	 	1206.0
3	4	26154.0	24948.0	24948.0	0.0	 	1206.0
3	5	16152.0	16152.0	16152.0	0.0	 	0.0
3	6	47957.0	46452.0	46452.0	0.0	 	1505.0
3	7	13428.0	13428.0	13428.0	0.0	 	0.0
3	8	99912.0	99912.0	99912.0	0.0	 	0.0
3	9	89682.0	88524.0	89683.0	1.0	 	0.0
3	10	18756.0	18756.0	18756.0	0.0	 	0.0
3	11	48996.0	48996.0	48996.0	0.0	 	0.0
3	12	45972.0	48384.0	51653.0	5681.0	 	0.0
3	13	3252.0	3252.0	3252.0	0.0	 	0.0
3	14	42540.0	42540.0	42540.0	0.0	 	0.0
3	15	103352.0	103452.0	103450.0	98.0	 	0.0
3	16	4128.0	4128.0	4128.0	0.0	 	0.0
3	17	7308.0	7308.0	7308.0	0.0	 	0.0
4	0	50590.0	51648.0	51648.0	1058.0	 	0.0
4	1	6564.0	6564.0	6564.0	0.0	 	0.0
4	2	76591.0	76056.0	78135.0	1544.0	 	0.0
4	3	8425.0	7896.0	8432.0	7.0	 	0.0
4	5	16614.0	16620.0	16620.0	6.0	 	0.0
4	6	3425.0	3384.0	3425.0	0.0	 	0.0
4	7	88128.0	88128.0	88128.0	0.0	 	0.0
4	8	96132.0	96132.0	105730.0	9598.0	 	0.0
4	9	31234.0	31320.0	31502.0	268.0	 	0.0
4	10	63720.0	63720.0	63720.0	0.0	 	0.0
4	11	11700.0	11700.0	11700.0	0.0	 	0.0
4	12	78649.0	77400.0	83563.0	4914.0	 	0.0
4	13	91404.0	91404.0	91404.0	0.0	 	0.0
4	14	56016.0	56004.0	61359.0	5343.0	 	0.0
4	15	8136.0	8136.0	8136.0	0.0	 	0.0
4	16	81744.0	81744.0	81744.0	0.0	 	0.0
4	17	97036.0	97044.0	97044.0	8.0	 	0.0
5	0	30852.0	30852.0	30852.0	0.0	 	0.0
5	1	82656.0	82656.0	82656.0	0.0	 	0.0
5	2	64128.0	64128.0	64128.0	0.0	 	0.0
5	3	29064.0	29064.0	29064.0	0.0	 	0.0
5	4	14388.0	14388.0	14388.0	0.0	 	0.0
5	6	50556.0	50556.0	50556.0	0.0	 	0.0
5	7	57744.0	57744.0	57744.0	0.0	 	0.0
5	8	77400.0	77400.0	77400.0	0.0	 	0.0
5	9	64308.0	64308.0	64308.0	0.0	 	0.0
5	10	106408.0	106404.0	111260.0	4852.0	 	0.0
5	11	276.0	276.0	276.0	0.0	 	0.0
5	12	70752.0	70752.0	70752.0	0.0	 	0.0
5	13	63924.0	63924.0	63924.0	0.0	 	0.0
5	14	22248.0	22248.0	22248.0	0.0	 	0.0
5	15	24660.0	24660.0	24660.0	0.0	 	0.0
5	16	26376.0	26376.0	26376.0	0.0	 	0.0
5	17	9828.0	9828.0	9828.0	0.0	 	0.0
6	0	85740.0	85740.0	85740.0	0.0	 	0.0
6	1	10812.0	10812.0	10812.0	0.0	 	0.0
6	2	3848.0	3852.0	3852.0	4.0	 	0.0
6	3	52188.0	52188.0	52188.0	0.0	 	0.0
6	4	6266.0	6264.0	6264.0	0.0	 	2.0
6	5	13994.0	13992.0	13992.0	0.0	 	2.0
6	7	26520.0	26520.0	26520.0	0.0	 	0.0
6	8	56244.0	56244.0	56244.0	0.0	 	0.0
6	9	46593.0	47088.0	47088.0	495.0	 	0.0
6	10	20556.0	20556.0	20556.0	0.0	 	0.0
6	11	6108.0	6108.0	6108.0	0.0	 	0.0
6	12	26006.0	26088.0	26088.0	82.0	 	0.0
6	13	38424.0	38424.0	38424.0	0.0	 	0.0
6	14	63180.0	63180.0	63180.0	0.0	 	0.0
6	15	41040.0	41040.0	41040.0	0.0	 	0.0
6	16	13248.0	13248.0	13248.0	0.0	 	0.0
6	17	33448.0	33444.0	33444.0	0.0	 	4.0
7	0	101530.0	101532.0	101530.0	0.0	 	0.0
7	1	26664.0	26664.0	26664.0	0.0	 	0.0
7	2	65184.0	65184.0	65184.0	0.0	 	0.0
7	3	74148.0	74148.0	74148.0	0.0	 	0.0
7	4	1620.0	1620.0	1620.0	0.0	 	0.0
7	5	50040.0	50040.0	50040.0	0.0	 	0.0
7	6	36708.0	36708.0	36708.0	0.0	 	0.0
7	8	48504.0	48504.0	48504.0	0.0	 	0.0
7	9	50961.0	50916.0	50916.0	0.0	 	45.0
7	10	83160.0	83160.0	83160.0	0.0	 	0.0
7	11	10596.0	10596.0	10596.0	0.0	 	0.0
7	12	77712.0	77712.0	77712.0	0.0	 	0.0
7	13	63620.0	63624.0	63624.0	4.0	 	0.0
7	14	73476.0	73476.0	73476.0	0.0	 	0.0
7	15	97392.0	97392.0	97392.0	0.0	 	0.0
7	16	83124.0	83124.0	83124.0	0.0	 	0.0
7	17	66000.0	66000.0	66000.0	0.0	 	0.0
8	0	64356.0	64356.0	64356.0	0.0	 	0.0
8	1	12228.0	12228.0	12228.0	0.0	 	0.0
8	2	65916.0	65916.0	65916.0	0.0	 	0.0
8	3	78024.0	78024.0	78024.0	0.0	 	0.0
8	4	55128.0	55128.0	55128.0	0.0	 	0.0
8	5	96984.0	96984.0	96984.0	0.0	 	0.0
8	6	62106.0	62100.0	68301.0	6195.0	 	0.0
8	7	44556.0	44556.0	44556.0	0.0	 	0.0
8	9	29700.0	29700.0	29700.0	0.0	 	0.0
8	10	77188.0	77184.0	77184.0	0.0	 	4.0
8	11	9444.0	9444.0	9444.0	0.0	 	0.0
8	12	37140.0	37140.0	37140.0	0.0	 	0.0
8	13	86484.0	86484.0	86484.0	0.0	 	0.0
8	14	43020.0	43032.0	43032.0	12.0	 	0.0
8	15	72348.0	72348.0	72348.0	0.0	 	0.0
8	16	102000.0	102000.0	108850.0	6850.0	 	0.0
8	17	100536.0	100536.0	100540.0	4.0	 	0.0
9	0	98382.0	98376.0	98376.0	0.0	 	6.0
9	1	61452.0	61452.0	61452.0	0.0	 	0.0
9	2	42760.0	42756.0	44574.0	1814.0	 	0.0
9	3	41996.0	42000.0	45034.0	3038.0	 	0.0
9	4	79572.0	79572.0	79572.0	0.0	 	0.0
9	5	88272.0	88272.0	88272.0	0.0	 	0.0
9	6	103120.0	103116.0	103120.0	0.0	 	0.0
9	7	71324.0	68820.0	74244.0	2920.0	 	0.0
9	8	105610.0	105612.0	105610.0	0.0	 	0.0
9	10	19706.0	19704.0	21210.0	1504.0	 	0.0
9	11	19704.0	19704.0	19704.0	0.0	 	0.0
9	12	91445.0	91404.0	91404.0	0.0	 	41.0
9	13	21996.0	21996.0	21996.0	0.0	 	0.0
9	14	5856.0	5856.0	5856.0	0.0	 	0.0
9	15	78372.0	78372.0	78372.0	0.0	 	0.0
9	16	33144.0	33144.0	33144.0	0.0	 	0.0
9	17	91728.0	91728.0	91728.0	0.0	 	0.0
10	0	55584.0	55584.0	55584.0	0.0	 	0.0
10	1	108000.0	108000.0	108000.0	0.0	 	0.0
10	2	50952.0	50952.0	50952.0	0.0	 	0.0
10	3	22764.0	22764.0	22764.0	0.0	 	0.0
10	4	7932.0	7932.0	7932.0	0.0	 	0.0
10	5	50004.0	50004.0	50004.0	0.0	 	0.0
10	6	82352.0	82356.0	82356.0	4.0	 	0.0
10	7	28188.0	28188.0	28188.0	0.0	 	0.0
10	8	71292.0	71292.0	71292.0	0.0	 	0.0
10	9	93180.0	93180.0	93180.0	0.0	 	0.0
10	11	57962.0	57960.0	57960.0	0.0	 	2.0
10	12	26710.0	26712.0	26712.0	2.0	 	0.0
10	13	77988.0	77988.0	77988.0	0.0	 	0.0
10	14	14364.0	14364.0	14364.0	0.0	 	0.0
10	15	77100.0	77100.0	77100.0	0.0	 	0.0
10	16	5908.0	5904.0	5952.0	44.0	 	0.0
10	17	82852.0	82848.0	85327.0	2475.0	 	0.0
11	0	92136.0	92136.0	92136.0	0.0	 	0.0
11	1	59448.0	59448.0	59448.0	0.0	 	0.0
