-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.113
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	415340.0	415344.0	415340.0	0.0	 	0.0
0	2	265972.0	265968.0	265970.0	0.0	 	2.0
0	3	310448.0	306240.0	306240.0	0.0	 	4208.0
0	4	480.0	480.0	480.0	0.0	 	0.0
0	5	82080.0	82080.0	82080.0	0.0	 	0.0
0	6	28128.0	28128.0	28128.0	0.0	 	0.0
0	7	342424.0	342432.0	342430.0	6.0	 	0.0
0	8	27032.0	27024.0	29263.0	2231.0	 	0.0
0	9	117224.0	117216.0	117220.0	0.0	 	4.0
0	10	99456.0	99456.0	99456.0	0.0	 	0.0
0	11	5232.0	5232.0	5232.0	0.0	 	0.0
0	12	333880.0	333888.0	333890.0	10.0	 	0.0
0	13	195552.0	195552.0	195550.0	0.0	 	2.0
0	14	348580.0	348576.0	348580.0	0.0	 	0.0
0	15	48824.0	48576.0	48576.0	0.0	 	248.0
0	16	37440.0	37440.0	37440.0	0.0	 	0.0
0	17	132768.0	132768.0	132770.0	2.0	 	0.0
0	18	92400.0	92400.0	92400.0	0.0	 	0.0
1	0	321260.0	321264.0	321260.0	0.0	 	0.0
1	2	114288.0	114288.0	114290.0	2.0	 	0.0
1	3	142800.0	142800.0	142800.0	0.0	 	0.0
1	4	18364.0	17184.0	18365.0	1.0	 	0.0
1	5	188592.0	188592.0	198860.0	10268.0	 	0.0
1	6	114532.0	114528.0	124240.0	9708.0	 	0.0
1	7	312192.0	312192.0	312190.0	0.0	 	2.0
1	8	64896.0	63120.0	68441.0	3545.0	 	0.0
1	9	246216.0	247392.0	247390.0	1174.0	 	0.0
1	10	194520.0	197376.0	197380.0	2860.0	 	0.0
1	11	8736.0	8736.0	8736.0	0.0	 	0.0
1	12	243312.0	243312.0	243310.0	0.0	 	2.0
1	13	177120.0	177120.0	177120.0	0.0	 	0.0
1	14	163824.0	163824.0	163820.0	0.0	 	4.0
1	15	260760.0	260736.0	264390.0	3630.0	 	0.0
1	16	363408.0	363408.0	363410.0	2.0	 	0.0
1	17	254544.0	254544.0	254540.0	0.0	 	4.0
1	18	97524.0	96096.0	97525.0	1.0	 	0.0
2	0	124752.0	124752.0	124750.0	0.0	 	2.0
2	1	106420.0	106416.0	106420.0	0.0	 	0.0
2	3	83380.0	83376.0	83376.0	0.0	 	4.0
2	4	29676.0	29088.0	29675.0	0.0	 	1.0
2	5	338932.0	338928.0	338930.0	0.0	 	2.0
2	6	181720.0	181728.0	199850.0	18130.0	 	0.0
2	7	233864.0	233856.0	233860.0	0.0	 	4.0
2	8	307576.0	307584.0	307580.0	4.0	 	0.0
2	9	359900.0	359904.0	359900.0	0.0	 	0.0
