-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.012
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	22056.0	22056.0	22056.0	0.0	 	0.0
0	2	40932.0	40932.0	40932.0	0.0	 	0.0
0	3	35616.0	35616.0	37636.0	2020.0	 	0.0
0	4	45360.0	45360.0	45360.0	0.0	 	0.0
0	5	15120.0	15120.0	15120.0	0.0	 	0.0
0	6	60024.0	60024.0	63849.0	3825.0	 	0.0
0	7	41820.0	41820.0	41820.0	0.0	 	0.0
0	8	53616.0	53616.0	53616.0	0.0	 	0.0
0	9	7402.0	8316.0	8316.0	914.0	 	0.0
0	10	66252.0	65796.0	65796.0	0.0	 	456.0
0	11	61873.0	61416.0	61416.0	0.0	 	457.0
1	0	56760.0	56760.0	56760.0	0.0	 	0.0
1	2	36468.0	36468.0	36468.0	0.0	 	0.0
1	3	22527.0	23136.0	23136.0	609.0	 	0.0
1	4	17052.0	17052.0	17052.0	0.0	 	0.0
1	5	69960.0	69960.0	69960.0	0.0	 	0.0
1	6	36468.0	36468.0	36468.0	0.0	 	0.0
1	7	5796.0	5796.0	5796.0	0.0	 	0.0
1	8	15220.0	15828.0	15828.0	608.0	 	0.0
1	9	54851.0	54852.0	54852.0	1.0	 	0.0
1	10	31206.0	29988.0	31206.0	0.0	 	0.0
1	11	13176.0	13176.0	13176.0	0.0	 	0.0
2	0	68639.0	68640.0	68640.0	1.0	 	0.0
2	1	68772.0	68772.0	68772.0	0.0	 	0.0
2	3	8712.0	8712.0	8712.0	0.0	 	0.0
2	4	28176.0	28176.0	28176.0	0.0	 	0.0
2	5	9972.0	9972.0	9972.0	0.0	 	0.0
2	6	36504.0	36504.0	36504.0	0.0	 	0.0
2	7	39636.0	39636.0	39636.0	0.0	 	0.0
2	8	3336.0	3336.0	3336.0	0.0	 	0.0
2	9	55128.0	55128.0	55128.0	0.0	 	0.0
2	10	17220.0	17220.0	17220.0	0.0	 	0.0
2	11	42228.0	42228.0	42228.0	0.0	 	0.0
3	0	28500.0	28500.0	28500.0	0.0	 	0.0
3	1	70044.0	70044.0	70044.0	0.0	 	0.0
3	2	52752.0	52752.0	52752.0	0.0	 	0.0
3	4	71328.0	71328.0	71328.0	0.0	 	0.0
3	5	59699.0	59700.0	59700.0	1.0	 	0.0
3	6	7848.0	7848.0	7848.0	0.0	 	0.0
3	7	71089.0	71088.0	71088.0	0.0	 	1.0
3	8	19992.0	19992.0	19992.0	0.0	 	0.0
3	9	57885.0	63924.0	63924.0	6039.0	 	0.0
3	10	65718.0	60288.0	60288.0	0.0	 	5430.0
3	11	6348.0	6348.0	6348.0	0.0	 	0.0
4	0	1106.0	1104.0	1106.0	0.0	 	0.0
4	1	21276.0	21276.0	21276.0	0.0	 	0.0
4	2	37560.0	37560.0	37560.0	0.0	 	0.0
4	3	18521.0	18360.0	18360.0	0.0	 	161.0
4	5	13476.0	13080.0	13742.0	266.0	 	0.0
4	6	7092.0	6696.0	7342.0	250.0	 	0.0
4	7	54048.0	54840.0	54840.0	792.0	 	0.0
4	8	50460.0	50460.0	50460.0	0.0	 	0.0
4	9	37836.0	37836.0	39542.0	1706.0	 	0.0
4	10	60000.0	60000.0	60000.0	0.0	 	0.0
4	11	26064.0	26064.0	26064.0	0.0	 	0.0
5	0	47878.0	47880.0	49880.0	2002.0	 	0.0
5	1	36684.0	36684.0	36684.0	0.0	 	0.0
5	2	66505.0	66504.0	66504.0	0.0	 	1.0
5	3	64284.0	64284.0	64284.0	0.0	 	0.0
5	4	2760.0	2760.0	2760.0	0.0	 	0.0
5	6	47688.0	47688.0	47688.0	0.0	 	0.0
5	7	14815.0	14220.0	14815.0	0.0	 	0.0
5	8	63252.0	63252.0	68171.0	4919.0	 	0.0
5	9	25804.0	26004.0	26004.0	200.0	 	0.0
5	10	50592.0	50592.0	50592.0	0.0	 	0.0
5	11	42816.0	42816.0	42816.0	0.0	 	0.0
6	0	41268.0	41268.0	41268.0	0.0	 	0.0
6	1	66972.0	66972.0	66972.0	0.0	 	0.0
6	2	53722.0	53724.0	53724.0	2.0	 	0.0
6	3	65198.0	65196.0	69927.0	4729.0	 	0.0
6	4	55488.0	55488.0	55488.0	0.0	 	0.0
6	5	16211.0	16212.0	16212.0	1.0	 	0.0
6	7	6347.0	5952.0	5952.0	0.0	 	395.0
6	8	44964.0	44964.0	44964.0	0.0	 	0.0
6	9	7044.0	7044.0	7044.0	0.0	 	0.0
6	10	67284.0	67284.0	67284.0	0.0	 	0.0
6	11	61022.0	61020.0	64254.0	3232.0	 	0.0
7	0	20512.0	20712.0	20712.0	200.0	 	0.0
7	1	45996.0	45996.0	45996.0	0.0	 	0.0
7	2	68196.0	68196.0	68196.0	0.0	 	0.0
7	3	22236.0	22236.0	22236.0	0.0	 	0.0
7	4	52092.0	52092.0	52092.0	0.0	 	0.0
7	5	21468.0	21468.0	21468.0	0.0	 	0.0
7	6	20280.0	20280.0	20280.0	0.0	 	0.0
7	8	40032.0	40032.0	40032.0	0.0	 	0.0
7	9	19391.0	19392.0	19392.0	1.0	 	0.0
7	10	17152.0	16752.0	17151.0	0.0	 	1.0
7	11	53952.0	53952.0	53952.0	0.0	 	0.0
8	0	29780.0	29616.0	30885.0	1105.0	 	0.0
8	1	47160.0	47160.0	47160.0	0.0	 	0.0
8	2	31980.0	31980.0	31980.0	0.0	 	0.0
8	3	56110.0	56436.0	56436.0	326.0	 	0.0
8	4	33115.0	32952.0	32952.0	0.0	 	163.0
8	5	9624.0	9624.0	9624.0	0.0	 	0.0
8	6	29496.0	29496.0	29496.0	0.0	 	0.0
