-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.071
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	263660.0	263664.0	263660.0	0.0	 	0.0
0	2	49632.0	49632.0	49632.0	0.0	 	0.0
0	3	236352.0	236352.0	236350.0	0.0	 	2.0
0	4	175164.0	166320.0	170620.0	0.0	 	4544.0
0	5	326160.0	326160.0	326160.0	0.0	 	0.0
0	6	115904.0	115680.0	126730.0	10826.0	 	0.0
0	7	95108.0	96576.0	96576.0	1468.0	 	0.0
0	8	183788.0	183792.0	183790.0	2.0	 	0.0
0	9	139960.0	135312.0	139960.0	0.0	 	0.0
0	10	340024.0	340032.0	340030.0	6.0	 	0.0
0	11	263660.0	263664.0	263660.0	0.0	 	0.0
0	12	68504.0	68496.0	68496.0	0.0	 	8.0
0	13	111608.0	111312.0	111310.0	0.0	 	298.0
0	14	89664.0	89664.0	89664.0	0.0	 	0.0
1	0	167180.0	163920.0	163920.0	0.0	 	3260.0
1	2	193736.0	189840.0	189840.0	0.0	 	3896.0
1	3	286132.0	286128.0	286130.0	0.0	 	2.0
1	4	40032.0	40032.0	40032.0	0.0	 	0.0
1	5	96888.0	91632.0	97279.0	391.0	 	0.0
1	6	136560.0	136560.0	136560.0	0.0	 	0.0
1	7	52944.0	52992.0	52992.0	48.0	 	0.0
1	8	190304.0	190320.0	190320.0	16.0	 	0.0
1	9	255372.0	258624.0	258620.0	3248.0	 	0.0
1	10	112940.0	112944.0	112940.0	0.0	 	0.0
1	11	261408.0	261408.0	261410.0	2.0	 	0.0
1	12	432.0	432.0	432.0	0.0	 	0.0
1	13	272060.0	272064.0	272060.0	0.0	 	0.0
1	14	4704.0	4704.0	4704.0	0.0	 	0.0
2	0	255844.0	255840.0	255840.0	0.0	 	4.0
2	1	52692.0	47472.0	47472.0	0.0	 	5220.0
2	3	263232.0	263232.0	263230.0	0.0	 	2.0
2	4	206064.0	206064.0	206060.0	0.0	 	4.0
2	5	273360.0	273360.0	273360.0	0.0	 	0.0
2	6	76080.0	76080.0	76080.0	0.0	 	0.0
2	7	42720.0	47952.0	47952.0	5232.0	 	0.0
2	8	228848.0	228864.0	228860.0	12.0	 	0.0
2	9	25712.0	26592.0	26592.0	880.0	 	0.0
2	10	17520.0	17520.0	17520.0	0.0	 	0.0
2	11	55488.0	55488.0	55488.0	0.0	 	0.0
2	12	211156.0	210720.0	210720.0	0.0	 	436.0
2	13	213944.0	213936.0	213940.0	0.0	 	4.0
2	14	357552.0	357552.0	357550.0	0.0	 	2.0
3	0	54960.0	54960.0	54960.0	0.0	 	0.0
3	1	111688.0	107664.0	107660.0	0.0	 	4028.0
3	2	302692.0	302688.0	302690.0	0.0	 	2.0
3	4	113464.0	109440.0	118710.0	5246.0	 	0.0
3	5	306768.0	306768.0	306770.0	2.0	 	0.0
3	6	292840.0	292896.0	292900.0	60.0	 	0.0
3	7	54528.0	54528.0	54528.0	0.0	 	0.0
3	8	341020.0	340032.0	341020.0	0.0	 	0.0
3	9	97652.0	99072.0	99072.0	1420.0	 	0.0
3	10	358736.0	357840.0	369660.0	10924.0	 	0.0
3	11	101280.0	101280.0	101280.0	0.0	 	0.0
3	12	318672.0	318672.0	318670.0	0.0	 	2.0
3	13	213576.0	221568.0	221570.0	7994.0	 	0.0
3	14	318432.0	318432.0	318430.0	0.0	 	2.0
4	0	110400.0	110400.0	110400.0	0.0	 	0.0
4	1	18144.0	18144.0	18144.0	0.0	 	0.0
4	2	350920.0	346464.0	353910.0	2990.0	 	0.0
4	3	311712.0	311712.0	311710.0	0.0	 	2.0
4	5	309360.0	309360.0	309360.0	0.0	 	0.0
4	6	213964.0	213936.0	213940.0	0.0	 	24.0
4	7	227040.0	227040.0	227040.0	0.0	 	0.0
4	8	248304.0	248304.0	248300.0	0.0	 	4.0
4	9	273360.0	273360.0	273360.0	0.0	 	0.0
4	10	359088.0	359088.0	359090.0	2.0	 	0.0
4	11	3664.0	3648.0	3648.0	0.0	 	16.0
4	12	265056.0	265056.0	265060.0	4.0	 	0.0
4	13	207732.0	207456.0	207460.0	0.0	 	272.0
4	14	102672.0	102672.0	102670.0	0.0	 	2.0
5	0	186960.0	186960.0	186960.0	0.0	 	0.0
5	1	271732.0	271728.0	271730.0	0.0	 	2.0
5	2	7640.0	8544.0	8583.0	943.0	 	0.0
5	3	241840.0	241392.0	241390.0	0.0	 	450.0
5	4	257784.0	257328.0	275820.0	18036.0	 	0.0
5	6	105552.0	105552.0	105550.0	0.0	 	2.0
5	7	68376.0	65328.0	65328.0	0.0	 	3048.0
5	8	79392.0	79392.0	79392.0	0.0	 	0.0
5	9	335456.0	332688.0	351510.0	16054.0	 	0.0
5	10	308696.0	310080.0	310080.0	1384.0	 	0.0
5	11	335092.0	335088.0	335090.0	0.0	 	2.0
5	12	87792.0	87792.0	87792.0	0.0	 	0.0
5	13	308344.0	308352.0	308350.0	6.0	 	0.0
5	14	115824.0	115824.0	115820.0	0.0	 	4.0
6	0	235392.0	235392.0	240720.0	5328.0	 	0.0
6	1	132672.0	132672.0	132670.0	0.0	 	2.0
6	2	315976.0	323760.0	342740.0	26764.0	 	0.0
6	3	295344.0	295344.0	295340.0	0.0	 	4.0
6	4	65856.0	65856.0	65856.0	0.0	 	0.0
6	5	142080.0	142080.0	142080.0	0.0	 	0.0
6	7	86880.0	86880.0	86880.0	0.0	 	0.0
6	8	342532.0	342528.0	342530.0	0.0	 	2.0
6	9	331200.0	331152.0	331200.0	0.0	 	0.0
6	10	282980.0	283008.0	283010.0	30.0	 	0.0
6	11	175920.0	175920.0	175920.0	0.0	 	0.0
6	12	336480.0	336480.0	336480.0	0.0	 	0.0
6	13	207776.0	199776.0	207780.0	4.0	 	0.0
6	14	20732.0	20736.0	20736.0	4.0	 	0.0
7	0	33968.0	33552.0	34990.0	1022.0	 	0.0
7	1	1296.0	1296.0	1296.0	0.0	 	0.0
7	2	189488.0	189600.0	189600.0	112.0	 	0.0
7	3	157008.0	157008.0	157010.0	2.0	 	0.0
7	4	281472.0	281472.0	281470.0	0.0	 	2.0
7	5	226420.0	226416.0	226420.0	0.0	 	0.0
7	6	270248.0	270144.0	270140.0	0.0	 	108.0
7	8	179280.0	179280.0	179280.0	0.0	 	0.0
7	9	171980.0	171984.0	171980.0	0.0	 	0.0
7	10	48032.0	48864.0	48864.0	832.0	 	0.0
7	11	330648.0	331632.0	354320.0	23672.0	 	0.0
7	12	160504.0	160512.0	160510.0	6.0	 	0.0
7	13	227332.0	227328.0	227330.0	0.0	 	2.0
7	14	255700.0	255696.0	255700.0	0.0	 	0.0
8	0	280608.0	280608.0	280610.0	2.0	 	0.0
8	1	110088.0	110304.0	110300.0	212.0	 	0.0
8	2	300184.0	300192.0	300190.0	6.0	 	0.0
8	3	267652.0	267648.0	267650.0	0.0	 	2.0
8	4	257916.0	260448.0	285570.0	27654.0	 	0.0
8	5	226368.0	226368.0	226370.0	2.0	 	0.0
8	6	117892.0	117888.0	117890.0	0.0	 	2.0
8	7	212592.0	212592.0	212590.0	0.0	 	2.0
8	9	329808.0	329808.0	329810.0	2.0	 	0.0
8	10	127780.0	127776.0	127780.0	0.0	 	0.0
8	11	292992.0	292992.0	292990.0	0.0	 	2.0
8	12	282048.0	282048.0	282050.0	2.0	 	0.0
8	13	115424.0	116016.0	116020.0	596.0	 	0.0
8	14	165260.0	165264.0	165260.0	0.0	 	0.0
9	0	216140.0	216144.0	216140.0	0.0	 	0.0
9	1	126528.0	126528.0	126530.0	2.0	 	0.0
9	2	324720.0	324720.0	324720.0	0.0	 	0.0
9	3	37584.0	37584.0	37584.0	0.0	 	0.0
9	4	311996.0	309168.0	329330.0	17334.0	 	0.0
9	5	136752.0	136752.0	136750.0	0.0	 	2.0
9	6	15264.0	15264.0	15264.0	0.0	 	0.0
9	7	344452.0	344448.0	344450.0	0.0	 	2.0
9	8	95568.0	95568.0	95568.0	0.0	 	0.0
9	10	182720.0	182304.0	182300.0	0.0	 	420.0
9	11	224328.0	223344.0	223340.0	0.0	 	988.0
9	12	359908.0	359520.0	359520.0	0.0	 	388.0
9	13	21168.0	21168.0	21168.0	0.0	 	0.0
9	14	70560.0	70944.0	73243.0	2683.0	 	0.0
10	0	162624.0	162624.0	162620.0	0.0	 	4.0
10	1	317864.0	317856.0	317860.0	0.0	 	4.0
10	2	346512.0	346512.0	346510.0	0.0	 	2.0
10	3	272456.0	272448.0	272450.0	0.0	 	6.0
10	4	317808.0	317808.0	317810.0	2.0	 	0.0
10	5	314340.0	315168.0	338140.0	23800.0	 	0.0
10	6	294000.0	294000.0	294000.0	0.0	 	0.0
10	7	180712.0	177744.0	180710.0	0.0	 	2.0
10	8	86216.0	84864.0	84864.0	0.0	 	1352.0
10	9	135180.0	136224.0	136220.0	1040.0	 	0.0
10	11	252672.0	252672.0	252670.0	0.0	 	2.0
10	12	339528.0	334608.0	367270.0	27742.0	 	0.0
10	13	151296.0	151296.0	151300.0	4.0	 	0.0
10	14	33108.0	37200.0	37200.0	4092.0	 	0.0
11	0	62064.0	62064.0	62064.0	0.0	 	0.0
11	1	29328.0	29328.0	29328.0	0.0	 	0.0
11	2	257312.0	257328.0	257330.0	18.0	 	0.0
11	3	23272.0	23280.0	23280.0	8.0	 	0.0
11	4	213020.0	213024.0	213020.0	0.0	 	0.0
11	5	76368.0	76368.0	76368.0	0.0	 	0.0
11	6	61816.0	61824.0	61824.0	8.0	 	0.0
11	7	160104.0	160272.0	160270.0	166.0	 	0.0
11	8	33728.0	35184.0	35184.0	1456.0	 	0.0
11	9	21780.0	20880.0	21781.0	1.0	 	0.0
11	10	75828.0	75072.0	75831.0	3.0	 	0.0
11	12	203096.0	203088.0	203090.0	0.0	 	6.0
11	13	324532.0	324528.0	324530.0	0.0	 	2.0
11	14	302016.0	302016.0	302020.0	4.0	 	0.0
12	0	33792.0	33792.0	33792.0	0.0	 	0.0
12	1	203520.0	203520.0	203520.0	0.0	 	0.0
12	2	313440.0	313440.0	313440.0	0.0	 	0.0
12	3	209144.0	209136.0	209140.0	0.0	 	4.0
12	4	338208.0	338208.0	338210.0	2.0	 	0.0
12	5	36864.0	36864.0	36864.0	0.0	 	0.0
12	6	75312.0	75312.0	75312.0	0.0	 	0.0
12	7	27472.0	25824.0	27475.0	3.0	 	0.0
12	8	136496.0	140688.0	140690.0	4194.0	 	0.0
12	9	57576.0	55104.0	57576.0	0.0	 	0.0
12	10	125064.0	121584.0	125060.0	0.0	 	4.0
12	11	32640.0	32640.0	32640.0	0.0	 	0.0
12	13	95040.0	95040.0	95040.0	0.0	 	0.0
12	14	136428.0	131952.0	136430.0	2.0	 	0.0
13	0	174912.0	174912.0	174910.0	0.0	 	2.0
13	1	179472.0	179472.0	179470.0	0.0	 	2.0
13	2	3888.0	3888.0	3888.0	0.0	 	0.0
13	3	305088.0	305088.0	305090.0	2.0	 	0.0
13	4	330208.0	321360.0	332200.0	1992.0	 	0.0
13	5	82032.0	82032.0	82032.0	0.0	 	0.0
13	6	15552.0	15552.0	15552.0	0.0	 	0.0
13	7	139232.0	141360.0	141360.0	2128.0	 	0.0
13	8	265296.0	265296.0	265300.0	4.0	 	0.0
13	9	302824.0	302832.0	302830.0	6.0	 	0.0
13	10	352984.0	352992.0	352990.0	6.0	 	0.0
13	11	306912.0	306912.0	306910.0	0.0	 	2.0
13	12	169848.0	167712.0	167710.0	0.0	 	2138.0
13	14	332112.0	332112.0	332110.0	0.0	 	2.0
14	0	217800.0	208944.0	208940.0	0.0	 	8860.0
14	1	47240.0	47184.0	47239.0	0.0	 	1.0
14	2	166184.0	166176.0	166180.0	0.0	 	4.0
14	3	253492.0	253488.0	253490.0	0.0	 	2.0
14	4	143160.0	160848.0	160850.0	17690.0	 	0.0
14	5	101808.0	101808.0	101810.0	2.0	 	0.0
14	6	46788.0	46848.0	46848.0	60.0	 	0.0
14	7	83296.0	83328.0	83328.0	32.0	 	0.0
14	8	89136.0	89136.0	89136.0	0.0	 	0.0
14	9	298900.0	298896.0	298900.0	0.0	 	0.0
14	10	215140.0	215136.0	215140.0	0.0	 	0.0
14	11	282136.0	282144.0	282140.0	4.0	 	0.0
14	12	342532.0	342528.0	342530.0	0.0	 	2.0
14	13	302656.0	293808.0	302760.0	104.0	 	0.0

l	i	j	v Observado	v Estimado
0	0	1	164478.0	164478.0
1	0	1	164478.0	164478.0
2	0	1	164478.0	164478.0
3	0	1	164478.0	164478.0
0	0	2	151800.0	151800.0
1	0	2	151800.0	151800.0
2	0	2	151800.0	151800.0
3	0	2	151800.0	151800.0
0	1	3	226374.0	226374.0
1	1	3	226374.0	226374.0
2	1	3	226374.0	226374.0
3	1	3	226374.0	226374.0
0	2	3	218328.0	218328.0
1	2	3	218328.0	218328.0
2	2	3	218328.0	218328.0
3	2	3	218328.0	218328.0
0	0	4	102456.0	102456.0
1	0	4	102456.0	102456.0
2	0	4	102456.0	102456.0
3	0	4	102456.0	102456.0
0	1	5	139440.0	139440.0
1	1	5	139440.0	139440.0
2	1	5	139440.0	139440.0
3	1	5	139440.0	139440.0
0	4	5	179622.0	179622.0
1	4	5	179622.0	179622.0
2	4	5	179622.0	179622.0
3	4	5	179622.0	179622.0
0	1	6	115002.0	115002.0
1	1	6	115002.0	115002.0
2	1	6	115002.0	115002.0
3	1	6	115002.0	115002.0
0	0	8	343800.0	343800.0
0	8	6	208512.0	208512.0
1	0	8	343800.0	343800.0
1	8	6	208512.0	208512.0
2	0	8	343800.0	343800.0
2	8	6	208512.0	208512.0
3	0	8	343800.0	343800.0
3	8	6	208512.0	208512.0
0	8	7	145038.0	145038.0
1	8	7	145038.0	145038.0
2	8	7	145038.0	145038.0
3	8	7	145038.0	145038.0
0	8	9	387318.0	387318.0
1	8	9	387318.0	387318.0
2	8	9	387318.0	387318.0
3	8	9	387318.0	387318.0
0	2	10	200316.0	200316.0
1	2	10	200316.0	200316.0
2	2	10	200316.0	200316.0
3	2	10	200316.0	200316.0
0	8	10	350328.0	350328.0
1	8	10	350328.0	350328.0
2	8	10	350328.0	350328.0
3	8	10	350328.0	350328.0
0	0	13	134988.0	134988.0
0	13	11	326154.0	326154.0
1	0	13	134988.0	134988.0
1	13	11	326154.0	326154.0
2	0	13	134988.0	134988.0
2	13	11	326154.0	326154.0
3	0	13	134988.0	134988.0
3	13	11	326154.0	326154.0
0	0	14	129822.0	129822.0
0	14	12	301938.0	301938.0
1	0	14	129822.0	129822.0
1	14	12	301938.0	301938.0
2	0	14	129822.0	129822.0
2	14	12	301938.0	301938.0
3	0	14	129822.0	129822.0
3	14	12	301938.0	301938.0
0	2	12	144522.0	144522.0
1	2	12	144522.0	144522.0
2	2	12	144522.0	144522.0
3	2	12	144522.0	144522.0
0	1	0	152796.0	152796.0
1	1	0	152796.0	152796.0
2	1	0	152796.0	152796.0
3	1	0	152796.0	152796.0
0	1	2	116220.0	116220.0
1	1	2	116220.0	116220.0
2	1	2	116220.0	116220.0
3	1	2	116220.0	116220.0
0	1	4	10008.0	10008.0
1	1	4	10008.0	10008.0
2	1	4	10008.0	10008.0
3	1	4	10008.0	10008.0
0	5	7	114954.0	114954.0
1	5	7	114954.0	114954.0
2	5	7	114954.0	114954.0
3	5	7	114954.0	114954.0
0	6	7	120108.0	120108.0
1	6	7	120108.0	120108.0
2	6	7	120108.0	120108.0
