-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.06
CPU time: 0.014
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	179640.0	179640.0	179640.0	0	 	0
0	2	76356.0	76356.0	76356.0	0	 	0
0	3	127620.0	127620.0	127620.0	0	 	0
0	4	10116.0	10116.0	10116.0	0	 	0
0	5	79308.0	79308.0	79308.0	0	 	0
0	6	67644.0	67644.0	67644.0	0	 	0
0	7	47448.0	47448.0	47448.0	0	 	0
0	8	61092.0	61092.0	61092.0	0	 	0
0	9	195588.0	195588.0	195588.0	0	 	0
0	10	188460.0	188460.0	188460.0	0	 	0
0	11	32688.0	32688.0	32688.0	0	 	0
1	0	117180.0	117180.0	117180.0	0	 	0
1	2	59004.0	59004.0	59004.0	0	 	0
1	3	132444.0	132444.0	132444.0	0	 	0
1	4	21384.0	21384.0	21384.0	0	 	0
1	5	183456.0	183456.0	183456.0	0	 	0
1	6	3600.0	3600.0	3600.0	0	 	0
1	7	118512.0	118512.0	118512.0	0	 	0
1	8	27612.0	27612.0	27612.0	0	 	0
1	9	71316.0	71316.0	71316.0	0	 	0
1	10	92988.0	92988.0	92988.0	0	 	0
1	11	124560.0	124560.0	124560.0	0	 	0
2	0	114912.0	114912.0	114912.0	0	 	0
2	1	113724.0	113724.0	113724.0	0	 	0
2	3	100908.0	100908.0	100908.0	0	 	0
2	4	85104.0	85104.0	85104.0	0	 	0
2	5	54576.0	54576.0	54576.0	0	 	0
2	6	3672.0	3672.0	3672.0	0	 	0
2	7	171540.0	171540.0	171540.0	0	 	0
2	8	113076.0	113076.0	113076.0	0	 	0
2	9	182088.0	182088.0	182088.0	0	 	0
2	10	188496.0	188496.0	188496.0	0	 	0
2	11	36828.0	36828.0	36828.0	0	 	0
3	0	20016.0	20016.0	20016.0	0	 	0
3	1	138744.0	138744.0	138744.0	0	 	0
3	2	157104.0	157104.0	157104.0	0	 	0
3	4	103284.0	103284.0	103284.0	0	 	0
3	5	67032.0	67032.0	67032.0	0	 	0
3	6	160416.0	160416.0	160416.0	0	 	0
3	7	25056.0	25056.0	25056.0	0	 	0
3	8	130968.0	130968.0	130968.0	0	 	0
3	9	76464.0	76464.0	76464.0	0	 	0
3	10	120636.0	120636.0	120636.0	0	 	0
3	11	180432.0	180432.0	180432.0	0	 	0
4	0	48348.0	48348.0	48348.0	0	 	0
4	1	76428.0	76428.0	76428.0	0	 	0
4	2	124812.0	124812.0	124812.0	0	 	0
4	3	177624.0	177624.0	177624.0	0	 	0
4	5	64440.0	64440.0	64440.0	0	 	0
4	6	26028.0	26028.0	26028.0	0	 	0
4	7	161748.0	161748.0	161748.0	0	 	0
4	8	51768.0	51768.0	51768.0	0	 	0
4	9	188352.0	188352.0	188352.0	0	 	0
4	10	111852.0	111852.0	111852.0	0	 	0
4	11	5940.0	5940.0	5940.0	0	 	0
5	0	8496.0	8496.0	8496.0	0	 	0
5	1	151776.0	151776.0	151776.0	0	 	0
5	2	189792.0	189792.0	189792.0	0	 	0
5	3	151668.0	151668.0	151668.0	0	 	0
5	4	128268.0	128268.0	128268.0	0	 	0
5	6	95796.0	95796.0	95796.0	0	 	0
5	7	23652.0	23652.0	23652.0	0	 	0
5	8	53712.0	53712.0	53712.0	0	 	0
5	9	89100.0	89100.0	89100.0	0	 	0
5	10	210924.0	210924.0	210924.0	0	 	0
5	11	182844.0	182844.0	182844.0	0	 	0
6	0	200016.0	200016.0	200016.0	0	 	0
6	1	170676.0	170676.0	170676.0	0	 	0
6	2	89712.0	89712.0	89712.0	0	 	0
6	3	118404.0	118404.0	118404.0	0	 	0
6	4	11088.0	11088.0	11088.0	0	 	0
6	5	151668.0	151668.0	151668.0	0	 	0
6	7	174492.0	174492.0	174492.0	0	 	0
6	8	167688.0	167688.0	167688.0	0	 	0
6	9	100044.0	100044.0	100044.0	0	 	0
6	10	59220.0	59220.0	59220.0	0	 	0
6	11	38304.0	38304.0	38304.0	0	 	0
7	0	56880.0	56880.0	56880.0	0	 	0
7	1	137988.0	137988.0	137988.0	0	 	0
7	2	147492.0	147492.0	147492.0	0	 	0
7	3	154944.0	154944.0	154944.0	0	 	0
7	4	120348.0	120348.0	120348.0	0	 	0
7	5	72180.0	72180.0	72180.0	0	 	0
7	6	65196.0	65196.0	65196.0	0	 	0
7	8	118080.0	118080.0	118080.0	0	 	0
7	9	55836.0	55836.0	55836.0	0	 	0
7	10	148464.0	148464.0	148464.0	0	 	0
7	11	38916.0	38916.0	38916.0	0	 	0
8	0	199188.0	199188.0	199188.0	0	 	0
8	1	90468.0	90468.0	90468.0	0	 	0
8	2	122076.0	122076.0	122076.0	0	 	0
8	3	186732.0	186732.0	186732.0	0	 	0
8	4	28872.0	28872.0	28872.0	0	 	0
8	5	182196.0	182196.0	182196.0	0	 	0
8	6	61992.0	61992.0	61992.0	0	 	0
