-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.02
CPU time: 0.015
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	221592.0	221592.0	221592.0	0	 	0
0	2	9480.0	9480.0	9480.0	0	 	0
0	3	102264.0	102264.0	102264.0	0	 	0
0	4	165480.0	165480.0	165480.0	0	 	0
0	5	120576.0	120576.0	120576.0	0	 	0
0	6	166104.0	166104.0	166104.0	0	 	0
0	7	210240.0	210240.0	210240.0	0	 	0
0	8	225000.0	225000.0	225000.0	0	 	0
0	9	221784.0	221784.0	221784.0	0	 	0
0	10	88944.0	88944.0	88944.0	0	 	0
0	11	115920.0	115920.0	115920.0	0	 	0
0	12	107256.0	107256.0	107256.0	0	 	0
0	13	34512.0	34512.0	34512.0	0	 	0
0	14	187464.0	187464.0	187464.0	0	 	0
0	15	69408.0	69408.0	69408.0	0	 	0
0	16	118224.0	118224.0	118224.0	0	 	0
0	17	60288.0	60288.0	60288.0	0	 	0
0	18	159960.0	159960.0	159960.0	0	 	0
1	0	21120.0	21120.0	21120.0	0	 	0
1	2	148200.0	148200.0	148200.0	0	 	0
1	3	223488.0	223488.0	223488.0	0	 	0
1	4	225744.0	225744.0	225744.0	0	 	0
1	5	37320.0	37320.0	37320.0	0	 	0
1	6	152472.0	152472.0	152472.0	0	 	0
1	7	24168.0	24168.0	24168.0	0	 	0
1	8	164448.0	164448.0	164448.0	0	 	0
1	9	29016.0	29016.0	29016.0	0	 	0
1	10	131616.0	131616.0	131616.0	0	 	0
1	11	226800.0	226800.0	226800.0	0	 	0
1	12	187440.0	187440.0	187440.0	0	 	0
1	13	213984.0	213984.0	213984.0	0	 	0
1	14	189720.0	189720.0	189720.0	0	 	0
1	15	56280.0	56280.0	56280.0	0	 	0
1	16	215304.0	215304.0	215304.0	0	 	0
1	17	165072.0	165072.0	165072.0	0	 	0
1	18	107640.0	107640.0	107640.0	0	 	0
2	0	14184.0	14184.0	14184.0	0	 	0
2	1	99648.0	99648.0	99648.0	0	 	0
2	3	199680.0	199680.0	199680.0	0	 	0
2	4	146976.0	146976.0	146976.0	0	 	0
2	5	75696.0	75696.0	75696.0	0	 	0
2	6	30360.0	30360.0	30360.0	0	 	0
2	7	7080.0	7080.0	7080.0	0	 	0
2	8	118152.0	118152.0	118152.0	0	 	0
2	9	52896.0	52896.0	52896.0	0	 	0
2	10	43392.0	43392.0	43392.0	0	 	0
2	11	67752.0	67752.0	67752.0	0	 	0
2	12	129600.0	129600.0	129600.0	0	 	0
2	13	49128.0	49128.0	49128.0	0	 	0
2	14	114432.0	114432.0	114432.0	0	 	0
2	15	191016.0	191016.0	191016.0	0	 	0
2	16	100704.0	100704.0	100704.0	0	 	0
2	17	2304.0	2304.0	2304.0	0	 	0
2	18	117528.0	117528.0	117528.0	0	 	0
3	0	150864.0	150864.0	150864.0	0	 	0
3	1	172488.0	172488.0	172488.0	0	 	0
3	2	127224.0	127224.0	127224.0	0	 	0
3	4	36696.0	36696.0	36696.0	0	 	0
3	5	227040.0	227040.0	227040.0	0	 	0
3	6	80160.0	80160.0	80160.0	0	 	0
3	7	4896.0	4896.0	4896.0	0	 	0
3	8	206232.0	206232.0	206232.0	0	 	0
3	9	171816.0	171816.0	171816.0	0	 	0
3	10	67776.0	67776.0	67776.0	0	 	0
3	11	113208.0	113208.0	113208.0	0	 	0
3	12	43728.0	43728.0	43728.0	0	 	0
3	13	12600.0	12600.0	12600.0	0	 	0
3	14	33456.0	33456.0	33456.0	0	 	0
3	15	28008.0	28008.0	28008.0	0	 	0
3	16	141336.0	141336.0	141336.0	0	 	0
3	17	219768.0	219768.0	219768.0	0	 	0
3	18	219264.0	219264.0	219264.0	0	 	0
4	0	51456.0	51456.0	51456.0	0	 	0
4	1	179880.0	179880.0	179880.0	0	 	0
4	2	78384.0	78384.0	78384.0	0	 	0
4	3	126048.0	126048.0	126048.0	0	 	0
4	5	199056.0	199056.0	199056.0	0	 	0
4	6	32448.0	32448.0	32448.0	0	 	0
4	7	35280.0	35280.0	35280.0	0	 	0
4	8	130416.0	130416.0	130416.0	0	 	0
4	9	1464.0	1464.0	1464.0	0	 	0
4	10	60792.0	60792.0	60792.0	0	 	0
4	11	31584.0	31584.0	31584.0	0	 	0
4	12	210192.0	210192.0	210192.0	0	 	0
4	13	107424.0	107424.0	107424.0	0	 	0
4	14	155352.0	155352.0	155352.0	0	 	0
4	15	156432.0	156432.0	156432.0	0	 	0
4	16	61896.0	61896.0	61896.0	0	 	0
4	17	129960.0	129960.0	129960.0	0	 	0
4	18	480.0	480.0	480.0	0	 	0
5	0	169080.0	169080.0	169080.0	0	 	0
5	1	142584.0	142584.0	142584.0	0	 	0
5	2	204528.0	204528.0	204528.0	0	 	0
5	3	57000.0	57000.0	57000.0	0	 	0
5	4	118008.0	118008.0	118008.0	0	 	0
5	6	72600.0	72600.0	72600.0	0	 	0
5	7	75336.0	75336.0	75336.0	0	 	0
5	8	62928.0	62928.0	62928.0	0	 	0
5	9	95328.0	95328.0	95328.0	0	 	0
5	10	78600.0	78600.0	78600.0	0	 	0
5	11	51096.0	51096.0	51096.0	0	 	0
5	12	173880.0	173880.0	173880.0	0	 	0
5	13	26784.0	26784.0	26784.0	0	 	0
5	14	147240.0	147240.0	147240.0	0	 	0
5	15	82032.0	82032.0	82032.0	0	 	0
5	16	172368.0	172368.0	172368.0	0	 	0
5	17	103848.0	103848.0	103848.0	0	 	0
5	18	169872.0	169872.0	169872.0	0	 	0
6	0	93768.0	93768.0	93768.0	0	 	0
6	1	187128.0	187128.0	187128.0	0	 	0
6	2	201312.0	201312.0	201312.0	0	 	0
6	3	148968.0	148968.0	148968.0	0	 	0
6	4	137424.0	137424.0	137424.0	0	 	0
6	5	153456.0	153456.0	153456.0	0	 	0
6	7	189888.0	189888.0	189888.0	0	 	0
6	8	20352.0	20352.0	20352.0	0	 	0
6	9	168480.0	168480.0	168480.0	0	 	0
6	10	211128.0	211128.0	211128.0	0	 	0
6	11	190608.0	190608.0	190608.0	0	 	0
6	12	42432.0	42432.0	42432.0	0	 	0
6	13	60648.0	60648.0	60648.0	0	 	0
6	14	744.0	744.0	744.0	0	 	0
6	15	83712.0	83712.0	83712.0	0	 	0
6	16	72360.0	72360.0	72360.0	0	 	0
6	17	215976.0	215976.0	215976.0	0	 	0
6	18	178320.0	178320.0	178320.0	0	 	0
7	0	35016.0	35016.0	35016.0	0	 	0
7	1	16560.0	16560.0	16560.0	0	 	0
7	2	186816.0	186816.0	186816.0	0	 	0
7	3	112080.0	112080.0	112080.0	0	 	0
7	4	116112.0	116112.0	116112.0	0	 	0
7	5	79032.0	79032.0	79032.0	0	 	0
7	6	76968.0	76968.0	76968.0	0	 	0
7	8	185496.0	185496.0	185496.0	0	 	0
7	9	51024.0	51024.0	51024.0	0	 	0
7	10	168600.0	168600.0	168600.0	0	 	0
7	11	224520.0	224520.0	224520.0	0	 	0
7	12	65040.0	65040.0	65040.0	0	 	0
7	13	206856.0	206856.0	206856.0	0	 	0
7	14	21672.0	21672.0	21672.0	0	 	0
7	15	175344.0	175344.0	175344.0	0	 	0
7	16	100728.0	100728.0	100728.0	0	 	0
7	17	111984.0	111984.0	111984.0	0	 	0
7	18	38664.0	38664.0	38664.0	0	 	0
8	0	56592.0	56592.0	56592.0	0	 	0
8	1	92784.0	92784.0	92784.0	0	 	0
8	2	12936.0	12936.0	12936.0	0	 	0
8	3	211776.0	211776.0	211776.0	0	 	0
8	4	148584.0	148584.0	148584.0	0	 	0
8	5	182976.0	182976.0	182976.0	0	 	0
8	6	90744.0	90744.0	90744.0	0	 	0
8	7	82368.0	82368.0	82368.0	0	 	0
8	9	176928.0	176928.0	176928.0	0	 	0
8	10	119904.0	119904.0	119904.0	0	 	0
8	11	15432.0	15432.0	15432.0	0	 	0
8	12	177528.0	177528.0	177528.0	0	 	0
8	13	197328.0	197328.0	197328.0	0	 	0
8	14	205824.0	205824.0	205824.0	0	 	0
8	15	185064.0	185064.0	185064.0	0	 	0
8	16	111816.0	111816.0	111816.0	0	 	0
8	17	144744.0	144744.0	144744.0	0	 	0
8	18	50208.0	50208.0	50208.0	0	 	0
9	0	73368.0	73368.0	73368.0	0	 	0
9	1	96336.0	96336.0	96336.0	0	 	0
9	2	160320.0	160320.0	160320.0	0	 	0
9	3	28296.0	28296.0	28296.0	0	 	0
9	4	50016.0	50016.0	50016.0	0	 	0
9	5	103920.0	103920.0	103920.0	0	 	0
9	6	181056.0	181056.0	181056.0	0	 	0
9	7	69048.0	69048.0	69048.0	0	 	0
9	8	90072.0	90072.0	90072.0	0	 	0
9	10	215352.0	215352.0	215352.0	0	 	0
9	11	97608.0	97608.0	97608.0	0	 	0
9	12	99624.0	99624.0	99624.0	0	 	0
9	13	204960.0	204960.0	204960.0	0	 	0
9	14	151632.0	151632.0	151632.0	0	 	0
9	15	158280.0	158280.0	158280.0	0	 	0
9	16	61968.0	61968.0	61968.0	0	 	0
9	17	72312.0	72312.0	72312.0	0	 	0
9	18	118656.0	118656.0	118656.0	0	 	0
10	0	107640.0	107640.0	107640.0	0	 	0
10	1	214776.0	214776.0	214776.0	0	 	0
10	2	171576.0	171576.0	171576.0	0	 	0
10	3	32328.0	32328.0	32328.0	0	 	0
10	4	141072.0	141072.0	141072.0	0	 	0
10	5	22008.0	22008.0	22008.0	0	 	0
10	6	119520.0	119520.0	119520.0	0	 	0
10	7	214176.0	214176.0	214176.0	0	 	0
10	8	108432.0	108432.0	108432.0	0	 	0
10	9	84840.0	84840.0	84840.0	0	 	0
10	11	94488.0	94488.0	94488.0	0	 	0
10	12	220440.0	220440.0	220440.0	0	 	0
10	13	148944.0	148944.0	148944.0	0	 	0
10	14	192792.0	192792.0	192792.0	0	 	0
10	15	8400.0	8400.0	8400.0	0	 	0
10	16	87888.0	87888.0	87888.0	0	 	0
10	17	114960.0	114960.0	114960.0	0	 	0
10	18	92256.0	92256.0	92256.0	0	 	0
11	0	57864.0	57864.0	57864.0	0	 	0
11	1	89496.0	89496.0	89496.0	0	 	0
11	2	203280.0	203280.0	203280.0	0	 	0
11	3	135240.0	135240.0	135240.0	0	 	0
11	4	171240.0	171240.0	171240.0	0	 	0
11	5	168888.0	168888.0	168888.0	0	 	0
11	6	185280.0	185280.0	185280.0	0	 	0
11	7	100896.0	100896.0	100896.0	0	 	0
11	8	6216.0	6216.0	6216.0	0	 	0
11	9	16392.0	16392.0	16392.0	0	 	0
11	10	40080.0	40080.0	40080.0	0	 	0
11	12	116280.0	116280.0	116280.0	0	 	0
11	13	58488.0	58488.0	58488.0	0	 	0
11	14	145440.0	145440.0	145440.0	0	 	0
11	15	192912.0	192912.0	192912.0	0	 	0
11	16	78552.0	78552.0	78552.0	0	 	0
11	17	80160.0	80160.0	80160.0	0	 	0
11	18	17136.0	17136.0	17136.0	0	 	0
12	0	76872.0	76872.0	76872.0	0	 	0
12	1	33504.0	33504.0	33504.0	0	 	0
12	2	145032.0	145032.0	145032.0	0	 	0
12	3	197400.0	197400.0	197400.0	0	 	0
12	4	172128.0	172128.0	172128.0	0	 	0
12	5	128328.0	128328.0	128328.0	0	 	0
12	6	140352.0	140352.0	140352.0	0	 	0
12	7	110304.0	110304.0	110304.0	0	 	0
12	8	198504.0	198504.0	198504.0	0	 	0
12	9	190320.0	190320.0	190320.0	0	 	0
12	10	187800.0	187800.0	187800.0	0	 	0
12	11	103680.0	103680.0	103680.0	0	 	0
12	13	188880.0	188880.0	188880.0	0	 	0
12	14	137808.0	137808.0	137808.0	0	 	0
12	15	41784.0	41784.0	41784.0	0	 	0
12	16	132048.0	132048.0	132048.0	0	 	0
12	17	64920.0	64920.0	64920.0	0	 	0
12	18	126072.0	126072.0	126072.0	0	 	0
13	0	83496.0	83496.0	83496.0	0	 	0
13	1	118848.0	118848.0	118848.0	0	 	0
13	2	140976.0	140976.0	140976.0	0	 	0
13	3	128040.0	128040.0	128040.0	0	 	0
13	4	84000.0	84000.0	84000.0	0	 	0
13	5	55944.0	55944.0	55944.0	0	 	0
13	6	127200.0	127200.0	127200.0	0	 	0
13	7	218184.0	218184.0	218184.0	0	 	0
13	8	34464.0	34464.0	34464.0	0	 	0
13	9	191064.0	191064.0	191064.0	0	 	0
13	10	145344.0	145344.0	145344.0	0	 	0
13	11	68184.0	68184.0	68184.0	0	 	0
13	12	228000.0	228000.0	228000.0	0	 	0
13	14	116472.0	116472.0	116472.0	0	 	0
13	15	79512.0	79512.0	79512.0	0	 	0
13	16	3912.0	3912.0	3912.0	0	 	0
13	17	40632.0	40632.0	40632.0	0	 	0
13	18	122160.0	122160.0	122160.0	0	 	0
14	0	71304.0	71304.0	71304.0	0	 	0
14	1	195216.0	195216.0	195216.0	0	 	0
14	2	72720.0	72720.0	72720.0	0	 	0
14	3	114984.0	114984.0	114984.0	0	 	0
14	4	142848.0	142848.0	142848.0	0	 	0
14	5	44400.0	44400.0	44400.0	0	 	0
14	6	119808.0	119808.0	119808.0	0	 	0
14	7	97776.0	97776.0	97776.0	0	 	0
14	8	105912.0	105912.0	105912.0	0	 	0
14	9	101592.0	101592.0	101592.0	0	 	0
14	10	188832.0	188832.0	188832.0	0	 	0
14	11	123048.0	123048.0	123048.0	0	 	0
14	12	54480.0	54480.0	54480.0	0	 	0
14	13	146088.0	146088.0	146088.0	0	 	0
14	15	66144.0	66144.0	66144.0	0	 	0
14	16	200376.0	200376.0	200376.0	0	 	0
14	17	198120.0	198120.0	198120.0	0	 	0
14	18	58272.0	58272.0	58272.0	0	 	0
15	0	178872.0	178872.0	178872.0	0	 	0
15	1	203712.0	203712.0	203712.0	0	 	0
15	2	47496.0	47496.0	47496.0	0	 	0
15	3	163416.0	163416.0	163416.0	0	 	0
