-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.02
CPU time: 0.063
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	38304.0	38304.0	38304.0	0	 	0
0	2	140040.0	140040.0	140040.0	0	 	0
0	3	84204.0	84204.0	84204.0	0	 	0
0	4	35820.0	35820.0	35820.0	0	 	0
0	5	224064.0	224064.0	224064.0	0	 	0
0	6	56088.0	56088.0	56088.0	0	 	0
0	7	294408.0	294408.0	294408.0	0	 	0
0	8	358632.0	358632.0	358632.0	0	 	0
0	9	97200.0	97200.0	97200.0	0	 	0
0	10	32328.0	32328.0	32328.0	0	 	0
0	11	119376.0	119376.0	119376.0	0	 	0
0	12	135648.0	135648.0	135648.0	0	 	0
0	13	348912.0	348912.0	348912.0	0	 	0
0	14	259200.0	259200.0	259200.0	0	 	0
0	15	324792.0	324792.0	324792.0	0	 	0
0	16	126468.0	126468.0	126468.0	0	 	0
0	17	233748.0	233748.0	233748.0	0	 	0
0	18	327132.0	327132.0	327132.0	0	 	0
0	19	231696.0	231696.0	231696.0	0	 	0
1	0	75816.0	75816.0	75816.0	0	 	0
1	2	19656.0	19656.0	19656.0	0	 	0
1	3	343620.0	343620.0	343620.0	0	 	0
1	4	314388.0	314388.0	314388.0	0	 	0
1	5	63252.0	63252.0	63252.0	0	 	0
1	6	8964.0	8964.0	8964.0	0	 	0
1	7	161568.0	161568.0	161568.0	0	 	0
1	8	317520.0	317520.0	317520.0	0	 	0
1	9	315684.0	315684.0	315684.0	0	 	0
1	10	140796.0	140796.0	140796.0	0	 	0
1	11	348264.0	348264.0	348264.0	0	 	0
1	12	240336.0	240336.0	240336.0	0	 	0
1	13	145008.0	145008.0	145008.0	0	 	0
1	14	5472.0	5472.0	5472.0	0	 	0
1	15	155952.0	155952.0	155952.0	0	 	0
1	16	168192.0	168192.0	168192.0	0	 	0
1	17	85176.0	85176.0	85176.0	0	 	0
1	18	232848.0	232848.0	232848.0	0	 	0
1	19	73980.0	73980.0	73980.0	0	 	0
2	0	178524.0	178524.0	178524.0	0	 	0
2	1	344556.0	344556.0	344556.0	0	 	0
2	3	145476.0	145476.0	145476.0	0	 	0
2	4	304920.0	304920.0	304920.0	0	 	0
2	5	297612.0	297612.0	297612.0	0	 	0
