-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.022
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	20532.0	20532.0	20532.0	0.0	 	0.0
0	2	408.0	408.0	408.0	0.0	 	0.0
0	3	33699.0	30360.0	30360.0	0.0	 	3339.0
0	4	5208.0	5208.0	5208.0	0.0	 	0.0
0	5	61668.0	61668.0	61668.0	0.0	 	0.0
0	6	7512.0	7512.0	7512.0	0.0	 	0.0
0	7	46536.0	46536.0	46536.0	0.0	 	0.0
0	8	50556.0	50556.0	50556.0	0.0	 	0.0
0	9	8826.0	9060.0	8825.0	0.0	 	1.0
0	10	14258.0	14256.0	14256.0	0.0	 	2.0
0	11	73904.0	73488.0	73488.0	0.0	 	416.0
0	12	103356.0	103356.0	103360.0	4.0	 	0.0
0	13	36240.0	36240.0	36240.0	0.0	 	0.0
0	14	1965.0	1848.0	1848.0	0.0	 	117.0
0	15	24180.0	24180.0	24180.0	0.0	 	0.0
0	16	33888.0	33888.0	33888.0	0.0	 	0.0
0	17	9780.0	9780.0	9780.0	0.0	 	0.0
0	18	91716.0	91716.0	91716.0	0.0	 	0.0
1	0	88102.0	88104.0	88104.0	2.0	 	0.0
1	2	23915.0	24660.0	23443.0	0.0	 	472.0
1	3	58812.0	58812.0	58812.0	0.0	 	0.0
1	4	103522.0	102756.0	102760.0	0.0	 	762.0
1	5	32820.0	32820.0	32820.0	0.0	 	0.0
1	6	71148.0	71148.0	71148.0	0.0	 	0.0
1	7	79716.0	79716.0	79716.0	0.0	 	0.0
1	8	91298.0	92004.0	86253.0	0.0	 	5045.0
1	9	92290.0	93480.0	92290.0	0.0	 	0.0
1	10	53072.0	51660.0	47814.0	0.0	 	5258.0
1	11	102820.0	102816.0	102820.0	0.0	 	0.0
1	12	106340.0	106344.0	106340.0	0.0	 	0.0
1	13	13608.0	13608.0	13608.0	0.0	 	0.0
1	14	50940.0	50940.0	50940.0	0.0	 	0.0
1	15	39876.0	39876.0	39876.0	0.0	 	0.0
1	16	92736.0	92736.0	92736.0	0.0	 	0.0
1	17	103850.0	103848.0	103850.0	0.0	 	0.0
1	18	107870.0	107868.0	107870.0	0.0	 	0.0
2	0	82125.0	82428.0	77162.0	0.0	 	4963.0
2	1	85551.0	85440.0	85440.0	0.0	 	111.0
2	3	64560.0	64560.0	64560.0	0.0	 	0.0
2	4	30828.0	30828.0	30828.0	0.0	 	0.0
2	5	106243.0	106128.0	106130.0	0.0	 	113.0
2	6	89196.0	89196.0	89196.0	0.0	 	0.0
2	7	58920.0	58920.0	58920.0	0.0	 	0.0
2	8	36204.0	36204.0	36204.0	0.0	 	0.0
