-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.13
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	416456.0	415344.0	415340.0	0.0	 	1116.0
0	2	265972.0	265968.0	265970.0	0.0	 	2.0
0	3	306240.0	306240.0	306240.0	0.0	 	0.0
0	4	480.0	480.0	480.0	0.0	 	0.0
0	5	82080.0	82080.0	82080.0	0.0	 	0.0
0	6	28128.0	28128.0	28128.0	0.0	 	0.0
0	7	342432.0	342432.0	342430.0	0.0	 	2.0
0	8	24792.0	27024.0	24785.0	0.0	 	7.0
0	9	117216.0	117216.0	117220.0	4.0	 	0.0
0	10	99456.0	99456.0	99456.0	0.0	 	0.0
0	11	5232.0	5232.0	5232.0	0.0	 	0.0
0	12	333888.0	333888.0	333890.0	2.0	 	0.0
0	13	195552.0	195552.0	195550.0	0.0	 	2.0
0	14	348580.0	348576.0	348580.0	0.0	 	0.0
0	15	49812.0	48576.0	48576.0	0.0	 	1236.0
0	16	37440.0	37440.0	37440.0	0.0	 	0.0
0	17	132768.0	132768.0	132770.0	2.0	 	0.0
0	18	93516.0	92400.0	92400.0	0.0	 	1116.0
1	0	321548.0	321264.0	321260.0	0.0	 	288.0
1	2	119416.0	114288.0	114290.0	0.0	 	5126.0
1	3	147928.0	142800.0	142800.0	0.0	 	5128.0
1	4	17180.0	17184.0	16003.0	-0.0	 	1177.0
1	5	178336.0	188592.0	178330.0	0.0	 	6.0
1	6	116348.0	114528.0	104820.0	0.0	 	11528.0
1	7	312192.0	312192.0	312190.0	0.0	 	2.0
1	8	64156.0	63120.0	57799.0	-0.0	 	6357.0
1	9	247400.0	247392.0	247390.0	0.0	 	10.0
1	10	197536.0	197376.0	197380.0	0.0	 	156.0
1	11	8736.0	8736.0	8736.0	0.0	 	0.0
1	12	243312.0	243312.0	243310.0	0.0	 	2.0
1	13	177120.0	177120.0	177120.0	0.0	 	0.0
1	14	163824.0	163824.0	163820.0	0.0	 	4.0
1	15	260176.0	260736.0	257080.0	0.0	 	3096.0
1	16	363408.0	363408.0	363410.0	2.0	 	0.0
1	17	254540.0	254544.0	254540.0	0.0	 	0.0
1	18	94668.0	96096.0	94667.0	-0.0	 	1.0
2	0	125700.0	124752.0	124750.0	0.0	 	950.0
2	1	106420.0	106416.0	106420.0	0.0	 	0.0
2	3	85196.0	83376.0	83376.0	0.0	 	1820.0
2	4	29088.0	29088.0	28501.0	-0.0	 	587.0
2	5	345120.0	338928.0	338930.0	0.0	 	6190.0
2	6	178088.0	181728.0	163600.0	0.0	 	14488.0
2	7	233864.0	233856.0	233860.0	0.0	 	4.0
2	8	307584.0	307584.0	307580.0	0.0	 	4.0
2	9	359900.0	359904.0	359900.0	0.0	 	0.0
2	10	19908.0	18096.0	18096.0	0.0	 	1812.0
2	11	209472.0	209472.0	209470.0	0.0	 	2.0
2	12	21344.0	23472.0	21341.0	-0.0	 	3.0
2	13	116544.0	116544.0	116540.0	0.0	 	4.0
2	14	280800.0	280800.0	280800.0	0.0	 	0.0
2	15	400952.0	402864.0	388020.0	0.0	 	12932.0
2	16	79296.0	79296.0	79296.0	0.0	 	0.0
2	17	378956.0	378960.0	378960.0	4.0	 	0.0
2	18	186192.0	186192.0	186190.0	0.0	 	2.0
3	0	54720.0	54720.0	54720.0	0.0	 	0.0
3	1	150952.0	150720.0	150720.0	0.0	 	232.0
3	2	377180.0	377184.0	377180.0	0.0	 	0.0
3	4	94360.0	94128.0	94128.0	0.0	 	232.0
3	5	78404.0	75984.0	75984.0	0.0	 	2420.0
3	6	129496.0	127680.0	127680.0	0.0	 	1816.0
3	7	8696.0	9168.0	8474.0	0.0	 	222.0
3	8	56496.0	56496.0	56496.0	0.0	 	0.0
3	9	192104.0	192096.0	192100.0	0.0	 	4.0
3	10	445392.0	445392.0	445390.0	0.0	 	2.0
3	11	146396.0	146400.0	132520.0	0.0	 	13876.0
3	12	190272.0	190272.0	190270.0	0.0	 	2.0
3	13	77560.0	72144.0	72144.0	0.0	 	5416.0
3	14	222864.0	222864.0	222860.0	0.0	 	4.0
3	15	170744.0	170736.0	170740.0	0.0	 	4.0
3	16	366644.0	363888.0	363890.0	0.0	 	2754.0
3	17	120824.0	120816.0	120820.0	0.0	 	4.0
3	18	314784.0	314784.0	314780.0	0.0	 	4.0
4	0	436664.0	436656.0	436660.0	0.0	 	4.0
4	1	397200.0	399216.0	377840.0	0.0	 	19360.0
4	2	1384.0	1248.0	1248.0	0.0	 	136.0
4	3	407520.0	407520.0	407520.0	0.0	 	0.0
4	5	17452.0	17808.0	17449.0	0.0	 	3.0
4	6	109596.0	107184.0	107180.0	0.0	 	2416.0
4	7	25284.0	25056.0	25056.0	0.0	 	228.0
4	8	336144.0	336144.0	336140.0	0.0	 	4.0
4	9	331820.0	331824.0	331820.0	0.0	 	0.0
4	10	352512.0	352512.0	352510.0	0.0	 	2.0
4	11	226992.0	226992.0	226990.0	0.0	 	2.0
4	12	277784.0	277776.0	277780.0	0.0	 	4.0
4	13	291580.0	288816.0	286730.0	0.0	 	4850.0
4	14	45384.0	50208.0	45377.0	0.0	 	7.0
4	15	218540.0	218544.0	218540.0	0.0	 	0.0
4	16	172656.0	172656.0	172660.0	4.0	 	0.0
4	17	422304.0	422304.0	422300.0	0.0	 	4.0
4	18	80256.0	76224.0	76224.0	0.0	 	4032.0
5	0	159944.0	159936.0	159940.0	0.0	 	4.0
5	1	396240.0	396240.0	396240.0	0.0	 	0.0
5	2	108384.0	108384.0	108380.0	0.0	 	4.0
5	3	386648.0	382320.0	382320.0	0.0	 	4328.0
5	4	166752.0	166752.0	166750.0	0.0	 	2.0
5	6	170876.0	165408.0	165410.0	0.0	 	5466.0
5	7	266744.0	264672.0	264670.0	0.0	 	2074.0
5	8	394276.0	392208.0	392210.0	0.0	 	2066.0
5	9	350208.0	350208.0	350210.0	2.0	 	0.0
5	10	315528.0	319680.0	292780.0	0.0	 	22748.0
5	11	307064.0	307056.0	307060.0	0.0	 	4.0
5	12	189892.0	188832.0	188830.0	0.0	 	1062.0
5	13	411324.0	416976.0	376670.0	0.0	 	34654.0
5	14	261652.0	259056.0	259060.0	0.0	 	2592.0
5	15	354624.0	354624.0	354620.0	0.0	 	4.0
5	16	209576.0	220512.0	209570.0	0.0	 	6.0
5	17	297120.0	297120.0	297120.0	0.0	 	0.0
5	18	177704.0	177696.0	177700.0	0.0	 	4.0
6	0	244216.0	244224.0	244220.0	4.0	 	0.0
6	1	111072.0	111072.0	111070.0	0.0	 	2.0
6	2	325568.0	325584.0	319400.0	0.0	 	6168.0
6	3	275812.0	275808.0	275810.0	0.0	 	2.0
6	4	14352.0	14352.0	14352.0	0.0	 	0.0
6	5	233912.0	233904.0	219040.0	0.0	 	14872.0
6	7	53424.0	53424.0	53424.0	0.0	 	0.0
6	8	245756.0	245760.0	237110.0	0.0	 	8646.0
6	9	165932.0	165936.0	165940.0	8.0	 	0.0
6	10	280704.0	280704.0	280700.0	0.0	 	4.0
6	11	121008.0	121008.0	121010.0	2.0	 	0.0
6	12	87024.0	87024.0	87024.0	0.0	 	0.0
6	13	328080.0	328080.0	328080.0	0.0	 	0.0
6	14	114868.0	112272.0	112270.0	0.0	 	2598.0
6	15	411408.0	411408.0	411410.0	2.0	 	0.0
6	16	452060.0	446592.0	446590.0	0.0	 	5470.0
6	17	289152.0	289152.0	289150.0	0.0	 	2.0
6	18	116744.0	116736.0	116740.0	0.0	 	4.0
7	0	283584.0	283584.0	283580.0	0.0	 	4.0
7	1	107636.0	107328.0	107330.0	0.0	 	306.0
7	2	9120.0	9120.0	9120.0	0.0	 	0.0
7	3	79200.0	79200.0	79200.0	0.0	 	0.0
7	4	77852.0	77856.0	73720.0	0.0	 	4132.0
7	5	104932.0	104928.0	104930.0	0.0	 	2.0
7	6	60664.0	60480.0	60480.0	0.0	 	184.0
7	8	141960.0	141648.0	141650.0	0.0	 	310.0
7	9	104060.0	104064.0	95863.0	-0.0	 	8197.0
7	10	179140.0	179136.0	179140.0	0.0	 	0.0
7	11	41804.0	41808.0	41808.0	4.0	 	0.0
7	12	97248.0	97248.0	97248.0	0.0	 	0.0
7	13	47784.0	47424.0	47424.0	0.0	 	360.0
7	14	13504.0	13872.0	13499.0	-0.0	 	5.0
7	15	188688.0	188688.0	188690.0	2.0	 	0.0
7	16	405552.0	405552.0	405550.0	0.0	 	2.0
7	17	330000.0	330000.0	330000.0	0.0	 	0.0
7	18	60000.0	60624.0	59998.0	0.0	 	2.0
8	0	401664.0	401664.0	401660.0	0.0	 	4.0
8	1	263232.0	263232.0	263230.0	0.0	 	2.0
8	2	66576.0	66576.0	66576.0	0.0	 	0.0
8	3	232848.0	232848.0	232850.0	2.0	 	0.0
8	4	376424.0	376416.0	376420.0	0.0	 	4.0
8	5	4992.0	4992.0	4992.0	0.0	 	0.0
8	6	215328.0	215328.0	215330.0	2.0	 	0.0
8	7	251312.0	249648.0	249650.0	0.0	 	1662.0
8	9	280416.0	280416.0	280420.0	4.0	 	0.0
8	10	328300.0	326304.0	326300.0	0.0	 	2000.0
8	11	364316.0	364320.0	357060.0	0.0	 	7256.0
8	12	343432.0	343440.0	343440.0	8.0	 	0.0
8	13	147984.0	147984.0	147980.0	0.0	 	4.0
8	14	32784.0	32784.0	32784.0	0.0	 	0.0
8	15	165320.0	165024.0	165020.0	0.0	 	300.0
8	16	431664.0	431664.0	431660.0	0.0	 	4.0
8	17	166896.0	166896.0	166900.0	4.0	 	0.0
8	18	296696.0	296688.0	296690.0	0.0	 	6.0
9	0	392304.0	392304.0	392300.0	0.0	 	4.0
9	1	190368.0	190368.0	190370.0	2.0	 	0.0
9	2	140924.0	126960.0	126960.0	0.0	 	13964.0
9	3	49728.0	49728.0	49728.0	0.0	 	0.0
9	4	360944.0	358800.0	350470.0	0.0	 	10474.0
9	5	358128.0	358128.0	358130.0	2.0	 	0.0
9	6	96816.0	96816.0	96816.0	0.0	 	0.0
9	7	67728.0	67728.0	67728.0	0.0	 	0.0
9	8	315888.0	315888.0	315890.0	2.0	 	0.0
9	10	335328.0	335328.0	335330.0	2.0	 	0.0
9	11	161808.0	161808.0	161810.0	2.0	 	0.0
9	12	241300.0	241296.0	241300.0	0.0	 	0.0
9	13	93552.0	93552.0	93552.0	0.0	 	0.0
9	14	59520.0	59520.0	59520.0	0.0	 	0.0
9	15	396768.0	396768.0	396770.0	2.0	 	0.0
9	16	317184.0	317184.0	317180.0	0.0	 	4.0
9	17	450480.0	450480.0	450480.0	0.0	 	0.0
9	18	303648.0	303648.0	303650.0	2.0	 	0.0
10	0	28032.0	28032.0	28032.0	0.0	 	0.0
10	1	286848.0	286848.0	286850.0	2.0	 	0.0
10	2	273088.0	289200.0	264510.0	0.0	 	8578.0
10	3	61872.0	61872.0	61872.0	0.0	 	0.0
10	4	404112.0	404112.0	404110.0	0.0	 	2.0
10	5	336192.0	336192.0	336190.0	0.0	 	2.0
10	6	109824.0	109824.0	109820.0	0.0	 	4.0
10	7	200112.0	200112.0	200110.0	0.0	 	2.0
10	8	3024.0	3024.0	3024.0	0.0	 	0.0
10	9	436592.0	420480.0	420480.0	0.0	 	16112.0
10	11	150432.0	150432.0	150430.0	0.0	 	2.0
10	12	170688.0	170688.0	170690.0	2.0	 	0.0
10	13	401280.0	400320.0	400320.0	0.0	 	960.0
10	14	158448.0	158448.0	158450.0	2.0	 	0.0
10	15	184608.0	184608.0	184610.0	2.0	 	0.0
10	16	420492.0	421632.0	413340.0	0.0	 	7152.0
10	17	153600.0	153600.0	153600.0	0.0	 	0.0
10	18	206160.0	206160.0	206160.0	0.0	 	0.0
11	0	326932.0	326928.0	326930.0	0.0	 	2.0
11	1	338208.0	338208.0	338210.0	2.0	 	0.0
11	2	453500.0	453504.0	453500.0	0.0	 	0.0
11	3	82320.0	82320.0	82320.0	0.0	 	0.0
11	4	214320.0	214320.0	214320.0	0.0	 	0.0
11	5	10032.0	10032.0	10032.0	0.0	 	0.0
11	6	26784.0	26784.0	26784.0	0.0	 	0.0
11	7	6924.0	6912.0	6912.0	0.0	 	12.0
11	8	161660.0	161664.0	161660.0	0.0	 	0.0
11	9	2208.0	2208.0	2208.0	0.0	 	0.0
11	10	7344.0	7344.0	7344.0	0.0	 	0.0
11	12	383860.0	383856.0	383860.0	0.0	 	0.0
11	13	328324.0	328320.0	328320.0	0.0	 	4.0
11	14	273792.0	273792.0	273790.0	0.0	 	2.0
11	15	225544.0	225552.0	225550.0	6.0	 	0.0
11	16	274272.0	274272.0	274270.0	0.0	 	2.0
11	17	407280.0	407280.0	407280.0	0.0	 	0.0
11	18	108960.0	108960.0	108960.0	0.0	 	0.0
12	0	23472.0	23472.0	23472.0	0.0	 	0.0
12	1	347952.0	347952.0	347950.0	0.0	 	2.0
12	2	72096.0	72096.0	72096.0	0.0	 	0.0
12	3	271248.0	271248.0	271250.0	2.0	 	0.0
12	4	27744.0	27744.0	27744.0	0.0	 	0.0
12	5	42048.0	42048.0	42048.0	0.0	 	0.0
12	6	10032.0	10032.0	10032.0	0.0	 	0.0
12	7	255700.0	255696.0	255700.0	0.0	 	0.0
