-----------------------------------------------------
-----     Resultados    -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.083
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	220101.0	220104.0	220100.0	-0.0	 	1.0
0	2	38334.0	36108.0	36108.0	0.0	 	2226.0
0	3	30227.999999999985	28980.0	28980.0	0.0	 	1248.0
0	4	114702.0	114696.0	114700.0	0.0	 	2.0
0	5	218379.00000000006	218376.0	218380.0	1.0	 	0.0
0	6	108699.0	105876.0	105880.0	-0.0	 	2819.0
0	7	182850.0	187308.0	177190.0	0.0	 	5660.0
0	8	161754.0	167400.0	161750.0	0.0	 	4.0
0	9	247031.99999999994	247032.0	247030.0	0.0	 	2.0
0	10	287055.0000000015	285408.0	285410.0	-0.0	 	1646.0
0	11	51839.999999999985	51840.0	51840.0	0.0	 	0.0
0	12	46368.0	46368.0	46368.0	0.0	 	0.0
0	13	155160.0	155160.0	155160.0	0.0	 	0.0
0	14	229968.0000000006	229968.0	229970.0	2.0	 	0.0
0	15	158145.00000000148	155916.0	155920.0	-0.0	 	2226.0
0	16	117519.00000000003	114696.0	114700.0	-0.0	 	2820.0
1	0	249951.0	249948.0	249950.0	-0.0	 	1.0
1	2	26928.0	26928.0	26928.0	0.0	 	0.0
1	3	249491.99999999997	248256.0	248260.0	-0.0	 	1232.0
1	4	89787.0	88560.0	88560.0	0.0	 	1227.0
1	5	18360.0	18360.0	18360.0	0.0	 	0.0
1	6	136224.0	136224.0	136220.0	-0.0	 	4.0
1	7	232128.0	232128.0	232130.0	2.0	 	0.0
1	8	19440.0	19440.0	19440.0	0.0	 	0.0
1	9	304061.99999999994	304056.0	304060.0	0.0	 	2.0
1	10	163332.00000000003	163332.0	159750.0	0.0	 	3583.0
1	11	137088.00000000003	137088.0	137090.0	2.0	 	0.0
1	12	282780.0	282780.0	282780.0	0.0	 	0.0
1	13	207180.0	207180.0	207180.0	0.0	 	0.0
1	14	169985.99999999994	169992.0	169990.0	4.0	 	0.0
1	15	80964.0	80964.0	80964.0	0.0	 	0.0
1	16	148932.0	148932.0	148930.0	-0.0	 	2.0
2	0	72564.00000000061	70920.0	67258.0	-0.0	 	5307.0
2	1	166572.0	166572.0	166570.0	-0.0	 	2.0
2	3	270936.0	264996.0	265000.0	-0.0	 	5936.0
2	4	267555.0	266328.0	266330.0	-0.0	 	1225.0
2	5	16581.0	14940.0	14940.0	0.0	 	1641.0
2	6	213624.0	213624.0	213620.0	0.0	 	4.0
2	7	22497.0	20268.0	20268.0	0.0	 	2229.0
2	8	269934.0000000012	269928.0	269930.0	0.0	 	5.0
2	9	150984.00000000003	162864.0	150980.0	0.0	 	5.0
2	10	77057.99999999875	80352.0	73087.0	-0.0	 	3971.0
2	11	27732.0	24984.0	24984.0	0.0	 	2748.0
2	12	202533.0	201096.0	201100.0	-0.0	 	1433.0
2	13	25560.0	25560.0	25560.0	0.0	 	0.0
2	14	304422.00000000006	304416.0	304420.0	0.0	 	3.0
2	15	277740.0	277740.0	277740.0	0.0	 	0.0
2	16	215492.9999999994	209556.0	205110.0	0.0	 	10383.0
3	0	107571.0	107568.0	107570.0	-0.0	 	1.0
3	1	95076.0	95076.0	95076.0	0.0	 	0.0
3	2	156021.0	154584.0	154580.0	-0.0	 	1441.0
3	4	5148.0	5148.0	5148.0	0.0	 	0.0
3	5	146088.0	144648.0	140810.0	-0.0	 	5278.0
3	6	87840.00000000003	87840.0	84137.0	-0.0	 	3704.0
3	7	34560.0	34560.0	34560.0	0.0	 	0.0
3	8	276731.99999999994	276732.0	276730.0	0.0	 	2.0
3	9	189357.0	183420.0	183420.0	0.0	 	5937.0
3	10	225317.99999999825	225324.0	225320.0	2.0	 	0.0
3	11	21777.0	19620.0	19620.0	0.0	 	2157.0
3	12	179321.99999999997	182196.0	179320.0	0.0	 	2.0
3	13	50340.00000000002	48708.0	48708.0	0.0	 	1633.0
3	14	269460.00000000175	269460.0	269460.0	-0.0	 	1.0
3	15	20952.0	20952.0	20952.0	0.0	 	0.0
3	16	15840.0	15840.0	15840.0	0.0	 	0.0
4	0	287640.0	287640.0	287640.0	0.0	 	0.0
4	1	74699.99999999997	74700.0	74700.0	0.0	 	0.0
4	2	164568.00000000003	161820.0	161820.0	0.0	 	2749.0
4	3	216264.00000000006	213516.0	213520.0	-0.0	 	2745.0
4	5	211071.0	211068.0	211070.0	-0.0	 	1.0
4	6	75672.00000000061	75672.0	75672.0	-0.0	 	1.0
4	7	186162.0	186156.0	186160.0	-0.0	 	2.0
4	8	142127.99999999878	142128.0	142130.0	2.0	 	0.0
4	9	179748.0	179748.0	179750.0	2.0	 	0.0
4	10	270000.0	270000.0	270000.0	0.0	 	0.0
4	11	182711.99999999994	188208.0	177270.0	0.0	 	5442.0
4	12	242460.0	242460.0	242460.0	0.0	 	0.0
4	13	139494.0	139500.0	128430.0	0.0	 	11064.0
4	14	278133.0000000006	278136.0	278140.0	7.0	 	0.0
4	15	92628.0	92628.0	92628.0	0.0	 	0.0
4	16	38124.000000000044	38124.0	38124.0	0.0	 	1.0
5	0	143388.0	143388.0	143390.0	2.0	 	0.0
5	1	183348.0	183348.0	183350.0	2.0	 	0.0
5	2	273024.0	273024.0	273020.0	-0.0	 	4.0
5	3	200556.0	200556.0	200560.0	4.0	 	0.0
5	4	110160.0	110160.0	110160.0	0.0	 	0.0
5	6	972.0	972.0	972.0	0.0	 	0.0
5	7	41580.0	41580.0	40441.0	-0.0	 	1139.0
5	8	222801.0	222804.0	222800.0	-0.0	 	1.0
5	9	174240.0	174240.0	174240.0	0.0	 	0.0
5	10	145398.0	143748.0	143750.0	-0.0	 	1648.0
5	11	123948.00000000004	123948.0	123950.0	2.0	 	0.0
5	12	198321.0	196884.0	196880.0	-0.0	 	1441.0
5	13	300888.0	300888.0	300890.0	2.0	 	0.0
5	14	83736.0	83736.0	83736.0	0.0	 	0.0
