-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.022
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	6744.0	6744.0	6744.0	0	 	0
0	2	35580.0	35916.0	33106.0	0	 	2474.0
0	3	23892.0	23892.0	23892.0	0	 	0
0	4	76128.0	76128.0	76128.0	0	 	0
0	5	73236.0	73236.0	73236.0	0	 	0
0	6	94332.0	94332.0	94332.0	0	 	0
0	7	18564.0	18564.0	18564.0	0	 	0
0	8	69204.0	69204.0	69204.0	0	 	0
0	9	21168.0	20496.0	21805.0	637.0	 	0
0	10	2581.0	2280.0	2326.0	0	 	255.0
0	11	31860.0	31860.0	31860.0	0	 	0
0	12	63072.0	62400.0	66892.0	3820.0	 	0
0	13	19116.0	19788.0	19788.0	672.0	 	0
0	14	91848.0	91848.0	91848.0	0	 	0
0	15	22200.0	22200.0	22200.0	0	 	0
0	16	55032.0	55032.0	55032.0	0	 	0
1	0	20568.0	20568.0	20568.0	0	 	0
1	2	101460.0	101124.0	101124.0	0	 	336.0
1	3	101124.0	100452.0	103000.0	1876.0	 	0
1	4	49932.0	49932.0	49932.0	0	 	0
1	5	19872.0	19872.0	19872.0	0	 	0
1	6	70560.0	70560.0	70560.0	0	 	0
1	7	40092.0	40092.0	40092.0	0	 	0
1	8	57396.0	57396.0	57396.0	0	 	0
1	9	41676.0	42348.0	42348.0	672.0	 	0
1	10	101856.0	101856.0	101856.0	0	 	0
1	11	59028.0	59028.0	59028.0	0	 	0
1	12	37824.0	38496.0	38496.0	672.0	 	0
1	13	39960.0	39960.0	39960.0	0	 	0
1	14	18216.0	18216.0	18216.0	0	 	0
1	15	22477.0	22476.0	22476.0	0	 	1.0
1	16	55463.0	54792.0	54792.0	0	 	671.0
2	0	30024.0	30024.0	30024.0	0	 	0
2	1	22980.0	22980.0	22980.0	0	 	0
2	3	64056.0	64056.0	64056.0	0	 	0
2	4	79056.0	79056.0	79056.0	0	 	0
2	5	61728.0	61728.0	61728.0	0	 	0
2	6	91872.0	91872.0	91872.0	0	 	0
2	7	17304.0	17304.0	17304.0	0	 	0
2	8	82332.0	82332.0	82332.0	0	 	0
2	9	47196.0	47196.0	47196.0	0	 	0
2	10	12660.0	12660.0	12660.0	0	 	0
2	11	4272.0	4272.0	4272.0	0	 	0
2	12	97416.0	97416.0	97416.0	0	 	0
2	13	68648.0	68988.0	68648.0	0	 	0
2	14	17004.0	17004.0	17004.0	0	 	0
2	15	63079.0	63564.0	59897.0	0	 	3182.0
2	16	82373.0	79812.0	79812.0	0	 	2561.0
3	0	16764.0	16764.0	16764.0	0	 	0
3	1	1560.0	1560.0	1560.0	0	 	0
3	2	41160.0	41160.0	41160.0	0	 	0
3	4	24012.0	24012.0	24012.0	0	 	0
3	5	66072.0	66072.0	66072.0	0	 	0
3	6	39420.0	39420.0	39109.0	0	 	311.0
3	7	49296.0	49296.0	49296.0	0	 	0
3	8	90612.0	90612.0	90612.0	0	 	0
3	9	19968.0	19968.0	19968.0	0	 	0
3	10	41328.0	41328.0	41328.0	0	 	0
3	11	2639.0	2508.0	2508.0	0	 	131.0
3	12	89160.0	89160.0	89160.0	0	 	0
