-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.043
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	50496.0	50496.0	50496.0	0	 	0
0	2	178080.0	168192.0	178077.0	0	 	3.0
0	3	61920.0	61920.0	61920.0	0	 	0
0	4	280768.0	281664.0	281664.0	896.0	 	0
0	5	226700.0	230448.0	230448.0	3748.0	 	0
0	6	269616.0	269616.0	289027.0	19411.0	 	0
0	7	190656.0	190656.0	190656.0	0	 	0
0	8	11248.0	10800.0	10134.0	0	 	1114.0
0	9	299280.0	299280.0	299280.0	0	 	0
0	10	290832.0	290832.0	290832.0	0	 	0
0	11	278352.0	278352.0	273580.0	0	 	4772.0
0	12	153888.0	153888.0	153888.0	0	 	0
1	0	119048.0	119184.0	118438.0	0	 	610.0
1	2	256656.0	256656.0	256656.0	0	 	0
1	3	201600.0	201600.0	201600.0	0	 	0
1	4	206524.0	205968.0	205968.0	0	 	556.0
1	5	178704.0	178704.0	178704.0	0	 	0
1	6	305952.0	305952.0	305952.0	0	 	0
1	7	90816.0	90816.0	90816.0	0	 	0
1	8	107444.0	104544.0	104544.0	0	 	2900.0
1	9	63180.0	66528.0	63178.0	0	 	2.0
1	10	303168.0	303168.0	303168.0	0	 	0
1	11	172944.0	172944.0	172944.0	0	 	0
1	12	230112.0	230112.0	230112.0	0	 	0
2	0	17280.0	17280.0	17280.0	0	 	0
2	1	205488.0	205488.0	205488.0	0	 	0
2	3	59280.0	59280.0	56192.0	0	 	3088.0
2	4	66284.0	62784.0	68850.0	2566.0	 	0
2	5	206644.0	202896.0	202896.0	0	 	3748.0
2	6	63984.0	63984.0	63984.0	0	 	0
2	7	122256.0	122256.0	122256.0	0	 	0
2	8	31584.0	31584.0	31584.0	0	 	0
2	9	15696.0	15696.0	15696.0	0	 	0
2	10	41156.0	44208.0	44208.0	3052.0	 	0
2	11	50352.0	50352.0	50352.0	0	 	0
2	12	200544.0	200544.0	200544.0	0	 	0
3	0	174816.0	174816.0	174816.0	0	 	0
3	1	11088.0	11088.0	10591.0	0	 	497.0
3	2	236832.0	236832.0	236832.0	0	 	0
3	4	207648.0	207648.0	207648.0	0	 	0
3	5	194688.0	194688.0	194688.0	0	 	0
3	6	193728.0	193728.0	193728.0	0	 	0
