-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.57
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	720417.0	717624.0	717624.0	0	 	2793.0
0	2	216036.0	216036.0	216036.0	0	 	0
0	3	764307.0	767340.0	767340.0	3033.0	 	0
0	4	417303.0	420336.0	420336.0	3033.0	 	0
0	5	883476.0	883476.0	883476.0	0	 	0
0	6	210588.0	189720.0	189720.0	0	 	20868.0
0	7	777456.0	777456.0	777456.0	0	 	0
0	8	87444.0	87444.0	87444.0	0	 	0
0	9	861375.0	861192.0	861192.0	0	 	183.0
0	10	870174.0	864108.0	889676.0	19502.0	 	0
0	11	737748.0	737748.0	737748.0	0	 	0
0	12	32904.0	32904.0	32904.0	0	 	0
0	13	568584.0	568584.0	568584.0	0	 	0
0	14	274923.0	247680.0	247680.0	0	 	27243.0
0	15	42732.0	42732.0	42732.0	0	 	0
0	16	254520.0	254520.0	254520.0	0	 	0
0	17	655488.0	655488.0	655488.0	0	 	0
0	18	34434.0	32688.0	34435.0	1.0	 	0
0	19	407730.0	413316.0	413316.0	5586.0	 	0
0	20	57240.0	58932.0	57240.0	0	 	0
0	21	18792.0	18792.0	18792.0	0	 	0
0	22	66024.0	66024.0	66024.0	0	 	0
0	23	456072.0	412668.0	424330.0	0	 	31742.0
0	24	826884.0	826884.0	826884.0	0	 	0
0	25	334512.0	334512.0	334512.0	0	 	0
0	26	408888.0	408888.0	408888.0	0	 	0
0	27	614520.0	614520.0	614520.0	0	 	0
0	28	470304.0	467460.0	467460.0	0	 	2844.0
0	29	580176.0	580176.0	580176.0	0	 	0
0	30	485352.0	524952.0	485355.0	3.0	 	0
0	31	316368.0	316368.0	316368.0	0	 	0
0	32	755784.0	755784.0	755784.0	0	 	0
0	33	124776.0	124776.0	124776.0	0	 	0
0	34	373968.0	373968.0	373968.0	0	 	0
0	35	689640.0	699696.0	689639.0	0	 	1.0
0	36	112428.0	112428.0	112428.0	0	 	0
0	37	336378.0	330624.0	330624.0	0	 	5754.0
0	38	303372.0	303372.0	303372.0	0	 	0
0	39	409212.0	409212.0	409212.0	0	 	0
0	40	699912.0	699912.0	699912.0	0	 	0
0	41	729468.0	729468.0	729468.0	0	 	0
0	42	844848.0	844848.0	844848.0	0	 	0
0	43	502743.0	502740.0	502740.0	0	 	3.0
0	44	613944.0	613944.0	613944.0	0	 	0
0	45	305952.0	300924.0	300924.0	0	 	5028.0
0	46	513576.0	513576.0	513576.0	0	 	0
0	47	362844.0	362844.0	362844.0	0	 	0
0	48	602244.0	582444.0	582444.0	0	 	19800.0
0	49	892296.0	892296.0	892296.0	0	 	0
1	0	889836.0	880200.0	880200.0	0	 	9636.0
1	2	247497.0	241740.0	247495.0	0	 	2.0
1	3	716526.0	715428.0	715428.0	0	 	1098.0
1	4	615780.0	615780.0	615780.0	0	 	0
1	5	425472.0	415836.0	383309.0	0	 	42163.0
1	6	109851.0	120276.0	109852.0	1.0	 	0
1	7	676404.0	676404.0	676404.0	0	 	0
1	8	727476.0	716040.0	716040.0	0	 	11436.0
1	9	143820.0	143820.0	143820.0	0	 	0
1	10	463500.0	438156.0	438156.0	0	 	25344.0
1	11	375336.0	375336.0	375336.0	0	 	0
1	12	415758.0	391176.0	415759.0	1.0	 	0
1	13	338184.0	365724.0	338183.0	0	 	1.0
1	14	8190.0	7488.0	7382.0	0	 	808.0
1	15	52092.0	52092.0	52092.0	0	 	0
1	16	597708.0	597708.0	597708.0	0	 	0
1	17	269352.0	269352.0	269352.0	0	 	0
1	18	241272.0	241272.0	241272.0	0	 	0
1	19	688365.0	691704.0	691704.0	3339.0	 	0
1	20	434376.0	434376.0	434376.0	0	 	0
1	21	138636.0	138636.0	138636.0	0	 	0
1	22	852336.0	852336.0	852336.0	0	 	0
1	23	698226.0	726372.0	657152.0	0	 	41074.0
1	24	714564.0	714564.0	714564.0	0	 	0
1	25	576144.0	576144.0	576144.0	0	 	0
1	26	881964.0	881964.0	881964.0	0	 	0
1	27	524196.0	524196.0	524196.0	0	 	0
1	28	208044.0	208044.0	208044.0	0	 	0
1	29	10116.0	10116.0	10116.0	0	 	0
1	30	822744.0	788184.0	788184.0	0	 	34560.0
1	31	373932.0	373932.0	373932.0	0	 	0
1	32	534960.0	526788.0	526788.0	0	 	8172.0
1	33	723600.0	723600.0	723600.0	0	 	0
1	34	750348.0	750348.0	750348.0	0	 	0
1	35	463752.0	463752.0	463752.0	0	 	0
1	36	656748.0	656748.0	656748.0	0	 	0
1	37	661176.0	661176.0	661176.0	0	 	0
1	38	383370.0	369540.0	389225.0	5855.0	 	0
1	39	609264.0	609264.0	609264.0	0	 	0
1	40	830988.0	830988.0	830988.0	0	 	0
1	41	384120.0	409464.0	409464.0	25344.0	 	0
1	42	799164.0	854172.0	781637.0	0	 	17527.0
1	43	413271.0	396324.0	396324.0	0	 	16947.0
1	44	644286.0	638892.0	595403.0	0	 	48883.0
1	45	830340.0	830340.0	830340.0	0	 	0
1	46	742284.0	742284.0	742284.0	0	 	0
1	47	705960.0	705960.0	705960.0	0	 	0
1	48	406476.0	396252.0	396252.0	0	 	10224.0
1	49	743040.0	715536.0	715536.0	0	 	27504.0
2	0	261828.0	261828.0	261828.0	0	 	0
2	1	287292.0	281520.0	281520.0	0	 	5772.0
2	3	89310.0	80460.0	80460.0	0	 	8850.0
2	4	208044.0	208044.0	208044.0	0	 	0
2	5	352026.0	347508.0	347508.0	0	 	4518.0
2	6	498456.0	492948.0	492948.0	0	 	5508.0
2	7	503712.0	503712.0	503712.0	0	 	0
2	8	276084.0	276084.0	276084.0	0	 	0
2	9	762576.0	760932.0	760932.0	0	 	1644.0
2	10	335808.0	335808.0	335808.0	0	 	0
2	11	34020.0	34020.0	34020.0	0	 	0
2	12	637200.0	658296.0	658296.0	21096.0	 	0
2	13	600948.0	611964.0	567286.0	0	 	33662.0
2	14	854784.0	842724.0	842724.0	0	 	12060.0
2	15	468936.0	468936.0	468936.0	0	 	0
2	16	667980.0	667980.0	667980.0	0	 	0
2	17	464043.0	456192.0	456192.0	0	 	7851.0
2	18	340416.0	352476.0	340416.0	0	 	0
2	19	152460.0	152460.0	152460.0	0	 	0
2	20	817428.0	845352.0	797050.0	0	 	20378.0
2	21	755640.0	755640.0	755640.0	0	 	0
2	22	238068.0	238068.0	238068.0	0	 	0
2	23	20484.0	20484.0	20484.0	0	 	0
2	24	871776.0	871776.0	871776.0	0	 	0
2	25	662616.0	662616.0	662616.0	0	 	0
2	26	811440.0	811440.0	811440.0	0	 	0
2	27	169104.0	175788.0	164873.0	0	 	4231.0
2	28	186159.0	186156.0	186156.0	0	 	3.0
2	29	6876.0	6876.0	6876.0	0	 	0
2	30	110880.0	110880.0	110880.0	0	 	0
2	31	342534.0	354672.0	333147.0	0	 	9387.0
2	32	476316.0	476316.0	476316.0	0	 	0
2	33	527256.0	527256.0	527256.0	0	 	0
2	34	268272.0	268272.0	268272.0	0	 	0
2	35	744252.0	724428.0	724428.0	0	 	19824.0
2	36	728064.0	728064.0	728064.0	0	 	0
2	37	675612.0	675612.0	675612.0	0	 	0
2	38	343938.0	346248.0	346248.0	2310.0	 	0
2	39	792060.0	787248.0	787248.0	0	 	4812.0
2	40	313608.0	304056.0	304056.0	0	 	9552.0
2	41	705888.0	705888.0	705888.0	0	 	0
2	42	67452.0	60768.0	60768.0	0	 	6684.0
2	43	406296.0	406296.0	406296.0	0	 	0
2	44	695214.0	689040.0	689040.0	0	 	6174.0
2	45	721818.0	712260.0	692129.0	0	 	29689.0
2	46	788697.0	766764.0	766764.0	0	 	21933.0
2	47	678369.0	674676.0	674676.0	0	 	3693.0
2	48	694392.0	691704.0	691704.0	0	 	2688.0
2	49	856764.0	856764.0	856764.0	0	 	0
3	0	530067.0	529344.0	529344.0	0	 	723.0
