-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.024
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	62652.0	62652.0	62652.0	0	 	0
0	2	49678.0	49572.0	49572.0	0	 	106.0
0	3	15364.0	15576.0	14514.0	0	 	850.0
0	4	4596.0	4596.0	4596.0	0	 	0
0	5	53364.0	53364.0	53364.0	0	 	0
0	6	69024.0	69024.0	69024.0	0	 	0
0	7	46992.0	46992.0	46992.0	0	 	0
0	8	53386.0	53280.0	53280.0	0	 	106.0
0	9	33633.0	34008.0	34008.0	375.0	 	0
0	10	60120.0	60120.0	60120.0	0	 	0
0	11	43667.0	43260.0	43260.0	0	 	407.0
0	12	33480.0	33480.0	33480.0	0	 	0
1	0	12612.0	12612.0	12612.0	0	 	0
1	2	20220.0	20220.0	20220.0	0	 	0
1	3	1078.0	972.0	972.0	0	 	106.0
1	4	10662.0	10428.0	10428.0	0	 	234.0
1	5	61308.0	61308.0	61308.0	0	 	0
1	6	8316.0	8316.0	8316.0	0	 	0
1	7	17652.0	17652.0	17652.0	0	 	0
1	8	79279.0	76404.0	76404.0	0	 	2875.0
1	9	39428.0	41172.0	39428.0	0	 	0
1	10	21624.0	22092.0	21623.0	0	 	1.0
1	11	13236.0	13236.0	13236.0	0	 	0
1	12	54480.0	54480.0	54480.0	0	 	0
2	0	72983.0	70032.0	72983.0	0	 	0
2	1	31764.0	31764.0	31764.0	0	 	0
2	3	48035.0	48420.0	48035.0	0	 	0
2	4	44784.0	44784.0	44784.0	0	 	0
2	5	73896.0	73896.0	73896.0	0	 	0
2	6	15720.0	15720.0	15720.0	0	 	0
2	7	43392.0	43392.0	43392.0	0	 	0
2	8	35928.0	35928.0	35928.0	0	 	0
2	9	73188.0	73188.0	73188.0	0	 	0
2	10	12564.0	12564.0	12564.0	0	 	0
2	11	45312.0	45312.0	45312.0	0	 	0
2	12	40788.0	40788.0	40788.0	0	 	0
3	0	73788.0	73788.0	73788.0	0	 	0
