-----------------------------------------------------
-----     Resultados para Ejemplo Peque   -----
-----------------------------------------------------

Parametro Deficit (alfa): 1.0
Parametro Exceso (beta):  1.0
Parametro de probabilidades (epsilon): 0.0
CPU time: 0.059
p	q	g Estimada	g Exacta	g Referencia	Deficit	Exceso
0	1	269192.0	263664.0	263664.0	0	 	5528.0
0	2	49632.0	49632.0	49632.0	0	 	0
0	3	236352.0	236352.0	236352.0	0	 	0
0	4	175164.0	166320.0	162018.0	0	 	13146.0
0	5	326160.0	326160.0	326160.0	0	 	0
0	6	104624.0	115680.0	104626.0	2.0	 	0
0	7	96576.0	96576.0	96576.0	0	 	0
0	8	183792.0	183792.0	183792.0	0	 	0
0	9	131996.0	135312.0	130664.0	0	 	1332.0
0	10	340032.0	340032.0	340032.0	0	 	0
0	11	263664.0	263664.0	263664.0	0	 	0
0	12	68496.0	68496.0	68496.0	0	 	0
0	13	111336.0	111312.0	111312.0	0	 	24.0
0	14	89664.0	89664.0	89664.0	0	 	0
1	0	163920.0	163920.0	163920.0	0	 	0
1	2	197128.0	189840.0	189840.0	0	 	7288.0
1	3	286128.0	286128.0	286128.0	0	 	0
1	4	40032.0	40032.0	40032.0	0	 	0
1	5	96908.0	91632.0	97279.0	371.0	 	0
1	6	142088.0	136560.0	136560.0	0	 	5528.0
1	7	52992.0	52992.0	52992.0	0	 	0
1	8	190320.0	190320.0	190320.0	0	 	0
1	9	258624.0	258624.0	258624.0	0	 	0
1	10	112924.0	112944.0	112944.0	20.0	 	0
1	11	261408.0	261408.0	261408.0	0	 	0
1	12	432.0	432.0	432.0	0	 	0
1	13	272064.0	272064.0	272064.0	0	 	0
1	14	4704.0	4704.0	4704.0	0	 	0
2	0	255840.0	255840.0	255840.0	0	 	0
2	1	52692.0	47472.0	47472.0	0	 	5220.0
2	3	263232.0	263232.0	263232.0	0	 	0
2	4	206064.0	206064.0	206064.0	0	 	0
2	5	273360.0	273360.0	273360.0	0	 	0
2	6	76080.0	76080.0	76080.0	0	 	0
2	7	42732.0	47952.0	47952.0	5220.0	 	0
2	8	228864.0	228864.0	228864.0	0	 	0
2	9	26592.0	26592.0	26592.0	0	 	0
2	10	17520.0	17520.0	17520.0	0	 	0
2	11	55488.0	55488.0	55488.0	0	 	0
2	12	210720.0	210720.0	210720.0	0	 	0
2	13	213936.0	213936.0	213936.0	0	 	0
2	14	357552.0	357552.0	357552.0	0	 	0
3	0	54960.0	54960.0	54960.0	0	 	0
3	1	107664.0	107664.0	107664.0	0	 	0
3	2	302688.0	302688.0	302688.0	0	 	0
3	4	109440.0	109440.0	100174.0	0	 	9266.0
3	5	306768.0	306768.0	306768.0	0	 	0
3	6	292896.0	292896.0	292896.0	0	 	0
3	7	54528.0	54528.0	54528.0	0	 	0
3	8	339040.0	340032.0	339042.0	2.0	 	0
3	9	97764.0	99072.0	99072.0	1308.0	 	0
3	10	362440.0	357840.0	369663.0	7223.0	 	0
3	11	99000.0	101280.0	101280.0	2280.0	 	0
3	12	318672.0	318672.0	318672.0	0	 	0
3	13	221568.0	221568.0	221568.0	0	 	0
3	14	318432.0	318432.0	318432.0	0	 	0
4	0	110376.0	110400.0	110400.0	24.0	 	0
4	1	18144.0	18144.0	18144.0	0	 	0
4	2	353752.0	346464.0	339020.0	0	 	14732.0
4	3	311712.0	311712.0	311712.0	0	 	0
4	5	309360.0	309360.0	309360.0	0	 	0
4	6	213936.0	213936.0	213936.0	0	 	0
4	7	227040.0	227040.0	227040.0	0	 	0
4	8	248304.0	248304.0	248304.0	0	 	0
4	9	273360.0	273360.0	273360.0	0	 	0
4	10	359088.0	359088.0	359088.0	0	 	0
4	11	3648.0	3648.0	3648.0	0	 	0
4	12	265056.0	265056.0	265056.0	0	 	0
4	13	207480.0	207456.0	207456.0	0	 	24.0
4	14	102672.0	102672.0	102672.0	0	 	0
5	0	186960.0	186960.0	186960.0	0	 	0
5	1	271728.0	271728.0	271728.0	0	 	0
