,0,1,2,3
0,0,0,1,81339.0
1,1,0,1,81339.0
2,0,1,2,62085.0
3,1,1,2,62085.0
4,0,0,4,108805.0
5,0,4,3,86901.0
6,1,0,4,108805.0
7,1,4,3,86901.0
8,0,0,6,42159.0
9,0,6,3,110524.0
10,1,0,6,42159.0
11,1,6,3,110524.0
12,0,4,5,73314.0
13,1,4,5,73314.0
14,0,6,5,59026.0
15,1,6,5,59026.0
16,0,0,7,66849.0
17,1,0,7,66849.0
18,0,0,9,149871.0
19,0,9,8,91344.0
20,1,0,9,149871.0
21,1,9,8,91344.0
22,0,7,8,70695.0
23,1,7,8,70695.0
24,0,1,0,113559.0
25,1,1,0,113559.0
26,0,2,3,87351.0
27,1,2,3,87351.0
28,0,1,4,72558.0
29,1,1,4,72558.0
30,0,2,1,81078.0
31,1,2,1,81078.0
32,0,3,4,79045.0
33,1,3,4,79045.0
34,0,3,6,93849.0
35,1,3,6,93849.0
36,0,6,7,121047.0
37,1,6,7,121047.0
38,0,4,0,143145.0
39,1,4,0,143145.0
40,0,6,0,71179.0
41,1,6,0,71179.0
42,0,3,2,85668.0
43,1,3,2,85668.0
44,0,4,1,34857.0
45,1,4,1,34857.0
46,0,5,6,75663.0
47,1,5,6,75663.0
48,0,5,4,66661.0
49,1,5,4,66661.0
50,0,7,0,103851.0
51,1,7,0,103851.0
52,0,7,6,145941.0
53,1,7,6,145941.0
54,0,8,9,44352.0
55,1,8,9,44352.0
56,0,8,7,145953.0
57,1,8,7,145953.0
58,0,9,0,107199.0
59,1,9,0,107199.0
