,0,1,2,3,4,5
0,0,1,0,0,1,1.0
1,0,2,0,0,1,1.0
2,0,3,0,0,5,1.0
3,0,4,0,0,5,1.0
4,0,4,0,5,4,1.0
5,0,5,0,0,5,1.0
6,1,0,0,1,0,1.0
7,1,4,0,1,0,0.5
8,1,4,0,0,5,0.5
9,1,4,0,5,4,0.5
10,1,4,0,3,4,0.5
11,1,5,0,1,0,1.0
12,1,5,0,0,5,1.0
13,1,6,0,1,0,1.0
14,2,0,0,1,0,1.0
15,2,4,0,3,4,1.0
16,2,5,0,3,5,1.0
17,2,6,0,1,0,0.5
18,2,6,0,3,5,0.5
19,3,0,0,3,5,1.0
20,3,0,0,5,0,1.0
21,3,4,0,3,4,1.0
22,3,5,0,3,5,1.0
23,3,6,0,3,5,1.0
24,4,0,0,4,5,1.0
25,4,0,0,5,0,1.0
26,4,1,0,4,5,0.5
27,4,1,0,5,0,0.5
28,4,1,0,0,1,0.5
29,4,5,0,4,5,1.0
30,4,6,0,4,5,1.0
31,5,0,0,5,0,1.0
32,5,1,0,5,0,1.0
33,5,1,0,0,1,1.0
34,5,4,0,5,4,1.0
35,6,0,0,6,0,1.0
36,6,1,0,6,0,1.0
37,6,1,0,0,1,1.0
38,6,2,0,6,0,0.5
39,6,2,0,0,1,0.5
40,6,4,0,5,4,1.0
