,0,1,2,3
0,0,0,1,98652
1,0,0,2,114462
2,0,0,3,88956
3,0,1,4,130416
4,0,2,4,226656
5,0,0,5,105234
6,0,0,6,222342
7,0,2,7,71280
8,0,0,15,110238
9,0,15,7,141792
10,0,0,16,109776
11,0,16,8,135804
12,0,6,8,160794
13,0,16,9,112590
14,0,3,9,122508
15,0,0,10,189060
16,0,0,11,82302
17,0,2,12,238338
18,0,15,12,116040
19,0,16,13,196170
20,0,15,13,178602
21,0,0,14,178422
22,0,1,0,170982
23,0,1,2,179868
24,0,1,3,147396
25,0,2,5,127662
26,0,1,6,187662
27,0,4,7,114474
28,0,1,16,200070
29,0,2,11,102432
30,0,1,15,114318
31,0,16,14,144072
32,0,2,0,44856
33,0,2,1,157308
34,0,2,3,133590
35,0,3,6,130662
36,0,5,8,158082
37,0,2,16,276300
38,0,5,10,119658
39,0,2,15,194658
40,0,5,14,336912
41,0,3,0,86034
42,0,3,1,74118
43,0,3,2,140784
44,0,3,4,98922
45,0,3,5,199338
46,0,3,11,162594
47,0,5,12,151698
48,0,11,13,213462
49,0,4,3,157530
50,0,4,5,163758
51,0,5,0,104352
52,0,4,1,152946
53,0,4,2,234330
54,0,4,6,28398
55,0,6,9,152094
56,0,7,10,33252
57,0,7,13,163944
58,0,5,4,181518
59,0,5,6,158952
60,0,6,1,131532
61,0,5,2,207696
62,0,5,3,178674
63,0,5,7,108684
64,0,14,13,153444
65,0,7,15,165234
66,0,8,16,228960
67,0,6,0,153462
68,0,6,5,156474
69,0,6,7,141078
70,0,7,2,62034
71,0,6,3,164154
72,0,6,4,67938
73,0,8,11,190044
74,0,6,12,122526
75,0,12,13,114024
76,0,9,16,197244
77,0,7,6,144348
78,0,7,5,124998
79,0,7,4,191874
80,0,7,8,70074
81,0,7,9,64332
82,0,9,11,177786
83,0,7,12,150324
84,0,12,14,164952
85,0,8,6,159636
86,0,8,10,152214
87,0,10,0,235344
88,0,16,1,237852
89,0,8,7,183252
90,0,8,5,142956
91,0,8,9,144294
92,0,9,3,119574
93,0,9,12,164952
94,0,10,13,120912
95,0,11,14,191802
96,0,16,15,108138
97,0,9,10,187278
98,0,11,0,126000
99,0,9,6,95850
100,0,9,7,61128
101,0,11,2,219672
102,0,9,8,114138
103,0,10,5,152880
104,0,12,15,213996
105,0,10,11,139782
106,0,10,12,143604
107,0,12,2,191718
108,0,10,9,186378
109,0,11,3,266358
110,0,10,7,149736
111,0,10,8,180696
112,0,11,10,61230
113,0,11,12,89346
114,0,12,5,47220
115,0,12,6,163470
116,0,11,9,112122
117,0,12,7,82206
118,0,11,8,116328
119,0,13,15,87318
120,0,13,16,174354
121,0,12,11,115560
122,0,12,10,158988
123,0,15,1,172848
124,0,12,9,87648
125,0,14,16,120396
126,0,13,14,35826
127,0,14,0,89898
128,0,13,11,254172
129,0,13,12,170544
130,0,13,7,213264
131,0,14,5,176778
132,0,13,10,200352
133,0,14,15,95868
134,0,15,2,66636
135,0,14,12,112302
136,0,14,11,152088
137,0,15,0,166902
138,0,15,14,82356
139,0,15,16,86856
140,0,16,0,195210
141,0,16,2,76572
