,0,1,2
0,0,1,17940.0
1,0,2,4908.0
2,0,3,39384.0
3,0,4,42564.0
4,0,5,46200.0
5,0,6,33912.0
6,0,7,20004.0
7,0,8,36024.0
8,1,0,30816.0
9,1,2,39876.0
10,1,3,12732.0
11,1,4,32820.0
12,1,5,33276.0
13,1,6,29028.0
14,1,7,22092.0
15,1,8,51720.0
16,2,0,18264.0
17,2,1,50808.0
18,2,3,50400.0
19,2,4,38232.0
20,2,5,40728.0
21,2,6,2808.0
22,2,7,16656.0
23,2,8,13152.0
24,3,0,17604.0
25,3,1,12864.0
26,3,2,34200.0
27,3,4,50688.0
28,3,5,40728.0
29,3,6,42516.0
30,3,7,52044.0
31,3,8,18780.0
32,4,0,21732.0
33,4,1,19452.0
34,4,2,10896.0
35,4,3,44580.0
36,4,5,41244.0
37,4,6,25284.0
38,4,7,19824.0
39,4,8,36336.0
40,5,0,51900.0
41,5,1,45084.0
42,5,2,21324.0
43,5,3,10572.0
44,5,4,48708.0
45,5,6,44688.0
46,5,7,5820.0
47,5,8,48000.0
48,6,0,22620.0
49,6,1,27612.0
50,6,2,41052.0
51,6,3,6024.0
52,6,4,43464.0
53,6,5,38208.0
54,6,7,6744.0
55,6,8,25068.0
56,7,0,40404.0
57,7,1,37656.0
58,7,2,37500.0
59,7,3,11184.0
60,7,4,15600.0
61,7,5,14268.0
62,7,6,36264.0
63,7,8,51024.0
64,8,0,16668.0
65,8,1,19860.0
66,8,2,24372.0
67,8,3,53184.0
68,8,4,9624.0
69,8,5,21000.0
70,8,6,14124.0
71,8,7,53592.0
