,0,1,2
0,0,1,211995.0
1,0,2,9480.0
2,0,3,102264.0
3,0,4,165480.0
4,0,5,120576.0
5,0,6,166104.0
6,0,7,210240.0
7,0,8,225000.0
8,0,9,221784.0
9,0,10,88944.0
10,0,11,115920.0
11,0,12,107256.0
12,0,13,34512.0
13,0,14,169099.0
14,0,15,69408.0
15,0,16,118224.0
16,0,17,60288.0
17,0,18,159960.0
18,1,0,21120.0
19,1,2,145143.0
20,1,3,223488.0
21,1,4,203517.0
22,1,5,37320.0
23,1,6,152472.0
24,1,7,26339.0
25,1,8,164448.0
26,1,9,29016.0
27,1,10,140914.0
28,1,11,226800.0
29,1,12,187440.0
30,1,13,213984.0
31,1,14,181927.0
32,1,15,56280.0
33,1,16,215304.0
34,1,17,161021.0
35,1,18,107640.0
36,2,0,14984.0
37,2,1,99648.0
38,2,3,199680.0
39,2,4,146976.0
40,2,5,75696.0
41,2,6,30360.0
42,2,7,7080.0
43,2,8,118152.0
44,2,9,52896.0
45,2,10,43392.0
46,2,11,64194.0
47,2,12,123481.0
48,2,13,51823.0
49,2,14,125025.0
50,2,15,191016.0
51,2,16,100704.0
52,2,17,2304.0
53,2,18,117528.0
54,3,0,150864.0
55,3,1,172488.0
56,3,2,127224.0
57,3,4,36696.0
58,3,5,221434.0
59,3,6,80160.0
60,3,7,4896.0
61,3,8,206232.0
62,3,9,171816.0
63,3,10,67776.0
64,3,11,113208.0
65,3,12,43728.0
66,3,13,12600.0
67,3,14,33456.0
68,3,15,28008.0
69,3,16,141336.0
70,3,17,219768.0
71,3,18,219264.0
72,4,0,51456.0
73,4,1,167231.0
74,4,2,78384.0
75,4,3,126048.0
76,4,5,199056.0
77,4,6,32448.0
78,4,7,31777.0
79,4,8,130416.0
80,4,9,1447.0
81,4,10,60792.0
82,4,11,31584.0
83,4,12,210192.0
84,4,13,107424.0
85,4,14,155352.0
86,4,15,169757.0
87,4,16,61896.0
88,4,17,129960.0
89,4,18,480.0
90,5,0,169080.0
91,5,1,142584.0
92,5,2,204528.0
93,5,3,57000.0
94,5,4,118008.0
95,5,6,74218.0
96,5,7,75336.0
97,5,8,62928.0
98,5,9,95328.0
99,5,10,84071.0
100,5,11,51096.0
101,5,12,173880.0
102,5,13,27928.0
103,5,14,147240.0
104,5,15,82032.0
105,5,16,186332.0
106,5,17,109161.0
107,5,18,172793.0
108,6,0,93768.0
109,6,1,187128.0
110,6,2,201312.0
111,6,3,163511.0
112,6,4,137424.0
113,6,5,153456.0
114,6,7,189888.0
115,6,8,20352.0
116,6,9,168480.0
117,6,10,211128.0
118,6,11,190608.0
119,6,12,42432.0
120,6,13,60648.0
121,6,14,744.0
122,6,15,83712.0
123,6,16,71873.0
124,6,17,215976.0
125,6,18,178320.0
126,7,0,35016.0
127,7,1,16560.0
128,7,2,186816.0
129,7,3,112080.0
130,7,4,116112.0
131,7,5,79032.0
132,7,6,76968.0
133,7,8,185496.0
134,7,9,51024.0
135,7,10,168600.0
136,7,11,224520.0
137,7,12,65461.0
138,7,13,206856.0
139,7,14,21672.0
140,7,15,175344.0
141,7,16,100728.0
142,7,17,111984.0
143,7,18,38664.0
144,8,0,56592.0
145,8,1,92784.0
146,8,2,12936.0
147,8,3,227743.0
148,8,4,148584.0
149,8,5,185874.0
150,8,6,90744.0
151,8,7,82368.0
152,8,9,176928.0
153,8,10,119904.0
154,8,11,15432.0
155,8,12,177528.0
156,8,13,197328.0
157,8,14,205824.0
158,8,15,185064.0
159,8,16,111816.0
160,8,17,144744.0
161,8,18,50208.0
162,9,0,73368.0
163,9,1,96336.0
164,9,2,160320.0
165,9,3,27749.0
166,9,4,50016.0
167,9,5,103920.0
168,9,6,181056.0
169,9,7,69048.0
170,9,8,90072.0
171,9,10,215352.0
172,9,11,97608.0
173,9,12,99624.0
174,9,13,204960.0
175,9,14,151632.0
176,9,15,158280.0
177,9,16,61968.0
178,9,17,72312.0
179,9,18,118656.0
180,10,0,107640.0
181,10,1,214776.0
182,10,2,171576.0
183,10,3,32328.0
184,10,4,141072.0
185,10,5,22008.0
186,10,6,119520.0
187,10,7,223910.0
188,10,8,108432.0
189,10,9,84840.0
190,10,11,94488.0
191,10,12,212199.0
192,10,13,148944.0
193,10,14,204822.0
194,10,15,8400.0
195,10,16,87888.0
196,10,17,114960.0
197,10,18,100539.0
198,11,0,57864.0
199,11,1,85059.0
200,11,2,203280.0
201,11,3,137705.0
202,11,4,171240.0
203,11,5,168888.0
204,11,6,188883.0
205,11,7,100896.0
206,11,8,6216.0
207,11,9,16392.0
208,11,10,40080.0
209,11,12,116280.0
210,11,13,58488.0
211,11,14,145440.0
212,11,15,192912.0
213,11,16,78552.0
214,11,17,80160.0
215,11,18,17136.0
216,12,0,70713.0
217,12,1,33504.0
218,12,2,145032.0
219,12,3,197400.0
220,12,4,172128.0
221,12,5,128328.0
222,12,6,140352.0
223,12,7,110304.0
224,12,8,198504.0
225,12,9,190320.0
226,12,10,204592.0
227,12,11,103680.0
228,12,13,188880.0
229,12,14,137808.0
230,12,15,41784.0
231,12,16,138813.0
232,12,17,64920.0
233,12,18,126072.0
234,13,0,83496.0
235,13,1,118848.0
236,13,2,140976.0
237,13,3,128040.0
238,13,4,84000.0
239,13,5,55944.0
240,13,6,127200.0
241,13,7,196513.0
242,13,8,34464.0
243,13,9,191064.0
244,13,10,145344.0
245,13,11,68889.0
246,13,12,228000.0
247,13,14,116472.0
248,13,15,79512.0
249,13,16,3912.0
250,13,17,40632.0
251,13,18,122160.0
252,14,0,71304.0
253,14,1,195216.0
254,14,2,72720.0
255,14,3,114984.0
256,14,4,142848.0
257,14,5,44400.0
258,14,6,119808.0
259,14,7,97776.0
260,14,8,105912.0
261,14,9,101592.0
262,14,10,188832.0
263,14,11,123048.0
264,14,12,54480.0
265,14,13,146088.0
266,14,15,63464.0
267,14,16,200376.0
268,14,17,198120.0
269,14,18,58272.0
270,15,0,178872.0
271,15,1,203712.0
272,15,2,47496.0
273,15,3,163416.0
274,15,4,88584.0
275,15,5,150408.0
276,15,6,94608.0
277,15,7,152736.0
278,15,8,143040.0
279,15,9,69720.0
280,15,10,224472.0
281,15,11,184271.0
282,15,12,69626.0
283,15,13,44928.0
284,15,14,72806.0
285,15,16,117792.0
286,15,17,173640.0
287,15,18,104088.0
288,16,0,188232.0
289,16,1,136512.0
290,16,2,82416.0
291,16,3,47808.0
292,16,4,44088.0
293,16,5,124416.0
