,0,1,2,3,4,5
0,0,1,0,0,1,0.3333333333333333
1,0,1,1,0,1,0.3333333333333333
2,0,1,2,0,1,0.3333333333333333
3,0,2,0,0,1,0.16666666666666666
4,0,2,0,1,2,0.16666666666666666
5,0,2,1,0,1,0.16666666666666666
6,0,2,1,1,2,0.16666666666666666
7,0,2,2,0,1,0.16666666666666666
8,0,2,2,1,2,0.16666666666666666
9,0,2,0,0,3,0.16666666666666666
10,0,2,0,3,2,0.16666666666666666
11,0,2,1,0,3,0.16666666666666666
12,0,2,1,3,2,0.16666666666666666
13,0,2,2,0,3,0.16666666666666666
14,0,2,2,3,2,0.16666666666666666
15,0,3,0,0,3,0.3333333333333333
16,0,3,1,0,3,0.3333333333333333
17,0,3,2,0,3,0.3333333333333333
18,0,4,0,0,4,0.3333333333333333
19,0,4,1,0,4,0.3333333333333333
20,0,4,2,0,4,0.3333333333333333
21,1,0,0,1,0,0.3333333333333333
22,1,0,1,1,0,0.3333333333333333
23,1,0,2,1,0,0.3333333333333333
24,1,2,0,1,2,0.3333333333333333
25,1,2,1,1,2,0.3333333333333333
26,1,2,2,1,2,0.3333333333333333
27,1,3,0,1,0,0.16666666666666666
28,1,3,0,0,3,0.16666666666666666
29,1,3,1,1,0,0.16666666666666666
30,1,3,1,0,3,0.16666666666666666
31,1,3,2,1,0,0.16666666666666666
32,1,3,2,0,3,0.16666666666666666
33,1,3,0,1,2,0.16666666666666666
34,1,3,0,2,3,0.16666666666666666
35,1,3,1,1,2,0.16666666666666666
36,1,3,1,2,3,0.16666666666666666
37,1,3,2,1,2,0.16666666666666666
38,1,3,2,2,3,0.16666666666666666
39,1,4,0,1,0,0.3333333333333333
40,1,4,0,0,4,0.3333333333333333
41,1,4,1,1,0,0.3333333333333333
42,1,4,1,0,4,0.3333333333333333
43,1,4,2,1,0,0.3333333333333333
44,1,4,2,0,4,0.3333333333333333
45,2,0,0,2,1,0.16666666666666666
46,2,0,0,1,0,0.16666666666666666
47,2,0,1,2,1,0.16666666666666666
48,2,0,1,1,0,0.16666666666666666
49,2,0,2,2,1,0.16666666666666666
50,2,0,2,1,0,0.16666666666666666
51,2,0,0,2,3,0.16666666666666666
52,2,0,0,3,0,0.16666666666666666
53,2,0,1,2,3,0.16666666666666666
54,2,0,1,3,0,0.16666666666666666
55,2,0,2,2,3,0.16666666666666666
56,2,0,2,3,0,0.16666666666666666
57,2,1,0,2,1,0.3333333333333333
58,2,1,1,2,1,0.3333333333333333
59,2,1,2,2,1,0.3333333333333333
60,2,3,0,2,3,0.3333333333333333
61,2,3,1,2,3,0.3333333333333333
62,2,3,2,2,3,0.3333333333333333
63,2,4,0,2,3,0.3333333333333333
64,2,4,0,3,4,0.3333333333333333
65,2,4,1,2,3,0.3333333333333333
66,2,4,1,3,4,0.3333333333333333
67,2,4,2,2,3,0.3333333333333333
68,2,4,2,3,4,0.3333333333333333
69,3,0,0,3,0,0.3333333333333333
70,3,0,1,3,0,0.3333333333333333
71,3,0,2,3,0,0.3333333333333333
72,3,1,0,3,2,0.16666666666666666
73,3,1,0,2,1,0.16666666666666666
74,3,1,1,3,2,0.16666666666666666
75,3,1,1,2,1,0.16666666666666666
76,3,1,2,3,2,0.16666666666666666
77,3,1,2,2,1,0.16666666666666666
78,3,1,0,3,0,0.16666666666666666
79,3,1,0,0,1,0.16666666666666666
80,3,1,1,3,0,0.16666666666666666
81,3,1,1,0,1,0.16666666666666666
82,3,1,2,3,0,0.16666666666666666
83,3,1,2,0,1,0.16666666666666666
84,3,2,0,3,2,0.3333333333333333
85,3,2,1,3,2,0.3333333333333333
86,3,2,2,3,2,0.3333333333333333
87,3,4,0,3,4,0.3333333333333333
88,3,4,1,3,4,0.3333333333333333
89,3,4,2,3,4,0.3333333333333333
90,4,0,0,4,0,0.3333333333333333
91,4,0,1,4,0,0.3333333333333333
92,4,0,2,4,0,0.3333333333333333
93,4,1,0,4,0,0.3333333333333333
94,4,1,0,0,1,0.3333333333333333
95,4,1,1,4,0,0.3333333333333333
96,4,1,1,0,1,0.3333333333333333
97,4,1,2,4,0,0.3333333333333333
98,4,1,2,0,1,0.3333333333333333
99,4,2,0,4,3,0.3333333333333333
100,4,2,0,3,2,0.3333333333333333
101,4,2,1,4,3,0.3333333333333333
102,4,2,1,3,2,0.3333333333333333
103,4,2,2,4,3,0.3333333333333333
104,4,2,2,3,2,0.3333333333333333
105,4,3,0,4,3,0.3333333333333333
106,4,3,1,4,3,0.3333333333333333
107,4,3,2,4,3,0.3333333333333333
