,0,1,2,3,4,5
0,0,1,0,0,1,0.3333333333333333
1,0,1,2,0,1,0.3333333333333333
2,0,2,1,0,2,0.3333333333333333
3,0,3,0,0,3,0.3333333333333333
4,0,3,2,0,3,0.3333333333333333
5,0,4,1,0,4,0.3333333333333333
6,0,5,0,0,7,0.1111111111111111
7,0,5,1,0,7,0.1111111111111111
8,0,5,2,0,7,0.1111111111111111
9,0,5,0,0,3,0.1111111111111111
10,0,5,0,3,5,0.1111111111111111
11,0,5,2,0,3,0.1111111111111111
12,0,5,2,3,5,0.1111111111111111
13,0,5,1,0,4,0.1111111111111111
14,0,5,1,4,5,0.1111111111111111
15,0,6,0,0,1,0.1111111111111111
16,0,6,0,1,6,0.1111111111111111
17,0,6,2,0,1,0.1111111111111111
18,0,6,2,1,6,0.1111111111111111
19,0,6,0,0,7,0.1111111111111111
20,0,6,1,0,7,0.1111111111111111
21,0,6,1,7,6,0.1111111111111111
22,0,6,2,0,7,0.1111111111111111
23,0,6,0,0,3,0.1111111111111111
24,0,6,0,3,6,0.1111111111111111
25,0,6,2,0,3,0.1111111111111111
26,0,6,2,3,6,0.1111111111111111
27,0,7,0,0,7,0.3333333333333333
28,0,7,1,0,7,0.3333333333333333
29,0,7,2,0,7,0.3333333333333333
30,0,8,0,10,8,0.1111111111111111
31,0,8,1,10,8,0.1111111111111111
32,0,8,2,10,8,0.1111111111111111
33,0,8,0,9,8,0.1111111111111111
34,0,8,1,9,8,0.1111111111111111
35,0,8,2,9,8,0.1111111111111111
36,0,8,0,0,7,0.1111111111111111
37,0,8,1,0,7,0.1111111111111111
38,0,8,1,7,8,0.1111111111111111
39,0,8,2,0,7,0.1111111111111111
40,1,0,0,1,0,0.3333333333333333
41,1,0,2,1,0,0.3333333333333333
42,1,2,1,1,2,0.3333333333333333
43,1,3,0,1,3,0.3333333333333333
44,1,3,2,1,3,0.3333333333333333
45,1,4,1,1,4,0.3333333333333333
46,1,5,0,1,3,0.1111111111111111
47,1,5,0,3,5,0.1111111111111111
48,1,5,2,1,3,0.1111111111111111
49,1,5,2,3,5,0.1111111111111111
50,1,5,1,1,4,0.1111111111111111
51,1,5,1,4,5,0.1111111111111111
52,1,5,0,1,6,0.1111111111111111
53,1,5,0,6,5,0.1111111111111111
54,1,5,2,1,6,0.1111111111111111
55,1,5,2,6,5,0.1111111111111111
56,1,6,0,1,6,0.3333333333333333
57,1,6,2,1,6,0.3333333333333333
58,1,7,0,1,0,0.1111111111111111
59,1,7,0,0,7,0.1111111111111111
60,1,7,1,0,7,0.1111111111111111
61,1,7,2,1,0,0.1111111111111111
62,1,7,2,0,7,0.1111111111111111
63,1,7,1,1,2,0.1111111111111111
64,1,7,1,2,7,0.1111111111111111
65,1,7,0,1,10,0.1111111111111111
66,1,7,1,1,10,0.1111111111111111
67,1,7,2,1,10,0.1111111111111111
68,1,8,0,1,3,0.1111111111111111
69,1,8,0,3,8,0.1111111111111111
70,1,8,2,1,3,0.1111111111111111
71,1,8,2,3,8,0.1111111111111111
72,1,8,0,1,10,0.1111111111111111
73,1,8,0,10,8,0.1111111111111111
74,1,8,1,1,10,0.1111111111111111
75,1,8,1,10,8,0.1111111111111111
76,1,8,2,1,10,0.1111111111111111
77,1,8,2,10,8,0.1111111111111111
78,1,8,0,9,8,0.1111111111111111
79,1,8,1,1,9,0.1111111111111111
80,1,8,1,9,8,0.1111111111111111
81,1,8,2,9,8,0.1111111111111111
82,1,9,1,1,9,0.3333333333333333
83,1,10,0,1,10,0.3333333333333333
84,1,10,1,1,10,0.3333333333333333
85,1,10,2,1,10,0.3333333333333333
86,2,0,0,2,0,0.3333333333333333
87,2,0,2,2,0,0.3333333333333333
88,2,1,1,2,1,0.3333333333333333
89,2,3,0,2,3,0.3333333333333333
90,2,3,2,2,3,0.3333333333333333
91,2,4,1,2,4,0.3333333333333333
92,2,5,0,2,3,0.1111111111111111
93,2,5,0,3,5,0.1111111111111111
94,2,5,2,2,3,0.1111111111111111
95,2,5,2,3,5,0.1111111111111111
96,2,5,1,2,4,0.1111111111111111
97,2,5,1,4,5,0.1111111111111111
98,2,5,1,2,7,0.1111111111111111
99,2,6,0,1,6,0.1111111111111111
100,2,6,1,2,1,0.1111111111111111
101,2,6,2,1,6,0.1111111111111111
102,2,6,0,2,3,0.1111111111111111
103,2,6,0,3,6,0.1111111111111111
104,2,6,2,2,3,0.1111111111111111
105,2,6,2,3,6,0.1111111111111111
106,2,6,0,4,6,0.1111111111111111
107,2,6,1,2,4,0.1111111111111111
108,2,6,2,4,6,0.1111111111111111
109,2,7,1,2,7,0.3333333333333333
110,2,8,0,2,3,0.16666666666666666
111,2,8,0,3,8,0.16666666666666666
112,2,8,2,2,3,0.16666666666666666
113,2,8,2,3,8,0.16666666666666666
114,2,8,1,2,7,0.16666666666666666
115,2,8,1,7,8,0.16666666666666666
116,2,9,1,2,1,0.1111111111111111
117,2,9,1,1,9,0.1111111111111111
118,2,9,0,2,0,0.1111111111111111
119,2,9,2,2,0,0.1111111111111111
120,2,9,1,2,7,0.1111111111111111
121,2,9,1,7,9,0.1111111111111111
122,2,10,0,1,10,0.1111111111111111
123,2,10,1,2,1,0.1111111111111111
124,2,10,1,1,10,0.1111111111111111
125,2,10,2,1,10,0.1111111111111111
126,2,10,0,2,0,0.1111111111111111
127,2,10,2,2,0,0.1111111111111111
128,2,10,0,7,10,0.1111111111111111
129,2,10,1,2,7,0.1111111111111111
130,2,10,2,7,10,0.1111111111111111
131,3,0,1,3,0,0.3333333333333333
132,3,1,0,3,1,0.3333333333333333
133,3,1,2,3,1,0.3333333333333333
134,3,2,1,3,2,0.3333333333333333
135,3,4,0,3,4,0.3333333333333333
136,3,4,2,3,4,0.3333333333333333
137,3,5,0,3,5,0.3333333333333333
138,3,5,2,3,5,0.3333333333333333
139,3,6,0,3,6,0.3333333333333333
140,3,6,2,3,6,0.3333333333333333
141,3,7,1,3,2,0.1111111111111111
142,3,7,1,2,7,0.1111111111111111
143,3,7,0,3,5,0.1111111111111111
144,3,7,1,5,7,0.1111111111111111
145,3,7,2,3,5,0.1111111111111111
146,3,7,0,0,7,0.1111111111111111
147,3,7,1,3,0,0.1111111111111111
148,3,7,1,0,7,0.1111111111111111
149,3,7,2,0,7,0.1111111111111111
150,3,8,0,3,8,0.3333333333333333
151,3,8,2,3,8,0.3333333333333333
152,3,9,0,3,1,0.1111111111111111
153,3,9,1,1,9,0.1111111111111111
