,0,1,2
0,0,1,43032.0
1,0,2,3216.0
2,0,3,73488.0
3,0,4,72288.0
4,0,5,36516.0
5,0,6,48144.0
6,0,7,19344.0
7,0,8,32976.0
8,0,9,49992.0
9,0,10,58536.0
10,0,11,10668.0
11,0,12,55380.0
12,0,13,20472.0
13,1,0,46824.0
14,1,2,14832.0
15,1,3,6024.0
16,1,4,18444.0
17,1,5,4812.0
18,1,6,40596.0
19,1,7,65280.0
20,1,8,66960.0
21,1,9,65880.0
22,1,10,42348.0
23,1,11,18000.0
24,1,12,55080.0
25,1,13,83832.0
26,2,0,40440.0
27,2,1,23844.0
28,2,3,23808.0
29,2,4,17700.0
30,2,5,16380.0
31,2,6,54012.0
32,2,7,58992.0
33,2,8,65964.0
34,2,9,68736.0
35,2,10,33504.0
36,2,11,43344.0
37,2,12,79500.0
38,2,13,21528.0
39,3,0,14352.0
40,3,1,65664.0
41,3,2,8556.0
42,3,4,30648.0
43,3,5,56844.0
44,3,6,44472.0
45,3,7,43080.0
46,3,8,7068.0
47,3,9,14688.0
48,3,10,75888.0
49,3,11,8892.0
50,3,12,26796.0
51,3,13,40056.0
52,4,0,73200.0
53,4,1,67836.0
54,4,2,55956.0
55,4,3,20376.0
56,4,5,27180.0
57,4,6,17220.0
58,4,7,1080.0
59,4,8,75108.0
60,4,9,23748.0
61,4,10,24696.0
62,4,11,32628.0
63,4,12,49164.0
64,4,13,19128.0
65,5,0,13536.0
66,5,1,52944.0
67,5,2,72792.0
68,5,3,66576.0
69,5,4,19596.0
70,5,6,53916.0
71,5,7,25440.0
72,5,8,42156.0
73,5,9,45732.0
74,5,10,23268.0
75,5,11,23544.0
76,5,12,4740.0
77,5,13,5748.0
78,6,0,67080.0
79,6,1,54948.0
80,6,2,80628.0
81,6,3,75996.0
82,6,4,31116.0
83,6,5,54516.0
84,6,7,47952.0
85,6,8,62724.0
86,6,9,50724.0
87,6,10,28524.0
88,6,11,17784.0
89,6,12,45912.0
90,6,13,9216.0
91,7,0,71412.0
92,7,1,24108.0
93,7,2,54492.0
94,7,3,45456.0
95,7,4,37584.0
96,7,5,61656.0
97,7,6,7416.0
98,7,8,3456.0
99,7,9,47220.0
100,7,10,48432.0
101,7,11,15372.0
102,7,12,31524.0
103,7,13,73476.0
104,8,0,61080.0
105,8,1,77412.0
106,8,2,55188.0
107,8,3,63036.0
108,8,4,18660.0
109,8,5,30660.0
110,8,6,70308.0
111,8,7,25344.0
112,8,9,43416.0
113,8,10,17460.0
114,8,11,60924.0
115,8,12,59400.0
116,8,13,4728.0
117,9,0,76812.0
118,9,1,26604.0
119,9,2,72300.0
120,9,3,33300.0
121,9,4,7944.0
122,9,5,67440.0
123,9,6,59772.0
124,9,7,14460.0
125,9,8,53136.0
126,9,10,49644.0
127,9,11,51600.0
128,9,12,74184.0
129,9,13,79332.0
130,10,0,60924.0
131,10,1,44736.0
132,10,2,61320.0
133,10,3,34092.0
134,10,4,41412.0
135,10,5,83220.0
136,10,6,12552.0
137,10,7,34512.0
138,10,8,57168.0
139,10,9,4488.0
140,10,11,37272.0
141,10,12,74916.0
142,10,13,17208.0
143,11,0,69960.0
144,11,1,78480.0
145,11,2,56040.0
146,11,3,40668.0
147,11,4,36576.0
148,11,5,77256.0
149,11,6,75288.0
150,11,7,42276.0
151,11,8,42456.0
152,11,9,2772.0
153,11,10,9252.0
154,11,12,82596.0
155,11,13,62040.0
156,12,0,18504.0
157,12,1,41724.0
158,12,2,61032.0
159,12,3,36240.0
160,12,4,45708.0
161,12,5,45972.0
162,12,6,4068.0
163,12,7,47304.0
164,12,8,35508.0
165,12,9,21564.0
166,12,10,9288.0
167,12,11,56796.0
168,12,13,8604.0
169,13,0,58128.0
170,13,1,29832.0
171,13,2,20676.0
172,13,3,2232.0
173,13,4,13200.0
174,13,5,8640.0
175,13,6,65304.0
176,13,7,51876.0
177,13,8,29232.0
178,13,9,18240.0
179,13,10,28200.0
180,13,11,31620.0
181,13,12,40668.0
