0,0,1,2
0,0,1,82548
1,0,2,78408
2,0,3,2.4851e+05
3,0,4,1.3918e+05
4,0,5,2.4876e+05
5,0,6,44496
6,0,7,2.2529e+05
7,0,8,95544
8,0,9,2.1639e+05
9,0,10,1.4528e+05
10,0,11,84888
11,0,12,1.2825e+05
12,0,13,62316
13,1,0,64836
14,1,2,9396
15,1,3,76320
16,1,4,2.2838e+05
17,1,5,1.5131e+05
18,1,6,2.4062e+05
19,1,7,5904
20,1,8,1.1977e+05
21,1,9,1.6128e+05
22,1,10,43128
23,1,11,2.1924e+05
24,1,12,2.0606e+05
25,1,13,1.2409e+05
26,2,0,2.2666e+05
27,2,1,2052
28,2,3,1.9685e+05
29,2,4,2.5031e+05
30,2,5,1.4162e+05
31,2,6,1.237e+05
32,2,7,91512
33,2,8,27900
34,2,9,47376
35,2,10,2.4566e+05
36,2,11,1.345e+05
37,2,12,1.8339e+05
38,2,13,1.3381e+05
39,3,0,8316
40,3,1,1.6618e+05
41,3,2,51588
42,3,4,2.4059e+05
43,3,5,2.0592e+05
44,3,6,1.2445e+05
45,3,7,1.606e+05
46,3,8,28584
47,3,9,1.2168e+05
48,3,10,1.9905e+05
49,3,11,48528
50,3,12,1.1654e+05
51,3,13,1.0224e+05
52,4,0,2.4534e+05
53,4,1,34956
54,4,2,23940
55,4,3,1.9336e+05
56,4,5,2.3584e+05
57,4,6,1.0858e+05
58,4,7,28980
59,4,8,2.4098e+05
60,4,9,1.4458e+05
61,4,10,1.805e+05
62,4,11,1.6672e+05
63,4,12,54967
64,4,13,88524
65,5,0,1.1505e+05
66,5,1,1.7248e+05
67,5,2,8784
68,5,3,2.1427e+05
69,5,4,1.5026e+05
70,5,6,2.2421e+05
71,5,7,66960
72,5,8,24840
73,5,9,9144
74,5,10,1.4598e+05
75,5,11,1.0677e+05
76,5,12,1.5156e+05
77,5,13,1.511e+05
78,6,0,91865
79,6,1,20592
80,6,2,38664
81,6,3,1.4098e+05
82,6,4,1.4692e+05
83,6,5,48096
84,6,7,1.4119e+05
85,6,8,1.7888e+05
86,6,9,2.509e+05
87,6,10,84564
88,6,11,2.4937e+05
89,6,12,1.5962e+05
90,6,13,41364
91,7,0,97560
92,7,1,2.1024e+05
93,7,2,58896
94,7,3,1.7528e+05
95,7,4,2.1304e+05
96,7,5,1944
97,7,6,68868
98,7,8,73224
99,7,9,2.2241e+05
100,7,10,1.4846e+05
101,7,11,71748
102,7,12,86472
103,7,13,2.2961e+05
104,8,0,1.3558e+05
105,8,1,2.3346e+05
106,8,2,2.097e+05
107,8,3,9288
108,8,4,2.2536e+05
109,8,5,23328
110,8,6,41220
111,8,7,2.3994e+05
112,8,9,37368
113,8,10,63000
114,8,11,1.5224e+05
115,8,12,29412
116,8,13,1.5581e+05
117,9,0,3492
118,9,1,2.2198e+05
119,9,2,1.2668e+05
120,9,3,1.8852e+05
121,9,4,2.4006e+05
122,9,5,1.1653e+05
123,9,6,2.0999e+05
124,9,7,1.4501e+05
125,9,8,44136
126,9,10,3960
127,9,11,1.3372e+05
128,9,12,1.3597e+05
129,9,13,1.1149e+05
130,10,0,1.9177e+05
131,10,1,1.5473e+05
132,10,2,1.6297e+05
133,10,3,27000
134,10,4,1.4562e+05
135,10,5,2.1751e+05
136,10,6,86400
137,10,7,87728
138,10,8,2.255e+05
139,10,9,2.0977e+05
140,10,11,2.2453e+05
141,10,12,78732
142,10,13,1.0091e+05
143,11,0,2.5009e+05
144,11,1,1.1232e+05
145,11,2,72000
146,11,3,1.4879e+05
147,11,4,28476
148,11,5,1.7689e+05
149,11,6,1.3068e+05
150,11,7,1.7665e+05
151,11,8,2.626e+05
152,11,9,1.233e+05
153,11,10,1.7402e+05
154,11,12,1.3545e+05
155,11,13,1.3525e+05
156,12,0,43704
157,12,1,5508
158,12,2,35424
159,12,3,1.2884e+05
160,12,4,77939
161,12,5,32040
162,12,6,2.2457e+05
163,12,7,2.0218e+05
164,12,8,53582
165,12,9,1.2618e+05
166,12,10,81648
167,12,11,2.3702e+05
168,12,13,22644
169,13,0,1.2658e+05
170,13,1,2.4483e+05
171,13,2,72000
172,13,3,72576
173,13,4,1.7726e+05
174,13,5,94392
175,13,6,82008
176,13,7,46116
177,13,8,1.8619e+05
178,13,9,2.4862e+05
179,13,10,1.1574e+05
180,13,11,1.2907e+05
181,13,12,77760
