,0,1,2,3
0,0,0,1,353484.0
1,2,0,1,353484.0
2,0,0,2,190464.0
3,2,0,2,190464.0
4,0,1,3,449040.0
5,2,1,3,449040.0
6,0,2,3,224616.0
7,2,2,3,224616.0
8,0,2,4,408288.0
9,2,2,4,408288.0
10,0,0,14,289314.0
11,1,0,14,289314.0
12,2,0,14,289314.0
13,3,0,14,289314.0
14,0,3,5,413628.0
15,2,3,5,413628.0
16,0,4,6,240066.0
17,2,4,6,240066.0
18,0,14,7,354552.0
19,2,14,7,354552.0
20,0,3,8,234102.0
21,2,3,8,234102.0
22,0,1,13,517806.0
23,1,1,13,517806.0
24,2,1,13,517806.0
25,3,1,13,517806.0
26,0,3,10,313482.0
27,2,3,10,313482.0
28,0,13,11,253536.0
29,2,13,11,253536.0
30,0,2,12,202842.0
31,2,2,12,202842.0
32,0,14,12,179166.0
33,2,14,12,179166.0
34,0,0,15,107106.0
35,1,0,15,107106.0
36,2,0,15,107106.0
37,3,0,15,107106.0
38,0,1,0,200526.0
39,2,1,0,200526.0
40,0,1,2,231894.0
41,2,1,2,231894.0
42,0,3,4,144942.0
43,2,3,4,144942.0
44,0,13,12,151302.0
45,2,13,12,151302.0
46,0,1,15,123930.0
47,1,1,15,123930.0
48,2,1,15,123930.0
49,3,1,15,123930.0
50,0,2,0,187626.0
51,2,2,0,187626.0
52,0,2,1,201546.0
53,2,2,1,201546.0
54,0,4,5,74472.0
55,2,4,5,74472.0
56,0,4,7,228618.0
57,2,4,7,228618.0
58,0,12,7,171450.0
59,2,12,7,171450.0
60,0,12,10,206766.0
61,2,12,10,206766.0
62,0,12,11,144804.0
63,2,12,11,144804.0
64,0,12,13,145872.0
65,2,12,13,145872.0
66,0,4,14,343830.0
67,2,4,14,343830.0
68,0,3,2,267966.0
69,2,3,2,267966.0
70,0,3,1,252084.0
71,2,3,1,252084.0
72,0,5,6,117684.0
73,2,5,6,117684.0
74,0,5,7,284964.0
75,2,5,7,284964.0
76,0,8,9,187704.0
77,2,8,9,187704.0
78,0,10,9,151758.0
79,2,10,9,151758.0
80,0,10,11,113154.0
81,2,10,11,113154.0
82,0,10,12,217944.0
83,2,10,12,217944.0
84,0,4,2,179634.0
85,2,4,2,179634.0
86,0,14,0,354900.0
87,2,14,0,354900.0
88,0,4,3,204324.0
89,2,4,3,204324.0
90,0,6,8,201582.0
91,2,6,8,201582.0
92,0,7,9,366816.0
93,2,7,9,366816.0
94,0,7,11,207996.0
95,2,7,11,207996.0
96,0,7,12,287448.0
97,2,7,12,287448.0
98,0,14,13,149940.0
99,2,14,13,149940.0
100,0,14,15,300018.0
101,2,14,15,300018.0
102,0,5,4,237666.0
103,2,5,4,237666.0
104,0,5,3,148848.0
105,2,5,3,148848.0
106,0,7,14,334206.0
107,2,7,14,334206.0
108,0,6,7,326694.0
109,2,6,7,326694.0
110,0,6,5,40410.0
111,2,6,5,40410.0
112,0,6,4,188184.0
113,2,6,4,188184.0
114,0,8,10,139536.0
115,2,8,10,139536.0
116,0,9,13,414012.0
117,2,9,13,414012.0
118,0,7,8,208812.0
119,1,7,8,208812.0
120,2,7,8,208812.0
121,3,7,8,208812.0
122,0,7,4,237468.0
123,2,7,4,237468.0
124,0,12,2,238260.0
125,2,12,2,238260.0
126,0,7,5,224784.0
127,2,7,5,224784.0
128,0,7,6,248502.0
129,2,7,6,248502.0
130,0,9,10,86892.0
131,2,9,10,86892.0
132,0,8,7,208536.0
133,2,8,7,208536.0
134,0,8,6,175098.0
135,2,8,6,175098.0
136,0,9,11,38940.0
137,2,9,11,38940.0
138,0,13,15,248742.0
139,2,13,15,248742.0
140,0,9,7,240150.0
141,2,9,7,240150.0
142,0,13,1,203406.0
143,2,13,1,203406.0
144,0,9,8,280890.0
145,2,9,8,280890.0
146,0,10,3,350292.0
147,2,10,3,350292.0
148,0,13,14,185136.0
149,2,13,14,185136.0
150,0,12,14,300978.0
151,2,12,14,300978.0
152,0,10,8,98952.0
153,2,10,8,98952.0
154,0,11,7,150228.0
155,2,11,7,150228.0
156,0,11,13,77490.0
157,2,11,13,77490.0
158,0,11,12,159108.0
159,2,11,12,159108.0
160,0,11,10,125184.0
161,2,11,10,125184.0
162,0,11,9,118812.0
163,2,11,9,118812.0
164,0,15,0,146664.0
165,2,15,0,146664.0
166,0,15,1,133596.0
167,2,15,1,133596.0
