,0,1,2
0,0,1,213300.0
1,0,2,104100.0
2,0,3,142680.0
3,0,4,117900.0
4,0,5,133320.0
5,0,6,156600.0
6,0,7,182220.0
7,0,8,267900.0
8,0,9,331140.0
9,0,10,192060.0
10,0,11,109320.0
11,0,12,243600.0
12,0,13,8940.0
13,0,14,343080.0
14,0,15,259800.0
15,0,16,490980.0
16,1,0,105300.0
17,1,2,35040.0
18,1,3,208080.0
19,1,4,273900.0
20,1,5,153660.0
21,1,6,117180.0
22,1,7,345960.0
23,1,8,382800.0
24,1,9,434820.0
25,1,10,171360.0
26,1,11,460560.0
27,1,12,63660.0
28,1,13,394020.0
29,1,14,217500.0
30,1,15,219060.0
31,1,16,507120.0
32,2,0,349320.0
33,2,1,344940.0
34,2,3,439560.0
35,2,4,429720.0
36,2,5,75540.0
37,2,6,188640.0
38,2,7,103020.0
39,2,8,67020.0
40,2,9,81900.0
41,2,10,356160.0
42,2,11,78900.0
43,2,12,278640.0
44,2,13,56760.0
45,2,14,127560.0
46,2,15,76800.0
47,2,16,350940.0
48,3,0,111780.0
49,3,1,43080.0
50,3,2,489780.0
51,3,4,269280.0
52,3,5,502800.0
53,3,6,40380.0
54,3,7,161220.0
55,3,8,337020.0
56,3,9,376800.0
57,3,10,18120.0
58,3,11,197940.0
59,3,12,540.0
60,3,13,339240.0
61,3,14,467160.0
62,3,15,447480.0
63,3,16,58500.0
64,4,0,173160.0
65,4,1,387600.0
66,4,2,114180.0
67,4,3,281880.0
68,4,5,487200.0
69,4,6,68820.0
70,4,7,442620.0
71,4,8,227880.0
72,4,9,198900.0
73,4,10,91080.0
74,4,11,46140.0
75,4,12,423000.0
76,4,13,139860.0
77,4,14,335280.0
78,4,15,475620.0
79,4,16,259260.0
80,5,0,389640.0
81,5,1,39540.0
82,5,2,57900.0
83,5,3,119280.0
84,5,4,212880.0
85,5,6,185280.0
86,5,7,385920.0
87,5,8,33060.0
88,5,9,258600.0
89,5,10,10200.0
90,5,11,116340.0
91,5,12,317160.0
92,5,13,200340.0
93,5,14,30600.0
94,5,15,273780.0
95,5,16,464580.0
96,6,0,486240.0
97,6,1,291900.0
98,6,2,188700.0
99,6,3,122160.0
100,6,4,185100.0
101,6,5,192960.0
102,6,7,302820.0
103,6,8,105120.0
104,6,9,424140.0
105,6,10,323040.0
106,6,11,80760.0
107,6,12,445980.0
108,6,13,76620.0
109,6,14,149400.0
110,6,15,301020.0
111,6,16,456060.0
112,7,0,103920.0
113,7,1,229440.0
114,7,2,464220.0
115,7,3,504360.0
116,7,4,97380.0
117,7,5,122400.0
118,7,6,212580.0
119,7,8,78540.0
120,7,9,479880.0
121,7,10,85800.0
122,7,11,291180.0
123,7,12,55380.0
124,7,13,452160.0
125,7,14,228000.0
126,7,15,152640.0
127,7,16,310680.0
128,8,0,258120.0
129,8,1,271440.0
130,8,2,174600.0
131,8,3,442260.0
132,8,4,277080.0
133,8,5,250740.0
134,8,6,365100.0
135,8,7,111900.0
136,8,9,271740.0
137,8,10,217320.0
138,8,11,452580.0
139,8,12,501840.0
140,8,13,362100.0
141,8,14,402000.0
142,8,15,396420.0
143,8,16,175740.0
144,9,0,391260.0
145,9,1,326940.0
146,9,2,79320.0
147,9,3,164280.0
148,9,4,215340.0
149,9,5,9300.0
150,9,6,299760.0
151,9,7,409380.0
152,9,8,477360.0
153,9,10,165420.0
154,9,11,65040.0
155,9,12,308220.0
156,9,13,493860.0
157,9,14,440940.0
158,9,15,475800.0
159,9,16,131820.0
160,10,0,251400.0
161,10,1,16200.0
162,10,2,464760.0
163,10,3,421500.0
164,10,4,31200.0
165,10,5,55620.0
166,10,6,402720.0
167,10,7,393660.0
168,10,8,97260.0
169,10,9,5940.0
170,10,11,336900.0
171,10,12,474000.0
172,10,13,379980.0
173,10,14,436800.0
174,10,15,430740.0
175,10,16,197940.0
176,11,0,157380.0
177,11,1,413880.0
178,11,2,491280.0
179,11,3,160320.0
180,11,4,122880.0
181,11,5,285840.0
182,11,6,218640.0
183,11,7,339840.0
184,11,8,228240.0
185,11,9,20580.0
186,11,10,357780.0
187,11,12,221940.0
188,11,13,355920.0
189,11,14,70020.0
190,11,15,183960.0
191,11,16,77400.0
192,12,0,40560.0
193,12,1,59040.0
194,12,2,282000.0
195,12,3,70500.0
196,12,4,33840.0
197,12,5,116640.0
198,12,6,487740.0
199,12,7,258960.0
200,12,8,371520.0
201,12,9,379140.0
202,12,10,347940.0
203,12,11,212340.0
204,12,13,364560.0
205,12,14,191340.0
206,12,15,354660.0
207,12,16,348060.0
208,13,0,198720.0
209,13,1,237840.0
210,13,2,295440.0
211,13,3,121080.0
212,13,4,308760.0
213,13,5,368520.0
214,13,6,298200.0
215,13,7,1440.0
216,13,8,486180.0
217,13,9,216720.0
218,13,10,118080.0
219,13,11,41220.0
220,13,12,157020.0
221,13,14,187260.0
222,13,15,151620.0
223,13,16,272520.0
224,14,0,224520.0
225,14,1,193620.0
226,14,2,148140.0
227,14,3,414240.0
228,14,4,494340.0
229,14,5,398460.0
230,14,6,271080.0
231,14,7,102840.0
232,14,8,442440.0
233,14,9,135000.0
234,14,10,176220.0
