,0,1,2
0,0,1,179640.0
1,0,2,76356.0
2,0,3,127620.0
3,0,4,10116.0
4,0,5,79308.0
5,0,6,67644.0
6,0,7,47448.0
7,0,8,61092.0
8,0,9,195588.0
9,0,10,188460.0
10,0,11,32688.0
11,1,0,117180.0
12,1,2,59004.0
13,1,3,132444.0
14,1,4,21384.0
15,1,5,183456.0
16,1,6,3600.0
17,1,7,118512.0
18,1,8,27612.0
19,1,9,71316.0
20,1,10,92988.0
21,1,11,124560.0
22,2,0,114912.0
23,2,1,113724.0
24,2,3,100908.0
25,2,4,85104.0
26,2,5,54576.0
27,2,6,3672.0
28,2,7,171540.0
29,2,8,113076.0
30,2,9,182088.0
31,2,10,188496.0
32,2,11,36828.0
33,3,0,20016.0
34,3,1,138744.0
35,3,2,157104.0
36,3,4,103284.0
37,3,5,67032.0
38,3,6,160416.0
39,3,7,25056.0
40,3,8,130968.0
41,3,9,76464.0
42,3,10,120636.0
43,3,11,180432.0
44,4,0,48348.0
45,4,1,76428.0
46,4,2,124812.0
47,4,3,177624.0
48,4,5,64440.0
49,4,6,26028.0
50,4,7,161748.0
51,4,8,51768.0
52,4,9,188352.0
53,4,10,111852.0
54,4,11,5940.0
55,5,0,8496.0
56,5,1,151776.0
57,5,2,189792.0
58,5,3,151668.0
59,5,4,128268.0
60,5,6,95796.0
61,5,7,23652.0
62,5,8,53712.0
63,5,9,89100.0
64,5,10,210924.0
65,5,11,182844.0
66,6,0,200016.0
67,6,1,170676.0
68,6,2,89712.0
69,6,3,118404.0
70,6,4,11088.0
71,6,5,151668.0
72,6,7,174492.0
73,6,8,167688.0
74,6,9,100044.0
75,6,10,59220.0
76,6,11,38304.0
77,7,0,56880.0
78,7,1,137988.0
79,7,2,147492.0
80,7,3,154944.0
81,7,4,120348.0
82,7,5,72180.0
83,7,6,65196.0
84,7,8,118080.0
85,7,9,55836.0
86,7,10,148464.0
87,7,11,38916.0
88,8,0,199188.0
89,8,1,90468.0
90,8,2,122076.0
91,8,3,186732.0
92,8,4,28872.0
93,8,5,182196.0
94,8,6,61992.0
95,8,7,4032.0
96,8,9,123120.0
97,8,10,21888.0
98,8,11,26856.0
99,9,0,70452.0
100,9,1,163044.0
101,9,2,182988.0
102,9,3,36216.0
103,9,4,202320.0
104,9,5,17424.0
105,9,6,123696.0
106,9,7,48312.0
107,9,8,215496.0
108,9,10,12384.0
109,9,11,104616.0
110,10,0,53820.0
111,10,1,201168.0
112,10,2,168912.0
113,10,3,101088.0
114,10,4,86760.0
115,10,5,99036.0
116,10,6,18684.0
117,10,7,74592.0
118,10,8,17892.0
119,10,9,209952.0
120,10,11,69948.0
121,11,0,24516.0
122,11,1,170928.0
123,11,2,73800.0
124,11,3,96012.0
125,11,4,22896.0
126,11,5,75060.0
127,11,6,33300.0
128,11,7,70236.0
129,11,8,210744.0
130,11,9,78192.0
131,11,10,87732.0
