,0,1,2,3,4,5
0,0,1,0,0,1,1.0
1,0,2,0,0,1,0.5
2,0,2,0,0,3,0.5
3,0,3,0,0,3,1.0
4,0,4,0,0,4,1.0
5,1,0,0,1,0,1.0
6,1,3,0,1,0,0.5
7,1,3,0,0,3,0.5
8,1,4,0,1,0,1.0
9,1,4,0,0,4,1.0
10,1,5,0,1,0,1.0
11,2,0,0,2,1,0.5
12,2,0,0,1,0,0.5
13,2,1,0,2,1,1.0
14,2,4,0,3,4,1.0
15,2,5,0,2,1,0.5
16,2,5,0,1,0,0.5
17,2,5,0,3,4,0.5
18,3,1,0,2,1,0.5
19,3,1,0,0,1,0.5
20,3,4,0,3,4,1.0
21,3,5,0,3,4,0.5
22,4,0,0,4,0,1.0
23,4,1,0,4,0,1.0
24,4,1,0,0,1,1.0
25,5,0,0,5,0,1.0
26,5,1,0,5,0,1.0
27,5,1,0,0,1,1.0
28,5,2,0,5,0,0.5
29,5,2,0,0,1,0.5
30,5,3,0,5,0,0.5
31,5,3,0,0,3,0.5
