,0,1,2,3
0,0,0,1,120183.0
1,1,0,1,120183.0
2,2,0,1,120183.0
3,3,0,1,120183.0
4,0,1,2,87357.0
5,1,1,2,87357.0
6,2,1,2,87357.0
7,3,1,2,87357.0
8,0,0,4,91757.0
9,0,4,3,87329.0
10,1,0,4,91757.0
11,1,4,3,87329.0
12,2,0,4,91757.0
13,2,4,3,87329.0
14,3,0,4,91757.0
15,3,4,3,87329.0
16,0,0,6,69437.0
17,0,6,3,67838.0
18,1,0,6,69437.0
19,1,6,3,67838.0
20,2,0,6,69437.0
21,2,6,3,67838.0
22,3,0,6,69437.0
23,3,6,3,67838.0
24,0,4,5,69305.0
25,1,4,5,69305.0
26,2,4,5,69305.0
27,3,4,5,69305.0
28,0,6,5,104609.0
29,1,6,5,104609.0
30,2,6,5,104609.0
31,3,6,5,104609.0
32,0,0,7,71679.0
33,1,0,7,71679.0
34,2,0,7,71679.0
35,3,0,7,71679.0
36,0,0,9,165018.0
37,0,9,8,56462.0
38,1,0,9,165018.0
39,1,9,8,57220.0
40,2,0,9,165018.0
41,2,9,8,56083.0
42,3,0,9,165018.0
43,3,9,8,57599.0
44,0,7,8,105210.0
45,1,7,8,105210.0
46,2,7,8,105210.0
47,3,7,8,105210.0
48,0,1,0,156072.0
49,1,1,0,156072.0
50,2,1,0,156072.0
51,3,1,0,156072.0
52,0,2,3,60939.0
53,1,2,3,60939.0
54,2,2,3,60939.0
55,3,2,3,60939.0
56,0,1,4,66027.0
57,1,1,4,66027.0
58,2,1,4,66027.0
59,3,1,4,66027.0
60,0,2,1,79611.0
61,1,2,1,79611.0
62,2,2,1,79611.0
63,3,2,1,79611.0
64,0,3,4,65447.0
65,1,3,4,65447.0
66,2,3,4,65447.0
67,3,3,4,65447.0
68,0,3,6,95948.0
69,1,3,6,95948.0
70,2,3,6,95948.0
71,3,3,6,95948.0
72,0,6,7,136506.0
73,1,6,7,136506.0
74,2,6,7,136506.0
75,3,6,7,136506.0
76,0,4,0,109877.0
77,1,4,0,109877.0
78,2,4,0,109877.0
79,3,4,0,109877.0
80,0,6,0,64247.0
81,1,6,0,64247.0
82,2,6,0,64247.0
83,3,6,0,64247.0
84,0,3,2,75453.0
85,1,3,2,75453.0
86,2,3,2,75453.0
87,3,3,2,75453.0
88,0,4,1,43356.0
89,1,4,1,43356.0
90,2,4,1,43356.0
91,3,4,1,43356.0
92,0,5,6,110942.0
93,1,5,6,110942.0
94,2,5,6,110942.0
95,3,5,6,110942.0
96,0,5,4,90050.0
97,1,5,4,90050.0
98,2,5,4,90050.0
99,3,5,4,90050.0
100,0,7,0,72588.0
101,1,7,0,72588.0
102,2,7,0,72588.0
103,3,7,0,72588.0
104,0,7,6,103047.0
105,1,7,6,103047.0
106,2,7,6,103047.0
107,3,7,6,103047.0
108,0,8,9,24393.0
109,1,8,9,24393.0
110,2,8,9,24393.0
111,3,8,9,24393.0
112,0,8,7,123252.0
113,1,8,7,123252.0
114,2,8,7,123252.0
115,3,8,7,123252.0
116,0,9,0,112938.0
117,1,9,0,112938.0
118,2,9,0,112938.0
119,3,9,0,112938.0
