,0,1,2,3
0,0,0,1,75744
1,0,0,1,75744
2,0,1,2,43888
3,0,0,1,75744
4,0,1,2,43888
5,0,2,3,28130
6,0,0,1,75744
7,0,1,4,96986
8,0,0,1,75744
9,0,1,4,96986
10,0,4,5,38552
11,0,0,1,75744
12,0,1,4,96986
13,0,4,6,80984
14,0,0,8,50784
15,0,8,7,61472
16,0,7,6,85968
17,0,0,8,50784
18,0,8,7,61472
19,0,0,8,50784
20,0,1,0,95907
21,0,1,2,43888
22,0,1,2,43888
23,0,2,3,28130
24,0,1,4,96986
25,0,4,3,56544
26,0,1,4,96986
27,0,1,4,96986
28,0,4,5,38552
29,0,1,4,96986
30,0,4,6,80984
31,0,1,0,95907
32,0,0,8,50784
33,0,8,7,61472
34,0,1,4,96986
35,0,4,6,80984
36,0,6,7,104269
37,0,1,0,95907
38,0,0,8,50784
39,0,2,1,72008
40,0,1,0,95907
41,0,2,1,72008
42,0,2,3,28130
43,0,2,1,72008
44,0,1,4,96986
45,0,2,3,28130
46,0,3,4,43528
47,0,2,1,72008
48,0,1,4,96986
49,0,4,5,38552
50,0,2,1,72008
51,0,1,4,96986
52,0,4,6,80984
53,0,2,1,72008
54,0,1,0,95907
55,0,0,8,50784
56,0,8,7,61472
57,0,2,3,28130
58,0,3,4,43528
59,0,4,6,80984
60,0,6,7,104269
61,0,2,1,72008
62,0,1,0,95907
63,0,0,8,50784
64,0,3,2,40894
65,0,2,1,72008
66,0,1,0,95907
67,0,3,2,40894
68,0,2,1,72008
69,0,3,4,43528
70,0,4,1,61025
71,0,3,2,40894
72,0,3,4,43528
73,0,3,4,43528
74,0,4,5,38552
75,0,3,4,43528
76,0,4,6,80984
77,0,3,4,43528
78,0,4,6,80984
79,0,6,7,104269
80,0,3,2,40894
81,0,2,1,72008
82,0,1,0,95907
83,0,0,8,50784
84,0,3,4,43528
85,0,4,6,80984
86,0,6,7,104269
87,0,7,8,67953
88,0,4,1,61025
89,0,1,0,95907
90,0,4,1,61025
91,0,4,3,56544
92,0,3,2,40894
93,0,4,1,61025
94,0,1,2,43888
95,0,4,3,56544
96,0,4,5,38552
97,0,4,6,80984
98,0,4,6,80984
99,0,6,7,104269
100,0,4,1,61025
101,0,1,0,95907
102,0,0,8,50784
103,0,4,6,80984
104,0,6,7,104269
105,0,7,8,67953
106,0,5,4,44168
107,0,4,1,61025
108,0,1,0,95907
109,0,5,4,44168
110,0,4,1,61025
111,0,5,4,44168
112,0,4,3,56544
113,0,3,2,40894
114,0,5,4,44168
115,0,4,3,56544
116,0,5,4,44168
117,0,5,6,49484
118,0,5,6,49484
119,0,6,7,104269
120,0,5,6,49484
121,0,6,7,104269
122,0,7,8,67953
123,0,6,7,104269
124,0,7,8,67953
125,0,8,0,72897
126,0,6,4,66251
127,0,4,1,61025
128,0,1,0,95907
129,0,6,4,66251
130,0,4,1,61025
131,0,6,4,66251
132,0,4,3,56544
133,0,3,2,40894
134,0,6,4,66251
135,0,4,3,56544
136,0,6,4,66251
137,0,6,5,31564
138,0,6,7,104269
139,0,6,7,104269
140,0,7,8,67953
141,0,7,8,67953
142,0,8,0,72897
143,0,7,6,85968
144,0,6,4,66251
145,0,4,1,61025
146,0,7,8,67953
147,0,8,0,72897
148,0,0,1,75744
149,0,7,6,85968
150,0,6,4,66251
151,0,4,3,56544
152,0,3,2,40894
153,0,7,8,67953
154,0,8,0,72897
155,0,0,1,75744
156,0,1,2,43888
157,0,7,6,85968
158,0,6,4,66251
159,0,4,3,56544
160,0,7,6,85968
161,0,6,4,66251
162,0,7,6,85968
163,0,6,5,31564
164,0,7,6,85968
165,0,7,8,67953
166,0,8,0,72897
167,0,8,0,72897
168,0,0,1,75744
169,0,8,0,72897
170,0,0,1,75744
171,0,1,2,43888
172,0,8,7,61472
173,0,7,6,85968
174,0,6,4,66251
175,0,4,3,56544
176,0,8,0,72897
177,0,0,1,75744
178,0,1,2,43888
179,0,2,3,28130
180,0,8,7,61472
181,0,7,6,85968
182,0,6,4,66251
183,0,8,0,72897
184,0,0,1,75744
185,0,1,4,96986
186,0,8,7,61472
187,0,7,6,85968
188,0,6,5,31564
189,0,8,7,61472
190,0,7,6,85968
191,0,8,7,61472
