,0,1,2,3,4,5
0,0,1,0,0,1,0.5
1,0,1,1,0,1,0.5
2,0,2,0,0,2,0.5
3,0,2,1,0,2,0.5
4,0,3,0,0,1,0.25
5,0,3,0,1,3,0.25
6,0,3,1,0,1,0.25
7,0,3,1,1,3,0.25
8,0,3,0,0,2,0.25
9,0,3,0,2,3,0.25
10,0,3,1,0,2,0.25
11,0,3,1,2,3,0.25
12,0,4,0,0,4,0.5
13,0,4,1,0,4,0.5
14,0,5,0,0,1,0.25
15,0,5,0,1,5,0.25
16,0,5,1,0,1,0.25
17,0,5,1,1,5,0.25
18,0,5,0,0,4,0.25
19,0,5,0,4,5,0.25
20,0,5,1,0,4,0.25
21,0,5,1,4,5,0.25
22,0,6,0,0,1,0.25
23,0,6,0,1,6,0.25
24,0,6,1,0,1,0.25
25,0,6,1,1,6,0.25
26,0,6,0,0,8,0.25
27,0,6,0,8,6,0.25
28,0,6,1,0,8,0.25
29,0,6,1,8,6,0.25
30,0,7,0,0,8,0.5
31,0,7,0,8,7,0.5
32,0,7,1,0,8,0.5
33,0,7,1,8,7,0.5
34,0,8,0,0,8,0.5
35,0,8,1,0,8,0.5
36,0,9,0,0,8,0.5
37,0,9,0,8,9,0.5
38,0,9,1,0,8,0.5
39,0,9,1,8,9,0.5
40,0,10,0,0,2,0.25
41,0,10,0,2,10,0.25
42,0,10,1,0,2,0.25
43,0,10,1,2,10,0.25
44,0,10,0,0,8,0.25
45,0,10,0,8,10,0.25
46,0,10,1,0,8,0.25
47,0,10,1,8,10,0.25
48,0,11,0,0,13,0.5
49,0,11,0,13,11,0.5
50,0,11,1,0,13,0.5
51,0,11,1,13,11,0.5
52,0,12,0,0,14,0.25
53,0,12,0,14,12,0.25
54,0,12,1,0,14,0.25
55,0,12,1,14,12,0.25
56,0,12,0,0,2,0.25
57,0,12,0,2,12,0.25
58,0,12,1,0,2,0.25
59,0,12,1,2,12,0.25
60,0,13,0,0,13,0.5
61,0,13,1,0,13,0.5
62,0,14,0,0,14,0.5
63,0,14,1,0,14,0.5
64,1,0,0,1,0,0.5
65,1,0,1,1,0,0.5
66,1,2,0,1,2,0.5
67,1,2,1,1,2,0.5
68,1,3,0,1,3,0.5
69,1,3,1,1,3,0.5
70,1,4,0,1,4,0.5
71,1,4,1,1,4,0.5
72,1,5,0,1,5,0.5
73,1,5,1,1,5,0.5
74,1,6,0,1,6,0.5
75,1,6,1,1,6,0.5
76,1,7,0,1,5,0.25
77,1,7,0,5,7,0.25
78,1,7,1,1,5,0.25
79,1,7,1,5,7,0.25
80,1,7,0,1,6,0.25
81,1,7,0,6,7,0.25
82,1,7,1,1,6,0.25
83,1,7,1,6,7,0.25
84,1,8,0,1,0,0.25
85,1,8,0,0,8,0.25
86,1,8,1,1,0,0.25
87,1,8,1,0,8,0.25
88,1,8,0,1,3,0.25
89,1,8,0,3,8,0.25
90,1,8,1,1,3,0.25
91,1,8,1,3,8,0.25
92,1,9,0,1,0,0.5
93,1,9,0,0,8,0.5
94,1,9,0,8,9,0.5
95,1,9,1,1,0,0.5
96,1,9,1,0,8,0.5
97,1,9,1,8,9,0.5
98,1,10,0,1,2,0.5
99,1,10,0,2,10,0.5
100,1,10,1,1,2,0.5
101,1,10,1,2,10,0.5
102,1,11,0,1,13,0.5
103,1,11,0,13,11,0.5
104,1,11,1,1,13,0.5
105,1,11,1,13,11,0.5
106,1,12,0,1,2,0.25
107,1,12,0,2,12,0.25
108,1,12,1,1,2,0.25
109,1,12,1,2,12,0.25
110,1,12,0,1,14,0.25
