0,0,1,2
0,0,1,1.2382e+05
1,0,2,75600
2,0,3,31752
3,0,4,1.0447e+05
4,0,5,4049
5,0,6,65928
6,0,7,1.2967e+05
7,0,8,1.2581e+05
8,0,9,49344
9,0,10,15096
10,0,11,1.4347e+05
11,1,0,30336
12,1,2,1.046e+05
13,1,3,1.4088e+05
14,1,4,88919
15,1,5,81936
16,1,6,3369
17,1,7,93888
18,1,8,1.3807e+05
19,1,9,1.0476e+05
20,1,10,1.2384e+05
21,1,11,81381
22,2,0,1.439e+05
23,2,1,29784
24,2,3,1.3711e+05
25,2,4,59856
26,2,5,56712
27,2,6,58056
28,2,7,86208
29,2,8,1.2336e+05
30,2,9,1.1059e+05
31,2,10,71760
32,2,11,94248
33,3,0,29184
34,3,1,66696
35,3,2,73008
36,3,4,1.2432e+05
37,3,5,63528
38,3,6,19608
39,3,7,70272
40,3,8,1.2528e+05
41,3,9,24312
42,3,10,19056
43,3,11,87581
44,4,0,2904
45,4,1,1.291e+05
46,4,2,1.2434e+05
47,4,3,1.1242e+05
48,4,5,85320
49,4,6,1.0946e+05
50,4,7,1.3032e+05
51,4,8,65664
52,4,9,7540
53,4,10,47688
54,4,11,93528
55,5,0,15600
56,5,1,1.3202e+05
57,5,2,1.1021e+05
58,5,3,68928
59,5,4,4944
60,5,6,89832
61,5,7,98352
62,5,8,85776
63,5,9,29304
64,5,10,1.2559e+05
65,5,11,81768
66,6,0,1.0306e+05
67,6,1,66384
68,6,2,1.0321e+05
69,6,3,1.355e+05
70,6,4,54984
71,6,5,54672
72,6,7,1.1738e+05
73,6,8,75408
74,6,9,94968
75,6,10,48504
76,6,11,1.2228e+05
77,7,0,38424
78,7,1,1.1858e+05
79,7,2,1.2905e+05
80,7,3,1.0915e+05
81,7,4,1.3882e+05
82,7,5,47280
83,7,6,55824
84,7,8,1.3586e+05
85,7,9,72072
86,7,10,1.1463e+05
87,7,11,1.1292e+05
88,8,0,85224
89,8,1,1.4261e+05
90,8,2,55992
91,8,3,63360
92,8,4,49632
93,8,5,46536
94,8,6,1.1722e+05
95,8,7,6120
96,8,9,86664
97,8,10,1.3939e+05
98,8,11,91344
99,9,0,87336
100,9,1,25008
101,9,2,20252
102,9,3,63816
103,9,4,1.3027e+05
104,9,5,76290
105,9,6,5552
106,9,7,11256
107,9,8,51960
108,9,10,1.0869e+05
109,9,11,53952
110,10,0,13536
111,10,1,67656
112,10,2,10831
113,10,3,1.3498e+05
114,10,4,19992
115,10,5,1.0997e+05
116,10,6,36240
117,10,7,3432
118,10,8,19104
119,10,9,1.1714e+05
120,10,11,1.0052e+05
121,11,0,19992
122,11,1,1.2281e+05
123,11,2,21792
124,11,3,31728
125,11,4,81624
126,11,5,43056
127,11,6,1.0462e+05
128,11,7,1356
129,11,8,58743
130,11,9,44040
131,11,10,528
