,0,1,2,3
0,0,0,1,135216.0
1,0,0,3,210126.0
2,0,2,4,195864.0
3,0,3,5,163518.0
4,0,0,17,48504.0
5,0,1,7,392802.0
6,0,11,7,146274.0
7,0,0,18,168672.0
8,0,11,9,75084.0
9,0,14,9,318498.0
10,0,18,12,330618.0
11,0,0,16,111984.0
12,0,11,13,228150.0
13,0,1,0,311760.0
14,0,1,3,75222.0
15,0,7,9,105024.0
16,0,8,10,168480.0
17,0,1,18,349338.0
18,0,1,17,236412.0
19,0,18,15,210702.0
20,0,2,0,199458.0
21,0,2,3,109158.0
22,0,4,7,348060.0
23,0,5,12,129330.0
24,0,5,13,194226.0
25,0,2,17,213198.0
26,0,3,1,129180.0
27,0,3,4,296664.0
28,0,3,16,220962.0
29,0,4,3,240462.0
30,0,4,1,158808.0
31,0,4,6,158808.0
32,0,9,10,56922.0
33,0,6,14,201672.0
34,0,5,3,223368.0
35,0,5,4,99528.0
36,0,6,1,207984.0
37,0,8,11,200082.0
38,0,12,15,201108.0
39,0,8,18,375534.0
40,0,6,5,212220.0
41,0,6,7,266766.0
42,0,7,1,336666.0
43,0,7,5,195900.0
44,0,7,6,158598.0
45,0,10,13,99114.0
46,0,8,5,236520.0
47,0,8,7,53934.0
48,0,9,4,309510.0
49,0,9,14,127710.0
50,0,14,0,259638.0
51,0,9,7,72984.0
52,0,14,15,119172.0
53,0,14,17,294366.0
54,0,10,11,114984.0
55,0,10,7,24558.0
56,0,10,12,157758.0
57,0,11,14,192384.0
58,0,11,8,201894.0
59,0,12,11,91170.0
60,0,12,7,194754.0
61,0,18,2,108234.0
62,0,14,6,264792.0
63,0,12,13,30756.0
64,0,13,14,162132.0
65,0,13,12,208956.0
66,0,16,3,191664.0
67,0,13,10,254166.0
68,0,17,1,196668.0
69,0,14,5,142344.0
70,0,14,11,142128.0
71,0,15,0,92790.0
72,0,15,14,268638.0
73,0,15,12,277002.0
74,0,16,17,65118.0
75,0,16,14,151062.0
76,0,17,16,174558.0
77,0,18,0,114342.0
