,0,1,2,3,4,5
0,0,1,0,0,1,0.25
1,0,1,2,0,1,0.25
2,0,2,0,0,2,0.25
3,0,2,2,0,2,0.25
4,0,3,0,0,1,0.125
5,0,3,0,1,3,0.125
6,0,3,2,0,1,0.125
7,0,3,2,1,3,0.125
8,0,3,0,0,2,0.125
9,0,3,0,2,3,0.125
10,0,3,2,0,2,0.125
11,0,3,2,2,3,0.125
12,0,4,0,0,2,0.125
13,0,4,0,2,4,0.125
14,0,4,2,0,2,0.125
15,0,4,2,2,4,0.125
16,0,4,0,0,6,0.125
17,0,4,1,0,6,0.125
18,0,4,2,0,6,0.125
19,0,4,3,0,6,0.125
20,0,5,0,0,2,0.125
21,0,5,0,2,5,0.125
22,0,5,2,0,2,0.125
23,0,5,2,2,5,0.125
24,0,5,0,0,6,0.125
25,0,5,0,6,5,0.125
26,0,5,1,0,6,0.125
27,0,5,2,0,6,0.125
28,0,5,2,6,5,0.125
29,0,5,3,0,6,0.125
30,0,6,0,0,6,0.25
31,0,6,1,0,6,0.25
32,0,6,2,0,6,0.25
33,0,6,3,0,6,0.25
34,0,7,0,0,6,0.25
35,0,7,0,6,7,0.25
36,0,7,1,0,6,0.25
37,0,7,2,0,6,0.25
38,0,7,2,6,7,0.25
39,0,7,3,0,6,0.25
40,0,8,0,0,1,0.125
41,0,8,0,1,8,0.125
42,0,8,2,0,1,0.125
43,0,8,2,1,8,0.125
44,0,8,0,0,6,0.125
45,0,8,0,6,8,0.125
46,0,8,1,0,6,0.125
47,0,8,2,0,6,0.125
48,0,8,2,6,8,0.125
49,0,8,3,0,6,0.125
50,0,9,0,0,13,0.125
51,0,9,1,0,13,0.125
52,0,9,2,0,13,0.125
53,0,9,3,0,13,0.125
54,0,9,0,0,12,0.125
55,0,9,1,0,12,0.125
56,0,9,2,0,12,0.125
57,0,9,3,0,12,0.125
58,0,10,0,0,1,0.125
59,0,10,0,1,10,0.125
60,0,10,2,0,1,0.125
61,0,10,2,1,10,0.125
62,0,10,0,0,12,0.125
63,0,10,0,12,10,0.125
64,0,10,1,0,12,0.125
65,0,10,2,0,12,0.125
66,0,10,2,12,10,0.125
67,0,10,3,0,12,0.125
68,0,11,0,0,13,0.125
69,0,11,0,13,11,0.125
70,0,11,1,0,13,0.125
71,0,11,2,0,13,0.125
72,0,11,2,13,11,0.125
73,0,11,3,0,13,0.125
74,0,11,0,0,12,0.125
75,0,11,0,12,11,0.125
76,0,11,1,0,12,0.125
77,0,11,2,0,12,0.125
78,0,11,2,12,11,0.125
79,0,11,3,0,12,0.125
80,0,12,0,0,12,0.25
81,0,12,1,0,12,0.25
82,0,12,2,0,12,0.25
83,0,12,3,0,12,0.25
84,0,13,0,0,13,0.25
85,0,13,1,0,13,0.25
86,0,13,2,0,13,0.25
87,0,13,3,0,13,0.25
88,1,0,0,1,0,0.25
89,1,0,2,1,0,0.25
90,1,2,0,1,2,0.25
91,1,2,2,1,2,0.25
92,1,3,0,1,3,0.25
93,1,3,2,1,3,0.25
94,1,4,0,1,2,0.125
95,1,4,0,2,4,0.125
96,1,4,2,1,2,0.125
97,1,4,2,2,4,0.125
98,1,4,0,1,3,0.125
99,1,4,0,3,4,0.125
100,1,4,2,1,3,0.125
101,1,4,2,3,4,0.125
102,1,5,0,1,2,0.125
103,1,5,0,2,5,0.125
104,1,5,2,1,2,0.125
105,1,5,2,2,5,0.125
106,1,5,0,1,3,0.125
107,1,5,0,3,5,0.125
108,1,5,2,1,3,0.125
109,1,5,2,3,5,0.125
110,1,6,0,1,0,0.125
111,1,6,0,0,6,0.125
112,1,6,1,0,6,0.125
113,1,6,2,1,0,0.125
114,1,6,2,0,6,0.125
115,1,6,3,0,6,0.125
116,1,6,0,1,2,0.125
117,1,6,0,2,6,0.125
118,1,6,2,1,2,0.125
119,1,6,2,2,6,0.125
120,1,7,0,1,3,0.125
121,1,7,0,3,7,0.125
122,1,7,2,1,3,0.125
123,1,7,2,3,7,0.125
124,1,7,0,1,8,0.125
125,1,7,0,8,7,0.125
126,1,7,2,1,8,0.125
127,1,7,2,8,7,0.125
128,1,8,0,1,8,0.25
129,1,8,2,1,8,0.25
130,1,9,0,1,13,0.125
131,1,9,2,1,13,0.125
132,1,9,0,1,10,0.125
133,1,9,0,10,9,0.125
134,1,9,2,1,10,0.125
135,1,9,2,10,9,0.125
136,1,10,0,1,10,0.25
137,1,10,2,1,10,0.25
138,1,11,0,1,13,0.125
139,1,11,0,13,11,0.125
140,1,11,2,1,13,0.125
141,1,11,2,13,11,0.125
142,1,11,0,1,10,0.125
143,1,11,0,10,11,0.125
144,1,11,2,1,10,0.125
145,1,11,2,10,11,0.125
146,1,12,0,1,0,0.125
147,1,12,0,0,12,0.125
148,1,12,1,0,12,0.125
149,1,12,2,1,0,0.125
150,1,12,2,0,12,0.125
151,1,12,3,0,12,0.125
152,1,12,0,1,13,0.125
153,1,12,0,13,12,0.125
154,1,12,2,1,13,0.125
155,1,12,2,13,12,0.125
156,1,13,0,1,13,0.25
157,1,13,2,1,13,0.25
158,2,0,0,2,0,0.25
159,2,0,2,2,0,0.25
160,2,1,0,2,1,0.25
161,2,1,2,2,1,0.25
162,2,3,0,2,3,0.25
163,2,3,2,2,3,0.25
164,2,4,0,2,4,0.25
165,2,4,2,2,4,0.25
166,2,5,0,2,5,0.25
167,2,5,2,2,5,0.25
168,2,6,0,2,6,0.25
169,2,6,2,2,6,0.25
170,2,7,0,2,3,0.125
171,2,7,0,3,7,0.125
172,2,7,2,2,3,0.125
173,2,7,2,3,7,0.125
174,2,7,0,2,5,0.125
175,2,7,0,5,7,0.125
176,2,7,2,2,5,0.125
177,2,7,2,5,7,0.125
178,2,8,0,2,1,0.125
179,2,8,0,1,8,0.125
180,2,8,2,2,1,0.125
181,2,8,2,1,8,0.125
182,2,8,0,2,3,0.125
183,2,8,0,3,8,0.125
184,2,8,2,2,3,0.125
185,2,8,2,3,8,0.125
186,2,9,0,2,1,0.25
187,2,9,0,1,13,0.25
188,2,9,2,2,1,0.25
189,2,9,2,1,13,0.25
190,2,10,0,2,1,0.125
191,2,10,0,1,10,0.125
192,2,10,2,2,1,0.125
193,2,10,2,1,10,0.125
194,2,10,0,2,5,0.125
195,2,10,0,5,10,0.125
196,2,10,2,2,5,0.125
197,2,10,2,5,10,0.125
198,2,11,0,2,4,0.25
199,2,11,0,4,11,0.25
200,2,11,2,2,4,0.25
201,2,11,2,4,11,0.25
202,2,12,0,2,0,0.25
203,2,12,0,0,12,0.25
204,2,12,1,0,12,0.25
205,2,12,2,2,0,0.25
206,2,12,2,0,12,0.25
207,2,12,3,0,12,0.25
208,2,13,0,2,1,0.125
209,2,13,0,1,13,0.125
210,2,13,2,2,1,0.125
211,2,13,2,1,13,0.125
212,2,13,0,2,0,0.125
213,2,13,0,0,13,0.125
214,2,13,1,0,13,0.125
215,2,13,2,2,0,0.125
216,2,13,2,0,13,0.125
217,2,13,3,0,13,0.125
218,3,0,0,3,2,0.125
219,3,0,0,2,0,0.125
220,3,0,2,3,2,0.125
221,3,0,2,2,0,0.125
222,3,0,0,3,1,0.125
223,3,0,0,1,0,0.125
224,3,0,2,3,1,0.125
225,3,0,2,1,0,0.125
226,3,1,0,3,1,0.25
227,3,1,2,3,1,0.25
228,3,2,0,3,2,0.25
229,3,2,2,3,2,0.25
230,3,4,0,3,4,0.25
231,3,4,2,3,4,0.25
232,3,5,0,3,5,0.25
233,3,5,2,3,5,0.25
234,3,6,0,3,2,0.125
235,3,6,0,2,6,0.125
236,3,6,2,3,2,0.125
237,3,6,2,2,6,0.125
238,3,6,0,3,4,0.125
239,3,6,0,4,6,0.125
240,3,6,2,3,4,0.125
241,3,6,2,4,6,0.125
242,3,7,0,3,7,0.25
243,3,7,2,3,7,0.25
244,3,8,0,3,8,0.25
245,3,8,2,3,8,0.25
246,3,9,0,3,7,0.125
247,3,9,0,7,9,0.125
248,3,9,2,3,7,0.125
249,3,9,2,7,9,0.125
250,3,9,0,3,8,0.125
251,3,9,0,8,9,0.125
252,3,9,2,3,8,0.125
