,0,1,2
0,0,1,39756.0
1,0,2,1488.0
2,0,3,11268.0
3,0,4,28008.0
4,0,5,30528.0
5,0,6,10596.0
6,1,0,4932.0
7,1,2,864.0
8,1,3,36000.0
9,1,4,23664.0
10,1,5,18324.0
11,1,6,1836.0
12,2,0,492.0
13,2,1,20208.0
14,2,3,3216.0
15,2,4,25092.0
16,2,5,37068.0
17,2,6,7608.0
18,3,0,32844.0
19,3,1,27648.0
20,3,2,23280.0
21,3,4,7560.0
22,3,5,16824.0
23,3,6,22524.0
24,4,0,28440.0
25,4,1,29136.0
26,4,2,19092.0
27,4,3,24948.0
28,4,5,41208.0
29,4,6,32016.0
30,5,0,26460.0
31,5,1,6624.0
32,5,2,10776.0
33,5,3,25836.0
34,5,4,41280.0
35,5,6,7920.0
36,6,0,10152.0
37,6,1,28728.0
38,6,2,3120.0
39,6,3,31056.0
40,6,4,4092.0
41,6,5,18804.0
