,0,1,2,3,4,5
0,0,1,0,0,1,0.25
1,0,1,1,0,1,0.25
2,0,1,2,0,1,0.25
3,0,1,3,0,1,0.25
4,0,2,0,0,2,0.25
5,0,2,1,0,2,0.25
6,0,2,2,0,2,0.25
7,0,2,3,0,2,0.25
8,0,3,0,0,1,0.125
9,0,3,0,1,3,0.125
10,0,3,1,0,1,0.125
11,0,3,1,1,3,0.125
12,0,3,2,0,1,0.125
13,0,3,2,1,3,0.125
14,0,3,3,0,1,0.125
15,0,3,3,1,3,0.125
16,0,3,0,0,2,0.125
17,0,3,0,2,3,0.125
18,0,3,1,0,2,0.125
19,0,3,1,2,3,0.125
20,0,3,2,0,2,0.125
21,0,3,2,2,3,0.125
22,0,3,3,0,2,0.125
23,0,3,3,2,3,0.125
24,0,4,0,0,2,0.125
25,0,4,0,2,4,0.125
26,0,4,1,0,2,0.125
27,0,4,1,2,4,0.125
28,0,4,2,0,2,0.125
29,0,4,2,2,4,0.125
30,0,4,3,0,2,0.125
31,0,4,3,2,4,0.125
32,0,4,0,0,14,0.125
33,0,4,0,14,4,0.125
34,0,4,1,0,14,0.125
35,0,4,1,14,4,0.125
36,0,4,2,0,14,0.125
37,0,4,2,14,4,0.125
38,0,4,3,0,14,0.125
39,0,4,3,14,4,0.125
40,0,5,0,0,1,0.25
41,0,5,0,1,3,0.25
42,0,5,0,3,5,0.25
43,0,5,1,0,1,0.25
44,0,5,1,1,3,0.25
45,0,5,1,3,5,0.25
46,0,5,2,0,1,0.25
47,0,5,2,1,3,0.25
48,0,5,2,3,5,0.25
49,0,5,3,0,1,0.25
50,0,5,3,1,3,0.25
51,0,5,3,3,5,0.25
52,0,6,0,0,2,0.25
53,0,6,0,2,4,0.25
54,0,6,0,4,6,0.25
55,0,6,1,0,2,0.25
56,0,6,1,2,4,0.25
57,0,6,1,4,6,0.25
58,0,6,2,0,2,0.25
59,0,6,2,2,4,0.25
60,0,6,2,4,6,0.25
61,0,6,3,0,2,0.25
62,0,6,3,2,4,0.25
63,0,6,3,4,6,0.25
64,0,7,0,0,14,0.25
65,0,7,0,14,7,0.25
66,0,7,1,0,14,0.25
67,0,7,1,14,7,0.25
68,0,7,2,0,14,0.25
69,0,7,2,14,7,0.25
70,0,7,3,0,14,0.25
71,0,7,3,14,7,0.25
72,0,8,0,0,1,0.25
73,0,8,0,1,3,0.25
74,0,8,0,3,8,0.25
75,0,8,1,0,1,0.25
76,0,8,1,1,3,0.25
77,0,8,1,3,8,0.25
78,0,8,2,0,1,0.25
79,0,8,2,1,3,0.25
80,0,8,2,3,8,0.25
81,0,8,3,0,1,0.25
82,0,8,3,1,3,0.25
83,0,8,3,3,8,0.25
84,0,9,0,0,1,0.25
85,0,9,0,1,13,0.25
86,0,9,0,13,9,0.25
87,0,9,1,0,1,0.25
88,0,9,1,1,13,0.25
89,0,9,1,13,9,0.25
90,0,9,2,0,1,0.25
91,0,9,2,1,13,0.25
92,0,9,2,13,9,0.25
93,0,9,3,0,1,0.25
94,0,9,3,1,13,0.25
95,0,9,3,13,9,0.25
96,0,10,0,0,1,0.25
97,0,10,0,1,3,0.25
98,0,10,0,3,10,0.25
99,0,10,1,0,1,0.25
100,0,10,1,1,3,0.25
101,0,10,1,3,10,0.25
102,0,10,2,0,1,0.25
103,0,10,2,1,3,0.25
104,0,10,2,3,10,0.25
105,0,10,3,0,1,0.25
106,0,10,3,1,3,0.25
107,0,10,3,3,10,0.25
108,0,11,0,0,1,0.25
109,0,11,0,1,13,0.25
110,0,11,0,13,11,0.25
111,0,11,1,0,1,0.25
112,0,11,1,1,13,0.25
113,0,11,1,13,11,0.25
114,0,11,2,0,1,0.25
115,0,11,2,1,13,0.25
116,0,11,2,13,11,0.25
117,0,11,3,0,1,0.25
118,0,11,3,1,13,0.25
119,0,11,3,13,11,0.25
120,0,12,0,0,2,0.125
121,0,12,0,2,12,0.125
122,0,12,1,0,2,0.125
123,0,12,1,2,12,0.125
124,0,12,2,0,2,0.125
125,0,12,2,2,12,0.125
126,0,12,3,0,2,0.125
127,0,12,3,2,12,0.125
128,0,12,0,0,14,0.125
129,0,12,0,14,12,0.125
130,0,12,1,0,14,0.125
131,0,12,1,14,12,0.125
132,0,12,2,0,14,0.125
133,0,12,2,14,12,0.125
134,0,12,3,0,14,0.125
135,0,12,3,14,12,0.125
136,0,13,0,0,1,0.125
137,0,13,0,1,13,0.125
138,0,13,1,0,1,0.125
139,0,13,1,1,13,0.125
140,0,13,2,0,1,0.125
141,0,13,2,1,13,0.125
142,0,13,3,0,1,0.125
143,0,13,3,1,13,0.125
144,0,13,0,0,15,0.125
145,0,13,0,15,13,0.125
146,0,13,1,0,15,0.125
147,0,13,1,15,13,0.125
148,0,13,2,0,15,0.125
149,0,13,2,15,13,0.125
150,0,13,3,0,15,0.125
151,0,13,3,15,13,0.125
152,0,14,0,0,14,0.25
153,0,14,1,0,14,0.25
154,0,14,2,0,14,0.25
155,0,14,3,0,14,0.25
156,0,15,0,0,15,0.25
157,0,15,1,0,15,0.25
158,0,15,2,0,15,0.25
159,0,15,3,0,15,0.25
160,1,0,0,1,0,0.25
161,1,0,1,1,0,0.25
162,1,0,2,1,0,0.25
163,1,0,3,1,0,0.25
164,1,2,0,1,2,0.25
165,1,2,1,1,2,0.25
166,1,2,2,1,2,0.25
167,1,2,3,1,2,0.25
168,1,3,0,1,3,0.25
169,1,3,1,1,3,0.25
170,1,3,2,1,3,0.25
171,1,3,3,1,3,0.25
172,1,4,0,1,2,0.125
173,1,4,0,2,4,0.125
174,1,4,1,1,2,0.125
175,1,4,1,2,4,0.125
176,1,4,2,1,2,0.125
177,1,4,2,2,4,0.125
178,1,4,3,1,2,0.125
179,1,4,3,2,4,0.125
180,1,4,0,1,3,0.125
181,1,4,0,3,4,0.125
182,1,4,1,1,3,0.125
183,1,4,1,3,4,0.125
184,1,4,2,1,3,0.125
185,1,4,2,3,4,0.125
186,1,4,3,1,3,0.125
187,1,4,3,3,4,0.125
188,1,5,0,1,3,0.25
189,1,5,0,3,5,0.25
190,1,5,1,1,3,0.25
191,1,5,1,3,5,0.25
192,1,5,2,1,3,0.25
193,1,5,2,3,5,0.25
194,1,5,3,1,3,0.25
195,1,5,3,3,5,0.25
196,1,6,0,1,2,0.25
197,1,6,0,2,4,0.25
198,1,6,0,4,6,0.25
199,1,6,1,1,2,0.25
200,1,6,1,2,4,0.25
201,1,6,1,4,6,0.25
202,1,6,2,1,2,0.25
203,1,6,2,2,4,0.25
204,1,6,2,4,6,0.25
205,1,6,3,1,2,0.25
206,1,6,3,2,4,0.25
207,1,6,3,4,6,0.25
208,1,7,0,1,0,0.25
209,1,7,0,0,14,0.25
210,1,7,0,14,7,0.25
211,1,7,1,1,0,0.25
212,1,7,1,0,14,0.25
213,1,7,1,14,7,0.25
214,1,7,2,1,0,0.25
215,1,7,2,0,14,0.25
216,1,7,2,14,7,0.25
217,1,7,3,1,0,0.25
218,1,7,3,0,14,0.25
219,1,7,3,14,7,0.25
220,1,8,0,1,3,0.25
221,1,8,0,3,8,0.25
222,1,8,1,1,3,0.25
223,1,8,1,3,8,0.25
224,1,8,2,1,3,0.25
225,1,8,2,3,8,0.25
226,1,8,3,1,3,0.25
227,1,8,3,3,8,0.25
228,1,9,0,1,13,0.25
229,1,9,0,13,9,0.25
230,1,9,1,1,13,0.25
231,1,9,1,13,9,0.25
232,1,9,2,1,13,0.25
233,1,9,2,13,9,0.25
234,1,9,3,1,13,0.25
235,1,9,3,13,9,0.25
236,1,10,0,1,3,0.25
237,1,10,0,3,10,0.25
238,1,10,1,1,3,0.25
239,1,10,1,3,10,0.25
240,1,10,2,1,3,0.25
241,1,10,2,3,10,0.25
242,1,10,3,1,3,0.25
243,1,10,3,3,10,0.25
244,1,11,0,1,13,0.25
245,1,11,0,13,11,0.25
246,1,11,1,1,13,0.25
247,1,11,1,13,11,0.25
248,1,11,2,1,13,0.25
249,1,11,2,13,11,0.25
250,1,11,3,1,13,0.25
251,1,11,3,13,11,0.25
252,1,12,0,1,2,0.125
253,1,12,0,2,12,0.125
254,1,12,1,1,2,0.125
255,1,12,1,2,12,0.125
256,1,12,2,1,2,0.125
257,1,12,2,2,12,0.125
258,1,12,3,1,2,0.125
259,1,12,3,2,12,0.125
260,1,12,0,1,13,0.125
261,1,12,0,13,12,0.125
262,1,12,1,1,13,0.125
263,1,12,1,13,12,0.125
264,1,12,2,1,13,0.125
265,1,12,2,13,12,0.125
266,1,12,3,1,13,0.125
267,1,12,3,13,12,0.125
268,1,13,0,1,13,0.25
269,1,13,1,1,13,0.25
270,1,13,2,1,13,0.25
271,1,13,3,1,13,0.25
272,1,14,0,1,0,0.125
273,1,14,0,0,14,0.125
274,1,14,1,1,0,0.125
275,1,14,1,0,14,0.125
276,1,14,2,1,0,0.125
277,1,14,2,0,14,0.125
278,1,14,3,1,0,0.125
279,1,14,3,0,14,0.125
280,1,14,0,1,15,0.125
281,1,14,0,15,14,0.125
282,1,14,1,1,15,0.125
283,1,14,1,15,14,0.125
284,1,14,2,1,15,0.125
285,1,14,2,15,14,0.125
286,1,14,3,1,15,0.125
287,1,14,3,15,14,0.125
288,1,15,0,1,15,0.25
289,1,15,1,1,15,0.25
290,1,15,2,1,15,0.25
291,1,15,3,1,15,0.25
292,2,0,0,2,0,0.25
293,2,0,1,2,0,0.25
294,2,0,2,2,0,0.25
295,2,0,3,2,0,0.25
296,2,1,0,2,1,0.25
297,2,1,1,2,1,0.25
298,2,1,2,2,1,0.25
299,2,1,3,2,1,0.25
300,2,3,0,2,3,0.25
301,2,3,1,2,3,0.25
302,2,3,2,2,3,0.25
303,2,3,3,2,3,0.25
304,2,4,0,2,4,0.25
