0,0,1,2
0,0,1,39756
1,0,2,1488
2,0,3,10448
3,0,4,28008
4,0,5,30528
5,0,6,10596
6,1,0,4932
7,1,2,864
8,1,3,36000
9,1,4,23664
10,1,5,18324
11,1,6,1836
12,2,0,474
13,2,1,20208
14,2,3,3130
15,2,4,25092
16,2,5,37068
17,2,6,7608
18,3,0,32844
19,3,1,27648
20,3,2,23280
21,3,4,7560
22,3,5,16824
23,3,6,22524
24,4,0,28440
25,4,1,29136
26,4,2,19092
27,4,3,24068
28,4,5,41208
29,4,6,32016
30,5,0,26460
31,5,1,6101
32,5,2,10776
33,5,3,25836
34,5,4,41280
35,5,6,7920
36,6,0,10152
37,6,1,28728
38,6,2,3120
39,6,3,31056
40,6,4,3747
41,6,5,17903
