,0,1,2,3
0,0,0,1,82460
1,1,0,1,82460
2,0,0,1,82460
3,0,1,2,67158
4,1,0,1,82460
5,1,1,2,67158
6,0,0,1,82460
7,0,1,2,67158
8,0,2,3,38188
9,1,0,1,82460
10,1,1,2,67158
11,1,2,3,38188
12,0,0,1,82460
13,0,1,4,60140
14,1,0,1,82460
15,1,1,4,60140
16,0,0,1,82460
17,0,1,4,60140
18,0,4,5,47336
19,1,0,1,82460
20,1,1,4,60140
21,1,4,5,47336
22,0,0,1,82460
23,0,1,4,60140
24,0,4,6,76974
25,1,0,1,82460
26,1,1,4,60140
27,1,4,6,76974
28,0,0,8,62993
29,0,8,7,68176
30,0,7,6,85484
31,1,0,8,59755
32,1,8,7,68176
33,1,7,6,85484
34,0,0,8,62993
35,0,8,7,68176
36,1,0,8,59755
37,1,8,7,68176
38,0,0,8,62993
39,1,0,8,59755
40,0,1,0,89806
41,1,1,0,89806
42,0,1,2,67158
43,1,1,2,67158
44,0,1,2,67158
45,0,2,3,38188
46,1,1,2,67158
47,1,2,3,38188
48,0,1,4,60140
49,0,4,3,79382
50,1,1,4,60140
51,1,4,3,79382
52,0,1,4,60140
53,1,1,4,60140
54,0,1,4,60140
55,0,4,5,47336
56,1,1,4,60140
57,1,4,5,47336
58,0,1,4,60140
59,0,4,6,76974
60,1,1,4,60140
61,1,4,6,76974
62,0,1,0,89806
63,0,0,8,62993
64,0,8,7,68176
65,1,1,0,89806
66,1,0,8,59755
67,1,8,7,68176
68,0,1,4,60140
69,0,4,6,76974
70,0,6,7,99606
71,1,1,4,60140
72,1,4,6,76974
73,1,6,7,99606
74,0,1,0,89806
75,0,0,8,62993
76,1,1,0,89806
77,1,0,8,59755
78,0,2,1,84450
79,0,1,0,89806
80,1,2,1,84450
81,1,1,0,89806
82,0,2,1,84450
83,1,2,1,84450
84,0,2,3,38188
85,1,2,3,38188
86,0,2,1,84450
87,0,1,4,60140
88,1,2,1,84450
89,1,1,4,60140
90,0,2,3,38188
91,0,3,4,65306
92,1,2,3,38188
93,1,3,4,65306
94,0,2,1,84450
95,0,1,4,60140
96,0,4,5,47336
97,1,2,1,84450
98,1,1,4,60140
99,1,4,5,47336
100,0,2,1,84450
101,0,1,4,60140
102,0,4,6,76974
103,1,2,1,84450
104,1,1,4,60140
105,1,4,6,76974
106,0,2,1,84450
107,0,1,0,89806
108,0,0,8,62993
109,0,8,7,68176
110,1,2,1,84450
111,1,1,0,89806
112,1,0,8,59755
113,1,8,7,68176
114,0,2,3,38188
115,0,3,4,65306
116,0,4,6,76974
117,0,6,7,99606
118,1,2,3,38188
119,1,3,4,65306
120,1,4,6,76974
121,1,6,7,99606
122,0,2,1,84450
123,0,1,0,89806
124,0,0,8,62993
125,1,2,1,84450
126,1,1,0,89806
127,1,0,8,59755
128,0,3,2,43788
129,0,2,1,84450
130,0,1,0,89806
131,1,3,2,43788
132,1,2,1,84450
133,1,1,0,89806
134,0,3,2,43788
135,0,2,1,84450
136,1,3,2,43788
137,1,2,1,84450
138,0,3,4,65306
139,0,4,1,87894
140,1,3,4,65306
141,1,4,1,87894
142,0,3,2,43788
143,1,3,2,43788
144,0,3,4,65306
145,1,3,4,65306
146,0,3,4,65306
147,0,4,5,47336
148,1,3,4,65306
149,1,4,5,47336
150,0,3,4,65306
151,0,4,6,76974
152,1,3,4,65306
153,1,4,6,76974
154,0,3,4,65306
155,0,4,6,76974
156,0,6,7,99606
157,1,3,4,65306
158,1,4,6,76974
159,1,6,7,99606
160,0,3,2,43788
161,0,2,1,84450
162,0,1,0,89806
163,0,0,8,62993
164,1,3,2,43788
165,1,2,1,84450
166,1,1,0,89806
167,1,0,8,59755
168,0,3,4,65306
169,0,4,6,76974
170,0,6,7,99606
171,0,7,8,78450
172,1,3,4,65306
173,1,4,6,76974
174,1,6,7,99606
175,1,7,8,78450
176,0,4,1,87894
177,0,1,0,89806
178,1,4,1,87894
179,1,1,0,89806
180,0,4,1,87894
181,1,4,1,87894
182,0,4,3,79382
183,0,3,2,43788
184,1,4,3,79382
185,1,3,2,43788
186,0,4,1,87894
187,0,1,2,67158
188,1,4,1,87894
189,1,1,2,67158
190,0,4,3,79382
191,1,4,3,79382
192,0,4,5,47336
193,1,4,5,47336
194,0,4,6,76974
195,1,4,6,76974
196,0,4,6,76974
197,0,6,7,99606
198,1,4,6,76974
199,1,6,7,99606
200,0,4,1,87894
201,0,1,0,89806
202,0,0,8,62993
203,1,4,1,87894
204,1,1,0,89806
205,1,0,8,59755
206,0,4,6,76974
207,0,6,7,99606
208,0,7,8,78450
209,1,4,6,76974
210,1,6,7,99606
211,1,7,8,78450
212,0,5,4,65256
213,0,4,1,87894
214,0,1,0,89806
215,1,5,4,65256
216,1,4,1,87894
217,1,1,0,89806
218,0,5,4,65256
219,0,4,1,87894
220,1,5,4,65256
221,1,4,1,87894
222,0,5,4,65256
223,0,4,3,79382
224,0,3,2,43788
225,1,5,4,65256
226,1,4,3,79382
227,1,3,2,43788
228,0,5,4,65256
229,0,4,3,79382
230,1,5,4,65256
231,1,4,3,79382
232,0,5,4,65256
233,1,5,4,65256
234,0,5,6,40140
235,1,5,6,40140
236,0,5,6,40140
237,0,6,7,99606
238,1,5,6,40140
239,1,6,7,99606
240,0,5,6,40140
241,0,6,7,99606
242,0,7,8,78450
243,1,5,6,40140
244,1,6,7,99606
245,1,7,8,78450
246,0,6,7,99606
247,0,7,8,78450
248,0,8,0,52876
249,1,6,7,99606
250,1,7,8,78450
251,1,8,0,52876
252,0,6,4,83168
253,0,4,1,87894
254,0,1,0,89806
255,1,6,4,83168
256,1,4,1,87894
257,1,1,0,89806
258,0,6,4,83168
259,0,4,1,87894
260,1,6,4,83168
261,1,4,1,87894
262,0,6,4,83168
263,0,4,3,79382
264,0,3,2,43788
265,1,6,4,83168
266,1,4,3,79382
267,1,3,2,43788
268,0,6,4,83168
269,0,4,3,79382
270,1,6,4,83168
271,1,4,3,79382
272,0,6,4,83168
273,1,6,4,83168
274,0,6,5,36392
275,1,6,5,36392
276,0,6,7,99606
277,1,6,7,99606
278,0,6,7,99606
279,0,7,8,78450
280,1,6,7,99606
281,1,7,8,78450
282,0,7,8,78450
283,0,8,0,52876
284,1,7,8,78450
285,1,8,0,52876
286,0,7,6,85484
287,0,6,4,83168
288,0,4,1,87894
289,1,7,6,85484
290,1,6,4,83168
291,1,4,1,87894
292,0,7,8,78450
293,0,8,0,52876
294,0,0,1,82460
295,1,7,8,78450
296,1,8,0,52876
297,1,0,1,82460
298,0,7,6,85484
299,0,6,4,83168
300,0,4,3,79382
301,0,3,2,43788
302,1,7,6,85484
303,1,6,4,83168
304,1,4,3,79382
305,1,3,2,43788
306,0,7,8,78450
307,0,8,0,52876
308,0,0,1,82460
309,0,1,2,67158
310,1,7,8,78450
311,1,8,0,52876
312,1,0,1,82460
313,1,1,2,67158
314,0,7,6,85484
315,0,6,4,83168
316,0,4,3,79382
317,1,7,6,85484
318,1,6,4,83168
319,1,4,3,79382
320,0,7,6,85484
321,0,6,4,83168
322,1,7,6,85484
323,1,6,4,83168
324,0,7,6,85484
325,0,6,5,36392
326,1,7,6,85484
327,1,6,5,36392
328,0,7,6,85484
329,1,7,6,85484
330,0,7,8,78450
331,1,7,8,78450
332,0,8,0,52876
333,1,8,0,52876
334,0,8,0,52876
335,0,0,1,82460
336,1,8,0,52876
337,1,0,1,82460
338,0,8,0,52876
339,0,0,1,82460
340,0,1,2,67158
