0,0,1,2
0,0,1,8064
1,0,2,17160
2,0,3,2628
3,0,4,72084
4,0,5,63456
5,0,6,5652
6,0,7,16368
7,0,8,45504
8,0,9,29460
9,0,10,74232
10,0,11,53292
11,0,12,13788
12,0,13,66072
13,0,14,33780
14,1,0,22272
15,1,2,74501
16,1,3,29132
17,1,4,32052
18,1,5,42096
19,1,6,67488
20,1,7,31320
21,1,8,51816
22,1,9,67125
23,1,10,37959
24,1,11,53472
25,1,12,28656
26,1,13,15984
27,1,14,46524
28,2,0,85548
29,2,1,81132
30,2,3,58764
31,2,4,83796
32,2,5,74532
33,2,6,68448
34,2,7,1068
35,2,8,77904
36,2,9,68424
37,2,10,89076
38,2,11,30516
39,2,12,75012
40,2,13,20796
41,2,14,56208
42,3,0,28584
43,3,1,46908
44,3,2,76944
45,3,4,3048
46,3,5,64848
47,3,6,21024
48,3,7,66552
49,3,8,36984
50,3,9,32652
51,3,10,43656
52,3,11,51096
53,3,12,46896
54,3,13,14412
55,3,14,67380
56,4,0,40607
57,4,1,36852
58,4,2,10848
59,4,3,37296
60,4,5,87896
61,4,6,24852
62,4,7,61584
63,4,8,56724
64,4,9,82812
65,4,10,15408
66,4,11,49812
67,4,12,53772
68,4,13,28932
69,4,14,31296
70,5,0,28428
71,5,1,75660
72,5,2,63648
73,5,3,58320
74,5,4,34176
75,5,6,1176
76,5,7,15216
77,5,8,32400
78,5,9,67032
79,5,10,1032
80,5,11,48504
81,5,12,45072
82,5,13,35328
83,5,14,65376
84,6,0,17028
85,6,1,27756
86,6,2,78696
87,6,3,62703
88,6,4,88932
89,6,5,45660
90,6,7,71172
91,6,8,81213
92,6,9,61174
93,6,10,34596
94,6,11,54492
95,6,12,17688
96,6,13,58728
97,6,14,73056
98,7,0,92
99,7,1,82836
100,7,2,41148
101,7,3,24696
102,7,4,28320
103,7,5,60432
104,7,6,19608
105,7,8,46596
106,7,9,89004
107,7,10,19536
108,7,11,76536
109,7,12,48108
110,7,13,47484
111,7,14,33396
112,8,0,7416
113,8,1,89148
114,8,2,74700
115,8,3,6900
116,8,4,69444
117,8,5,46680
118,8,6,14564
119,8,7,49812
120,8,9,69936
121,8,10,2964
122,8,11,20748
123,8,12,600
124,8,13,23568
125,8,14,88332
126,9,0,40560
127,9,1,18396
128,9,2,59580
129,9,3,13848
130,9,4,30408
131,9,5,39768
132,9,6,67608
133,9,7,50676
134,9,8,27585
135,9,10,33996
136,9,11,9672
137,9,12,82608
138,9,13,32484
139,9,14,7956
140,10,0,76998
141,10,1,6180
142,10,2,70512
143,10,3,7392
144,10,4,43848
145,10,5,3123
146,10,6,49176
147,10,7,29520
148,10,8,69888
149,10,9,35400
150,10,11,78396
151,10,12,31476
152,10,13,4416
153,10,14,26232
154,11,0,60060
155,11,1,77951
156,11,2,31500
157,11,3,61708
158,11,4,48121
159,11,5,68820
160,11,6,51372
161,11,7,87336
162,11,8,38208
163,11,9,33204
164,11,10,67116
165,11,12,86752
166,11,13,51708
167,11,14,23154
168,12,0,40262
169,12,1,61884
170,12,2,39677
171,12,3,23472
172,12,4,63912
173,12,5,39636
174,12,6,13926
175,12,7,41820
176,12,8,86940
177,12,9,59508
178,12,10,61164
179,12,11,22620
180,12,13,48816
181,12,14,9348
182,13,0,61560
183,13,1,9662
184,13,2,79187
185,13,3,27188
186,13,4,54444
187,13,5,55440
188,13,6,13342
189,13,7,4440
190,13,8,37404
191,13,9,9768
192,13,10,36144
193,13,11,69408
194,13,12,70512
195,13,14,48704
196,14,0,44965
197,14,1,20256
198,14,2,33312
199,14,3,5604
200,14,4,4912
201,14,5,68556
202,14,6,43836
203,14,7,48036
204,14,8,69660
205,14,9,85392
206,14,10,3972
207,14,11,57900
208,14,12,5100
209,14,13,60730
