,0,1,2,3
0,0,0,1,497676
1,0,0,2,222423
2,0,1,3,662244
3,0,2,3,153318
4,0,2,4,377841
5,0,0,14,282129
6,0,14,4,300153
7,0,3,5,266286
8,0,4,6,285090
9,0,14,7,422334
10,0,3,8,331656
11,0,1,13,534126
12,0,13,9,456372
13,0,3,10,422526
14,0,13,11,256362
15,0,2,12,326358
16,0,14,12,163872
17,0,0,15,74634
18,0,15,13,245664
19,0,1,0,151146
20,0,1,2,232104
21,0,3,4,268818
22,0,13,12,252336
23,0,1,15,129798
24,0,15,14,417120
25,0,2,0,273432
26,0,2,1,230652
27,0,4,5,88920
28,0,4,7,270552
29,0,12,7,399114
30,0,12,10,221586
31,0,12,11,187830
32,0,12,13,164910
33,0,4,14,266862
34,0,3,2,239970
35,0,3,1,315846
36,0,5,6,105264
37,0,5,7,268794
38,0,8,9,124158
39,0,10,9,125286
40,0,10,11,126282
41,0,10,12,255096
42,0,4,2,219366
43,0,14,0,330282
44,0,4,3,253146
45,0,6,8,168492
46,0,7,9,401994
47,0,7,11,233550
48,0,7,12,212532
49,0,14,13,277710
50,0,14,15,172878
51,0,5,4,354414
52,0,5,3,326310
53,0,7,14,420144
54,0,6,7,230988
55,0,6,5,150690
56,0,6,4,172572
57,0,8,10,121086
58,0,9,13,218988
59,0,7,8,242958
60,0,8,3,257358
61,0,7,4,182886
62,0,12,2,389598
63,0,7,5,366942
64,0,7,6,360060
65,0,9,10,148284
66,0,8,7,317526
67,0,8,6,182928
68,0,9,11,52914
69,0,13,15,222372
70,0,9,7,254430
71,0,13,1,233052
72,0,9,8,209508
73,0,10,3,346602
74,0,13,14,216594
75,0,12,14,274308
76,0,10,8,167874
77,0,11,7,207576
78,0,11,13,205542
79,0,11,12,186096
80,0,11,10,202614
81,0,11,9,112098
82,0,15,0,57102
83,0,15,1,70944
