,0,1,2,3
0,0,0,1,26286.0
1,1,0,1,26286.0
2,0,1,2,17214.0
3,1,1,2,17214.0
4,0,0,3,16370.0
5,0,3,2,11546.0
6,1,0,3,16370.0
7,1,3,2,11546.0
8,0,0,4,9992.0
9,1,0,4,9992.0
10,0,0,5,15662.0
11,1,0,5,15662.0
12,0,1,0,24148.0
13,1,1,0,24148.0
14,0,2,3,15852.0
15,1,2,3,15852.0
16,0,2,1,17152.0
17,1,2,1,17152.0
18,0,3,0,13578.0
19,1,3,0,13578.0
20,0,3,4,23238.0
21,1,3,4,23238.0
22,0,4,5,7054.0
23,1,4,5,7054.0
24,0,4,0,11100.0
25,1,4,0,11100.0
26,0,4,3,14280.0
27,1,4,3,14280.0
28,0,5,0,18352.0
29,1,5,0,18352.0
30,0,5,4,13412.0
31,1,5,4,13412.0
