,0,1,2,3
0,0,0,1,110364.0
1,2,0,1,110364.0
2,1,0,2,156018.0
3,0,1,3,159816.0
4,2,1,3,159816.0
5,1,2,3,126936.0
6,0,2,4,189528.0
7,2,2,4,189528.0
8,0,6,4,186348.0
9,1,6,4,186348.0
10,2,6,4,186348.0
11,1,2,5,170082.0
12,0,6,5,98970.0
13,2,6,5,98970.0
14,1,6,7,228690.0
15,0,1,8,92514.0
16,2,1,8,92514.0
17,1,6,8,178854.0
18,0,0,13,106458.0
19,1,0,13,106458.0
20,2,0,13,106458.0
21,0,0,12,294534.0
22,1,0,12,294534.0
23,2,0,12,294534.0
24,0,1,10,172482.0
25,2,1,10,172482.0
26,1,12,10,120558.0
27,0,13,11,178572.0
28,2,13,11,178572.0
29,1,12,11,194664.0
30,0,1,0,152004.0
31,2,1,0,152004.0
32,1,1,2,180630.0
33,0,3,4,184650.0
34,2,3,4,184650.0
35,1,3,5,125526.0
36,0,2,6,102078.0
37,2,2,6,102078.0
38,1,3,7,100530.0
39,0,8,7,110226.0
40,2,8,7,110226.0
41,1,1,13,237270.0
42,0,10,9,128790.0
43,2,10,9,128790.0
44,1,10,11,166116.0
45,0,13,12,111018.0
46,2,13,12,111018.0
47,1,2,0,254460.0
48,0,2,1,118944.0
49,2,2,1,118944.0
50,1,5,7,60660.0
51,0,3,8,78762.0
52,2,3,8,78762.0
53,1,5,10,242238.0
54,0,4,11,337956.0
55,2,4,11,337956.0
56,1,3,2,77604.0
57,0,3,1,192138.0
58,2,3,1,192138.0
59,1,4,6,159768.0
60,0,7,9,186072.0
61,2,7,9,186072.0
62,1,8,9,130452.0
63,0,7,11,168354.0
64,2,7,11,168354.0
65,1,4,2,78696.0
66,0,6,0,215328.0
67,2,6,0,215328.0
68,1,4,3,183018.0
69,0,4,5,142908.0
70,2,4,5,142908.0
71,1,11,9,130074.0
72,0,11,10,194820.0
73,2,11,10,194820.0
74,1,11,12,116730.0
75,0,11,13,234642.0
76,2,11,13,234642.0
77,1,5,6,111582.0
78,0,5,2,86958.0
79,2,5,2,86958.0
80,1,5,3,127806.0
81,0,5,4,172158.0
82,2,5,4,172158.0
83,1,10,12,113628.0
84,0,8,1,236802.0
85,2,8,1,236802.0
86,1,6,2,99882.0
87,0,7,3,172632.0
88,2,7,3,172632.0
89,1,8,10,64740.0
90,0,7,6,157128.0
91,2,7,6,157128.0
92,1,7,8,84192.0
93,0,7,5,93576.0
94,2,7,5,93576.0
95,1,9,12,65220.0
96,0,9,13,118800.0
97,2,9,13,118800.0
98,1,8,6,204360.0
99,0,8,3,76026.0
100,2,8,3,76026.0
101,1,9,11,143802.0
102,0,13,0,123792.0
103,2,13,0,123792.0
104,1,12,0,168846.0
105,0,9,8,240534.0
106,2,9,8,240534.0
107,0,10,1,170388.0
108,1,10,1,170388.0
109,2,10,1,170388.0
110,1,9,7,188652.0
111,0,11,4,335370.0
112,2,11,4,335370.0
113,1,10,5,229284.0
114,0,10,8,143766.0
115,2,10,8,143766.0
116,1,11,7,160488.0
117,0,13,1,166572.0
118,2,13,1,166572.0
119,1,12,13,8466.0
