,0,1,2
0,0,1,14688.0
1,0,2,33776.0
2,0,3,20760.0
3,0,4,72.0
4,0,5,31136.0
5,0,6,18576.0
6,0,7,19920.0
7,0,8,12952.0
8,1,0,9752.0
9,1,2,16024.0
10,1,3,19432.0
11,1,4,616.0
12,1,5,11952.0
13,1,6,8784.0
14,1,7,17568.0
15,1,8,5936.0
16,2,0,22072.0
17,2,1,29026.0
18,2,3,256.0
19,2,4,24944.0
20,2,5,9288.0
21,2,6,14256.0
22,2,7,31184.0
23,2,8,29248.0
24,3,0,22377.0
25,3,1,8919.0
26,3,2,19721.0
27,3,4,2640.0
28,3,5,28696.0
29,3,6,33152.0
30,3,7,22040.0
31,3,8,22504.0
32,4,0,5392.0
33,4,1,32320.0
34,4,2,25648.0
35,4,3,18288.0
36,4,5,14171.0
37,4,6,5122.0
38,4,7,17302.0
39,4,8,19552.0
40,5,0,28896.0
41,5,1,33341.0
42,5,2,12752.0
43,5,3,25576.0
44,5,4,27664.0
45,5,6,24128.0
46,5,7,25072.0
47,5,8,33745.0
48,6,0,21200.0
49,6,1,37447.0
50,6,2,3621.0
51,6,3,26320.0
52,6,4,5496.0
53,6,5,22128.0
54,6,7,25344.0
55,6,8,23880.0
56,7,0,35168.0
57,7,1,1640.0
58,7,2,3816.0
59,7,3,30256.0
60,7,4,31128.0
61,7,5,15344.0
62,7,6,23144.0
63,7,8,32416.0
64,8,0,4784.0
65,8,1,9248.0
66,8,2,21728.0
67,8,3,35160.0
68,8,4,7832.0
69,8,5,35312.0
70,8,6,2272.0
71,8,7,23688.0
