,0,1,2,3
0,0,0,1,135372.0
1,0,0,2,344262.0
2,0,0,3,326748.0
3,0,1,4,269994.0
4,0,2,4,82062.0
5,0,2,5,232170.0
6,0,3,5,141600.0
7,0,0,17,151116.0
8,0,17,6,271680.0
9,0,3,6,275736.0
10,0,0,9,226284.0
11,0,9,7,180534.0
12,0,1,8,269856.0
13,0,2,8,161448.0
14,0,2,10,401844.0
15,0,0,13,215388.0
16,0,13,10,244506.0
17,0,0,15,207540.0
18,0,15,11,102042.0
19,0,13,11,177048.0
20,0,15,12,247800.0
21,0,13,12,122124.0
22,0,17,14,136554.0
23,0,0,16,183264.0
24,0,16,14,169452.0
25,0,1,0,113964.0
26,0,1,2,169410.0
27,0,1,3,234096.0
28,0,1,17,160296.0
29,0,4,7,297582.0
30,0,8,7,108180.0
31,0,1,16,235764.0
32,0,16,9,135858.0
33,0,8,10,164190.0
34,0,8,11,86514.0
35,0,1,15,200364.0
36,0,1,13,243456.0
37,0,2,0,207426.0
38,0,2,1,207756.0
39,0,2,3,117036.0
40,0,4,6,127974.0
41,0,5,7,232626.0
42,0,10,9,170814.0
43,0,10,11,148566.0
44,0,10,12,123690.0
45,0,5,14,289344.0
46,0,2,17,216330.0
47,0,3,0,217950.0
48,0,3,1,106278.0
49,0,3,2,173850.0
50,0,3,4,105810.0
51,0,4,8,156006.0
52,0,6,9,201702.0
53,0,6,11,85602.0
54,0,7,12,326802.0
55,0,6,14,219990.0
56,0,4,3,33720.0
57,0,4,2,184188.0
58,0,4,1,243846.0
59,0,4,5,44622.0
60,0,7,9,283386.0
61,0,7,10,210312.0
62,0,8,15,235698.0
63,0,6,17,273036.0
64,0,5,3,191358.0
65,0,5,2,192786.0
66,0,5,4,68556.0
67,0,5,6,87762.0
68,0,5,8,89868.0
69,0,14,12,176502.0
70,0,14,13,192462.0
71,0,14,15,196320.0
72,0,14,16,158736.0
73,0,6,3,379650.0
74,0,9,0,499998.0
75,0,6,4,34308.0
76,0,6,8,92448.0
77,0,8,1,278862.0
78,0,6,5,15918.0
79,0,6,7,84654.0
80,0,9,12,123018.0
81,0,11,13,274146.0
82,0,9,16,202374.0
83,0,7,8,148422.0
84,0,7,4,112248.0
85,0,8,2,120750.0
86,0,7,5,257466.0
87,0,7,6,181818.0
88,0,10,13,248784.0
89,0,12,13,150978.0
90,0,12,15,165342.0
91,0,8,9,131448.0
92,0,8,6,172896.0
93,0,8,5,276006.0
94,0,8,4,141708.0
95,0,9,8,280824.0
96,0,9,10,71148.0
97,0,10,2,326616.0
98,0,9,6,214086.0
99,0,9,11,72816.0
100,0,11,14,123318.0
101,0,11,15,168600.0
102,0,13,0,229026.0
103,0,10,8,204666.0
104,0,13,1,279108.0
105,0,10,7,95856.0
106,0,11,6,324828.0
107,0,12,14,170250.0
108,0,13,16,82956.0
109,0,11,9,146154.0
110,0,11,8,257988.0
111,0,11,10,43662.0
112,0,14,5,267114.0
113,0,11,12,44958.0
114,0,12,7,266778.0
115,0,14,17,204480.0
116,0,12,9,191736.0
117,0,15,1,188748.0
118,0,12,10,200106.0
119,0,12,11,138168.0
120,0,14,6,174204.0
121,0,15,17,219750.0
122,0,13,14,157410.0
123,0,13,15,184302.0
124,0,15,8,284934.0
125,0,15,0,210510.0
126,0,17,2,319806.0
127,0,14,11,133038.0
128,0,15,14,118518.0
129,0,15,16,42606.0
130,0,15,13,104964.0
131,0,16,0,115776.0
132,0,16,1,139854.0
133,0,16,17,148986.0
134,0,16,15,86814.0
135,0,16,13,82602.0
136,0,17,0,196920.0
137,0,17,1,137736.0
138,0,17,15,176784.0
139,0,17,16,64914.0
