0,0,1,2
0,0,1,1.0015e+05
1,0,2,22176
2,0,3,1.1106e+05
3,0,4,1.1794e+05
4,0,5,1.0167e+05
5,0,6,2.2896e+05
6,0,7,34884
7,0,8,1.7789e+05
8,0,9,98740
9,0,10,1.6481e+05
10,0,11,1.3248e+05
11,0,12,42588
12,1,0,77040
13,1,2,15264
14,1,3,27432
15,1,4,1404
16,1,5,1.6466e+05
17,1,6,2.2831e+05
18,1,7,58500
19,1,8,1.9764e+05
20,1,9,2.0984e+05
21,1,10,1.5957e+05
22,1,11,52452
23,1,12,2.2097e+05
24,2,0,43992
25,2,1,77112
26,2,3,1.5217e+05
27,2,4,84240
28,2,5,8428
29,2,6,2.0725e+05
30,2,7,41976
31,2,8,1.1574e+05
32,2,9,72828
33,2,10,14256
34,2,11,1.4022e+05
35,2,12,58104
36,3,0,1.197e+05
37,3,1,1.0893e+05
38,3,2,1.0747e+05
39,3,4,20996
40,3,5,13968
41,3,6,1.449e+05
42,3,7,1.6571e+05
43,3,8,1.5055e+05
44,3,9,1.48e+05
45,3,10,1.6841e+05
46,3,11,1.737e+05
47,3,12,18716
48,4,0,62352
49,4,1,1.0437e+05
50,4,2,2.0772e+05
51,4,3,1.2244e+05
52,4,5,24984
53,4,6,1.3871e+05
54,4,7,89640
55,4,8,87012
56,4,9,96084
57,4,10,1.7672e+05
58,4,11,2.043e+05
59,4,12,2.187e+05
60,5,0,31356
61,5,1,1.8859e+05
62,5,2,1.5919e+05
63,5,3,1.8051e+05
64,5,4,2.19e+05
65,5,6,1.2247e+05
66,5,7,2.2331e+05
67,5,8,82548
68,5,9,2.1269e+05
69,5,10,5364
70,5,11,1.7921e+05
71,5,12,1.7784e+05
72,6,0,1.849e+05
73,6,1,1.9559e+05
74,6,2,44748
75,6,3,1.4742e+05
76,6,4,1.0037e+05
77,6,5,94968
78,6,7,1.5264e+05
79,6,8,90641
80,6,9,83188
81,6,10,1.8904e+05
82,6,11,30996
83,6,12,12600
84,7,0,64152
85,7,1,2.241e+05
86,7,2,1.0922e+05
87,7,3,1.3903e+05
88,7,4,18396
89,7,5,19044
90,7,6,69084
91,7,8,2.014e+05
92,7,9,66960
93,7,10,1.2445e+05
94,7,11,1.5451e+05
95,7,12,2.1456e+05
96,8,0,1.8047e+05
97,8,1,88596
98,8,2,1.6402e+05
99,8,3,2772
100,8,4,2.0848e+05
101,8,5,92268
102,8,6,1.2096e+05
103,8,7,45540
104,8,9,35100
105,8,10,57522
106,8,11,69264
107,8,12,1.6103e+05
108,9,0,1.1848e+05
109,9,1,93888
110,9,2,89424
111,9,3,1.7172e+05
112,9,4,1.5048e+05
113,9,5,1.507e+05
114,9,6,1.9166e+05
115,9,7,25668
116,9,8,39276
117,9,10,52164
118,9,11,1.4227e+05
119,9,12,1.8076e+05
120,10,0,40896
121,10,1,1.5844e+05
122,10,2,88560
123,10,3,23292
124,10,4,1.9768e+05
125,10,5,1.2244e+05
126,10,6,1.2316e+05
127,10,7,2.0041e+05
128,10,8,1.5379e+05
129,10,9,71532
130,10,11,34272
131,10,12,10296
132,11,0,1.5422e+05
133,11,1,72035
134,11,2,3060
135,11,3,1.0148e+05
136,11,4,77530
137,11,5,1.0303e+05
138,11,6,54324
139,11,7,31500
140,11,8,1.318e+05
141,11,9,2.2241e+05
142,11,10,2.3195e+05
143,11,12,95868
144,12,0,30024
145,12,1,1.3046e+05
146,12,2,1.8054e+05
147,12,3,98544
148,12,4,1.5696e+05
149,12,5,1.624e+05
150,12,6,1.5145e+05
151,12,7,1.2612e+05
152,12,8,1.156e+05
153,12,9,75852
154,12,10,19188
155,12,11,1.1995e+05
