,0,1,2
0,0,1,79644.0
1,0,2,113664.0
2,0,3,111912.0
3,0,4,5328.0
4,0,5,117840.0
5,0,6,13344.0
6,0,7,110280.0
7,0,8,122184.0
8,0,9,183552.0
9,0,10,74808.0
10,0,11,1704.0
11,0,12,184632.0
12,0,13,37724.0
13,0,14,116712.0
14,0,15,183624.0
15,1,0,84504.0
16,1,2,13632.0
17,1,3,104208.0
18,1,4,177840.0
19,1,5,37728.0
20,1,6,152136.0
21,1,7,8160.0
22,1,8,177144.0
23,1,9,92904.0
24,1,10,140184.0
25,1,11,51192.0
26,1,12,116376.0
27,1,13,134544.0
28,1,14,11328.0
29,1,15,61968.0
30,2,0,9168.0
31,2,1,21958.0
32,2,3,145992.0
33,2,4,106032.0
34,2,5,97440.0
35,2,6,122352.0
36,2,7,161073.0
37,2,8,190128.0
38,2,9,22392.0
39,2,10,174840.0
40,2,11,152616.0
41,2,12,190848.0
42,2,13,102528.0
43,2,14,102648.0
44,2,15,87840.0
45,3,0,62680.0
46,3,1,27864.0
47,3,2,72864.0
48,3,4,167640.0
49,3,5,72168.0
50,3,6,45984.0
51,3,7,104760.0
52,3,8,72696.0
53,3,9,133968.0
54,3,10,65832.0
55,3,11,1029.0
56,3,12,16680.0
57,3,13,142536.0
58,3,14,187920.0
59,3,15,147144.0
60,4,0,125064.0
61,4,1,122256.0
62,4,2,90144.0
63,4,3,23003.0
64,4,5,183109.0
65,4,6,117136.0
66,4,7,181056.0
67,4,8,56784.0
68,4,9,141408.0
69,4,10,7224.0
70,4,11,132566.0
71,4,12,20544.0
72,4,13,97344.0
73,4,14,130320.0
74,4,15,1418.0
75,5,0,137256.0
76,5,1,8304.0
77,5,2,145848.0
78,5,3,41856.0
79,5,4,171480.0
80,5,6,35376.0
81,5,7,161352.0
82,5,8,40080.0
83,5,9,118385.0
84,5,10,81912.0
85,5,11,16680.0
86,5,12,78456.0
87,5,13,189724.0
88,5,14,27768.0
89,5,15,125424.0
90,6,0,118392.0
91,6,1,40992.0
92,6,2,78888.0
93,6,3,135288.0
94,6,4,154536.0
95,6,5,155490.0
96,6,7,3336.0
97,6,8,95784.0
98,6,9,83400.0
99,6,10,73488.0
100,6,11,186912.0
101,6,12,127848.0
102,6,13,91176.0
103,6,14,109008.0
104,6,15,192703.0
105,7,0,80208.0
106,7,1,89760.0
107,7,2,20592.0
108,7,3,49096.0
109,7,4,91176.0
110,7,5,69264.0
111,7,6,82080.0
112,7,8,47568.0
113,7,9,135192.0
114,7,10,61560.0
115,7,11,151584.0
116,7,12,11976.0
117,7,13,59352.0
118,7,14,97944.0
119,7,15,179436.0
120,8,0,177024.0
121,8,1,22176.0
122,8,2,7896.0
123,8,3,183840.0
124,8,4,118177.0
125,8,5,60552.0
126,8,6,79152.0
127,8,7,152184.0
128,8,9,44544.0
129,8,10,60192.0
130,8,11,82512.0
131,8,12,183792.0
132,8,13,177528.0
133,8,14,8016.0
134,8,15,5328.0
135,9,0,167640.0
136,9,1,161856.0
137,9,2,9625.0
138,9,3,25842.0
139,9,4,31225.0
140,9,5,177312.0
141,9,6,182712.0
142,9,7,59784.0
143,9,8,156627.0
144,9,10,77304.0
145,9,11,152808.0
146,9,12,109368.0
147,9,13,58560.0
148,9,14,32352.0
149,9,15,175636.0
150,10,0,171192.0
151,10,1,62936.0
152,10,2,194342.0
153,10,3,77832.0
154,10,4,148608.0
155,10,5,29184.0
156,10,6,166128.0
157,10,7,74232.0
158,10,8,131136.0
159,10,9,160632.0
160,10,11,92794.0
161,10,12,52584.0
162,10,13,77520.0
163,10,14,119887.0
164,10,15,51144.0
165,11,0,127008.0
166,11,1,179016.0
167,11,2,175560.0
168,11,3,19320.0
169,11,4,90624.0
170,11,5,147480.0
171,11,6,65736.0
172,11,7,35520.0
173,11,8,188832.0
174,11,9,155280.0
175,11,10,95880.0
176,11,12,76704.0
177,11,13,116928.0
178,11,14,45528.0
179,11,15,10536.0
180,12,0,107496.0
181,12,1,126792.0
182,12,2,92928.0
183,12,3,63048.0
184,12,4,13008.0
185,12,5,175176.0
186,12,6,155928.0
187,12,7,149496.0
188,12,8,126648.0
189,12,9,161112.0
190,12,10,40464.0
191,12,11,69144.0
192,12,13,49823.0
193,12,14,152424.0
194,12,15,120648.0
195,13,0,60000.0
196,13,1,12120.0
197,13,2,49995.0
198,13,3,45477.0
199,13,4,45144.0
200,13,5,101808.0
201,13,6,136968.0
202,13,7,92712.0
203,13,8,84744.0
204,13,9,30320.0
205,13,10,186072.0
206,13,11,193404.0
207,13,12,93000.0
208,13,14,176592.0
209,13,15,169584.0
210,14,0,83280.0
211,14,1,67680.0
212,14,2,25248.0
213,14,3,103776.0
214,14,4,190656.0
215,14,5,115080.0
216,14,6,40320.0
217,14,7,102456.0
218,14,8,126744.0
219,14,9,181800.0
220,14,10,54501.0
221,14,11,57216.0
222,14,12,40464.0
223,14,13,43992.0
224,14,15,169152.0
225,15,0,67992.0
226,15,1,133968.0
227,15,2,26880.0
228,15,3,104952.0
229,15,4,71784.0
230,15,5,61272.0
231,15,6,114576.0
232,15,7,136840.0
233,15,8,177096.0
234,15,9,49800.0
235,15,10,145752.0
236,15,11,36648.0
237,15,12,113424.0
238,15,13,181992.0
239,15,14,83400.0
