,0,1,2
0,0,1,4956.0
1,0,2,11712.0
2,0,3,13896.0
3,0,4,3366.0
4,0,5,2259.0
5,0,6,20508.0
6,0,7,19086.0
7,1,0,11226.0
8,1,2,18054.0
9,1,3,7560.0
10,1,4,23316.0
11,1,5,7878.0
12,1,6,9504.0
13,1,7,8370.0
14,2,0,19998.0
15,2,1,16944.0
16,2,3,20478.0
17,2,4,90.0
18,2,5,5550.0
19,2,6,4674.0
20,2,7,22302.0
21,3,0,7080.0
22,3,1,1938.0
23,3,2,16038.0
24,3,4,19200.0
25,3,5,11964.0
26,3,6,22698.0
27,3,7,8719.0
28,4,0,15516.0
29,4,1,6246.0
30,4,2,2676.0
31,4,3,20730.0
32,4,5,15798.0
33,4,6,21114.0
34,4,7,10860.0
35,5,0,14388.0
36,5,1,6.0
37,5,2,12976.0
38,5,3,9228.0
39,5,4,11262.0
40,5,6,13992.0
41,5,7,13020.0
42,6,0,4272.0
43,6,1,3396.0
44,6,2,22992.0
45,6,3,25348.0
46,6,4,13578.0
47,6,5,20408.0
48,6,7,20154.0
49,7,0,15078.0
50,7,1,1952.0
51,7,2,6084.0
52,7,3,20597.0
53,7,4,23388.0
54,7,5,8604.0
55,7,6,16284.0
