,0,1,2
0,0,1,4168.0
1,0,2,14064.0
2,0,3,18376.0
3,0,4,22872.0
4,0,5,2888.0
5,0,6,14904.0
6,1,0,6192.0
7,1,2,9408.0
8,1,3,27000.0
9,1,4,19176.0
10,1,5,4760.0
11,1,6,16304.0
12,2,0,4816.0
13,2,1,16680.0
14,2,3,7648.0
15,2,4,13656.0
16,2,5,14352.0
17,2,6,496.0
18,3,0,9032.0
19,3,1,7592.0
20,3,2,22224.0
21,3,4,3736.0
22,3,5,27216.0
23,3,6,19856.0
24,4,0,19344.0
25,4,1,15280.0
26,4,2,12856.0
27,4,3,10576.0
28,4,5,12472.0
29,4,6,20904.0
30,5,0,18664.0
31,5,1,7872.0
32,5,2,760.0
33,5,3,25472.0
34,5,4,21536.0
35,5,6,26800.0
36,6,0,7200.0
37,6,1,12264.0
38,6,2,11360.0
39,6,3,14912.0
40,6,4,8376.0
41,6,5,22736.0
