0,0,1,2
0,0,1,1.5022e+05
1,0,2,1.4347e+05
2,0,3,5212
3,0,4,15216
4,0,5,54744
5,0,6,1.6435e+05
6,0,7,74904
7,0,8,44346
8,0,9,38322
9,0,10,83544
10,0,11,69240
11,0,12,41994
12,0,13,62760
13,0,14,18048
14,1,0,94251
15,1,2,95400
16,1,3,5376
17,1,4,17280
18,1,5,23832
19,1,6,1.3126e+05
20,1,7,1.4009e+05
21,1,8,47184
22,1,9,54578
23,1,10,98016
24,1,11,92112
25,1,12,1.7765e+05
26,1,13,42264
27,1,14,84096
28,2,0,1.5905e+05
29,2,1,52344
30,2,3,47808
31,2,4,1.4786e+05
32,2,5,90312
33,2,6,60529
34,2,7,85752
35,2,8,64848
36,2,9,1.1095e+05
37,2,10,28773
38,2,11,49368
39,2,12,1.4664e+05
40,2,13,79272
41,2,14,5664
42,3,0,8640
43,3,1,57744
44,3,2,6432
45,3,4,36672
46,3,5,87912
47,3,6,1.2106e+05
48,3,7,32673
49,3,8,79080
50,3,9,1.6106e+05
51,3,10,39645
52,3,11,81216
53,3,12,1.2871e+05
54,3,13,64277
55,3,14,1.3649e+05
56,4,0,1.1146e+05
57,4,1,1.657e+05
58,4,2,1.5223e+05
59,4,3,1.1482e+05
60,4,5,1.3318e+05
61,4,6,1.5749e+05
62,4,7,10152
63,4,8,1.7789e+05
64,4,9,54408
65,4,10,60912
66,4,11,1.0908e+05
67,4,12,76608
68,4,13,83472
69,4,14,28056
70,5,0,1.565e+05
71,5,1,1.567e+05
72,5,2,12096
73,5,3,1.5881e+05
74,5,4,56136
75,5,6,1.5958e+05
76,5,7,1.0603e+05
77,5,8,14088
78,5,9,73528
79,5,10,1.5566e+05
80,5,11,1.0094e+05
81,5,12,15504
82,5,13,50826
83,5,14,1.6932e+05
84,6,0,27288
85,6,1,44184
86,6,2,1.7832e+05
87,6,3,50088
88,6,4,96240
89,6,5,1.0229e+05
90,6,7,60120
91,6,8,1.4654e+05
92,6,9,10272
93,6,10,1.08e+05
94,6,11,1.5727e+05
95,6,12,1.6802e+05
96,6,13,4088
97,6,14,91560
98,7,0,1.037e+05
99,7,1,1.3956e+05
100,7,2,50208
101,7,3,67200
102,7,4,1.6958e+05
103,7,5,97464
104,7,6,1.4641e+05
105,7,8,1.5559e+05
106,7,9,1.0387e+05
107,7,10,1.7393e+05
108,7,11,52704
109,7,12,56616
110,7,13,18015
111,7,14,59808
112,8,0,1.3243e+05
113,8,1,41083
114,8,2,5736
115,8,3,84600
116,8,4,90504
117,8,5,336
118,8,6,1.2245e+05
119,8,7,23160
120,8,9,81864
121,8,10,35904
122,8,11,1.5749e+05
123,8,12,1.3555e+05
124,8,13,12192
125,8,14,81144
126,9,0,1.7546e+05
127,9,1,1.4647e+05
128,9,2,52197
129,9,3,912
130,9,4,1.1369e+05
131,9,5,1.0274e+05
132,9,6,27888
133,9,7,82824
134,9,8,1.4203e+05
135,9,10,68996
136,9,11,1.7314e+05
137,9,12,23472
138,9,13,48360
139,9,14,79632
140,10,0,36912
141,10,1,61152
142,10,2,16272
143,10,3,1.7141e+05
144,10,4,1.4928e+05
145,10,5,1.458e+05
146,10,6,1.0805e+05
147,10,7,79483
148,10,8,6408
149,10,9,99408
150,10,11,97080
151,10,12,1.0248e+05
152,10,13,1.7621e+05
153,10,14,1.0687e+05
154,11,0,29616
155,11,1,1.6409e+05
156,11,2,24168
157,11,3,95376
158,11,4,1.2124e+05
159,11,5,50320
160,11,6,55176
161,11,7,50400
162,11,8,1.428e+05
163,11,9,552
164,11,10,74520
165,11,12,64200
166,11,13,1.5451e+05
167,11,14,1.0013e+05
168,12,0,1.7894e+05
169,12,1,10368
170,12,2,1.1129e+05
171,12,3,1.1813e+05
172,12,4,72288
173,12,5,1.1954e+05
174,12,6,1.7935e+05
175,12,7,2904
176,12,8,67128
177,12,9,48528
178,12,10,50036
179,12,11,43752
180,12,13,69000
181,12,14,1.4974e+05
182,13,0,62160
183,13,1,1.4578e+05
184,13,2,1.1314e+05
185,13,3,20825
186,13,4,71524
187,13,5,8304
188,13,6,67248
189,13,7,1.765e+05
190,13,8,11994
191,13,9,95136
192,13,10,12504
193,13,11,85944
194,13,12,1.5456e+05
195,13,14,1.4489e+05
196,14,0,26592
197,14,1,89208
198,14,2,21504
199,14,3,66864
200,14,4,1.0072e+05
201,14,5,40248
202,14,6,66336
203,14,7,1.6558e+05
204,14,8,1.1981e+05
205,14,9,81528
206,14,10,31296
207,14,11,1.1847e+05
208,14,12,90381
209,14,13,92760
