,0,1,2
0,0,1,191088.0
1,0,2,449184.0
2,0,3,240672.0
3,0,4,140160.0
4,0,5,117696.0
5,0,6,385440.0
6,0,7,90672.0
7,0,8,15648.0
8,0,9,466512.0
9,0,10,358128.0
10,0,11,257472.0
11,0,12,90960.0
12,0,13,28032.0
13,0,14,433488.0
14,0,15,459072.0
15,0,16,451248.0
16,0,17,141600.0
17,0,18,333120.0
18,0,19,170640.0
19,1,0,114144.0
20,1,2,105072.0
21,1,3,412656.0
22,1,4,77088.0
23,1,5,450384.0
24,1,6,167808.0
25,1,7,474576.0
26,1,8,216960.0
27,1,9,445392.0
28,1,10,209808.0
29,1,11,23760.0
30,1,12,300816.0
31,1,13,157536.0
32,1,14,98256.0
33,1,15,720.0
34,1,16,452160.0
35,1,17,398640.0
36,1,18,361008.0
37,1,19,109296.0
38,2,0,369792.0
39,2,1,134592.0
40,2,3,58656.0
41,2,4,193392.0
42,2,5,45120.0
43,2,6,82128.0
44,2,7,106848.0
45,2,8,266064.0
46,2,9,39408.0
47,2,10,258144.0
48,2,11,451728.0
49,2,12,478080.0
50,2,13,272448.0
51,2,14,447360.0
52,2,15,155280.0
53,2,16,332064.0
54,2,17,199920.0
55,2,18,324624.0
56,2,19,110736.0
57,3,0,271728.0
58,3,1,114864.0
59,3,2,13776.0
60,3,4,13872.0
61,3,5,414432.0
62,3,6,123552.0
63,3,7,181296.0
64,3,8,45696.0
65,3,9,220752.0
66,3,10,28320.0
67,3,11,332208.0
68,3,12,261744.0
69,3,13,249696.0
70,3,14,421104.0
71,3,15,310656.0
72,3,16,479376.0
73,3,17,299472.0
74,3,18,222288.0
75,3,19,143616.0
76,4,0,102576.0
77,4,1,194592.0
78,4,2,357936.0
79,4,3,50064.0
80,4,5,191856.0
81,4,6,435552.0
82,4,7,350256.0
83,4,8,275760.0
84,4,9,468096.0
85,4,10,395328.0
86,4,11,468576.0
87,4,12,455088.0
88,4,13,317760.0
89,4,14,478752.0
90,4,15,371616.0
91,4,16,82608.0
92,4,17,213984.0
93,4,18,283968.0
94,4,19,404640.0
95,5,0,326592.0
96,5,1,138768.0
97,5,2,242736.0
98,5,3,154944.0
99,5,4,200016.0
100,5,6,241536.0
101,5,7,70896.0
102,5,8,73440.0
103,5,9,199248.0
104,5,10,136032.0
105,5,11,166368.0
106,5,12,429792.0
107,5,13,47280.0
108,5,14,154272.0
109,5,15,390240.0
110,5,16,425856.0
111,5,17,251568.0
112,5,18,288288.0
113,5,19,413280.0
114,6,0,93792.0
115,6,1,142464.0
116,6,2,476496.0
117,6,3,39552.0
118,6,4,457440.0
119,6,5,420240.0
120,6,7,357216.0
121,6,8,150144.0
122,6,9,276432.0
123,6,10,379632.0
124,6,11,192624.0
125,6,12,135696.0
126,6,13,3456.0
127,6,14,220272.0
128,6,15,158976.0
129,6,16,210192.0
130,6,17,159024.0
131,6,18,427200.0
132,6,19,6768.0
133,7,0,396288.0
134,7,1,52896.0
135,7,2,357168.0
136,7,3,53520.0
137,7,4,190272.0
138,7,5,120768.0
139,7,6,293952.0
140,7,8,392880.0
141,7,9,174864.0
142,7,10,49200.0
