,0,1,2
0,0,1,87984.0
1,0,2,41370.0
2,0,3,1894.0
3,0,4,2736.0
4,0,5,82746.0
5,0,6,14814.0
6,0,7,30582.0
7,0,8,11304.0
8,0,9,12057.0
9,0,10,36216.0
10,1,0,20484.0
11,1,2,99281.0
12,1,3,36342.0
13,1,4,1193.0
14,1,5,41292.0
15,1,6,11808.0
16,1,7,94734.0
17,1,8,60444.0
18,1,9,5436.0
19,1,10,89496.0
20,2,0,57060.0
21,2,1,5112.0
22,2,3,44550.0
23,2,4,52182.0
24,2,5,71424.0
25,2,6,35784.0
26,2,7,19323.0
27,2,8,59850.0
28,2,9,60102.0
29,2,10,30816.0
30,3,0,86436.0
31,3,1,13313.0
32,3,2,36144.0
33,3,4,7452.0
34,3,5,60022.0
35,3,6,42570.0
36,3,7,85878.0
37,3,8,68112.0
38,3,9,53730.0
39,3,10,26820.0
40,4,0,63846.0
41,4,1,4410.0
42,4,2,70236.0
43,4,3,50382.0
44,4,5,67446.0
45,4,6,83592.0
46,4,7,70686.0
47,4,8,24894.0
48,4,9,98460.0
49,4,10,83682.0
50,5,0,74884.0
51,5,1,89118.0
52,5,2,77364.0
53,5,3,65088.0
54,5,4,80676.0
55,5,6,76158.0
56,5,7,95076.0
57,5,8,36432.0
58,5,9,34387.0
59,5,10,46080.0
60,6,0,57618.0
61,6,1,8442.0
62,6,2,27180.0
63,6,3,43398.0
64,6,4,87426.0
65,6,5,57978.0
66,6,7,14256.0
67,6,8,39858.0
68,6,9,25632.0
69,6,10,30708.0
70,7,0,93114.0
71,7,1,73080.0
72,7,2,76806.0
73,7,3,36018.0
74,7,4,81196.0
75,7,5,94824.0
76,7,6,21312.0
77,7,8,62586.0
78,7,9,11340.0
79,7,10,65574.0
80,8,0,21960.0
81,8,1,70830.0
82,8,2,26424.0
83,8,3,60102.0
84,8,4,36.0
85,8,5,39960.0
86,8,6,71424.0
87,8,7,50796.0
88,8,9,56033.0
89,8,10,6816.0
90,9,0,93150.0
91,9,1,52218.0
92,9,2,66114.0
93,9,3,98820.0
94,9,4,74304.0
95,9,5,48510.0
96,9,6,55170.0
97,9,7,7614.0
98,9,8,20216.0
99,9,10,37242.0
100,10,0,378.0
101,10,1,28548.0
102,10,2,66150.0
103,10,3,80910.0
104,10,4,22428.0
105,10,5,33516.0
106,10,6,31050.0
107,10,7,67636.0
108,10,8,9306.0
109,10,9,95202.0
