,0,1,2
0,0,1,1740.0
1,0,2,7436.0
2,0,3,4200.0
3,0,4,3116.0
4,0,5,13780.0
5,0,6,8708.0
6,0,7,2112.0
7,0,8,14560.0
8,1,0,10508.0
9,1,2,6868.0
10,1,3,1180.0
11,1,4,11056.0
12,1,5,2696.0
13,1,6,15452.0
14,1,7,16160.0
15,1,8,10392.0
16,2,0,13528.0
17,2,1,4280.0
18,2,3,6484.0
19,2,4,8192.0
20,2,5,14804.0
21,2,6,12680.0
22,2,7,10104.0
23,2,8,972.0
24,3,0,13420.0
25,3,1,2632.0
26,3,2,1996.0
27,3,4,10196.0
28,3,5,4256.0
29,3,6,9256.0
30,3,7,7496.0
31,3,8,3720.0
32,4,0,17972.0
33,4,1,1024.0
34,4,2,11552.0
35,4,3,4428.0
36,4,5,3016.0
37,4,6,3940.0
38,4,7,9412.0
39,4,8,6804.0
40,5,0,6460.0
41,5,1,15256.0
42,5,2,9276.0
43,5,3,5936.0
44,5,4,7240.0
45,5,6,17616.0
46,5,7,16840.0
47,5,8,15028.0
48,6,0,17044.0
49,6,1,2980.0
50,6,2,5636.0
51,6,3,1484.0
52,6,4,5128.0
53,6,5,16232.0
54,6,7,16884.0
55,6,8,7432.0
56,7,0,6616.0
57,7,1,5156.0
58,7,2,3228.0
59,7,3,14096.0
60,7,4,14484.0
61,7,5,11276.0
62,7,6,8776.0
63,7,8,16640.0
64,8,0,12380.0
65,8,1,13240.0
66,8,2,9696.0
67,8,3,15416.0
68,8,4,12564.0
69,8,5,4056.0
70,8,6,10744.0
71,8,7,13084.0
