,0,1,2,3,4,5
0,0,1,0,0,1,0.5
1,0,2,0,0,2,0.5
2,0,3,0,0,1,0.25
3,0,3,0,1,3,0.25
4,0,3,0,0,2,0.25
5,0,3,0,2,3,0.25
6,0,4,0,0,2,0.25
7,0,4,0,2,4,0.25
8,0,4,0,0,6,0.25
9,0,4,1,0,6,0.25
10,0,5,0,0,2,0.25
11,0,5,0,2,5,0.25
12,0,5,0,0,6,0.25
13,0,5,0,6,5,0.25
14,0,5,1,0,6,0.25
15,0,6,0,0,6,0.5
16,0,6,1,0,6,0.5
17,0,7,0,0,6,0.5
18,0,7,0,6,7,0.5
19,0,7,1,0,6,0.5
20,0,8,0,0,1,0.25
21,0,8,0,1,8,0.25
22,0,8,0,0,6,0.25
23,0,8,0,6,8,0.25
24,0,8,1,0,6,0.25
25,0,9,0,0,13,0.25
26,0,9,1,0,13,0.25
27,0,9,0,0,12,0.25
28,0,9,1,0,12,0.25
29,0,10,0,0,1,0.25
30,0,10,0,1,10,0.25
31,0,10,0,0,12,0.25
32,0,10,0,12,10,0.25
33,0,10,1,0,12,0.25
34,0,11,0,0,13,0.25
35,0,11,0,13,11,0.25
36,0,11,1,0,13,0.25
37,0,11,0,0,12,0.25
38,0,11,0,12,11,0.25
39,0,11,1,0,12,0.25
40,0,12,0,0,12,0.5
41,0,12,1,0,12,0.5
42,0,13,0,0,13,0.5
43,0,13,1,0,13,0.5
44,1,0,0,1,0,0.5
45,1,2,0,1,2,0.5
46,1,3,0,1,3,0.5
47,1,4,0,1,2,0.25
48,1,4,0,2,4,0.25
49,1,4,0,1,3,0.25
50,1,4,0,3,4,0.25
51,1,5,0,1,2,0.25
52,1,5,0,2,5,0.25
53,1,5,0,1,3,0.25
54,1,5,0,3,5,0.25
55,1,6,0,1,0,0.25
56,1,6,0,0,6,0.25
57,1,6,1,0,6,0.25
58,1,6,0,1,2,0.25
59,1,6,0,2,6,0.25
60,1,7,0,1,3,0.25
61,1,7,0,3,7,0.25
62,1,7,0,1,8,0.25
63,1,7,0,8,7,0.25
64,1,8,0,1,8,0.5
65,1,9,0,1,13,0.25
66,1,9,0,1,10,0.25
67,1,9,0,10,9,0.25
68,1,10,0,1,10,0.5
69,1,11,0,1,13,0.25
70,1,11,0,13,11,0.25
71,1,11,0,1,10,0.25
72,1,11,0,10,11,0.25
73,1,12,0,1,0,0.25
74,1,12,0,0,12,0.25
75,1,12,1,0,12,0.25
76,1,12,0,1,13,0.25
77,1,12,0,13,12,0.25
78,1,13,0,1,13,0.5
79,2,0,0,2,0,0.5
80,2,1,0,2,1,0.5
81,2,3,0,2,3,0.5
82,2,4,0,2,4,0.5
83,2,5,0,2,5,0.5
84,2,6,0,2,6,0.5
85,2,7,0,2,3,0.25
86,2,7,0,3,7,0.25
87,2,7,0,2,5,0.25
88,2,7,0,5,7,0.25
89,2,8,0,2,1,0.25
90,2,8,0,1,8,0.25
91,2,8,0,2,3,0.25
92,2,8,0,3,8,0.25
93,2,9,0,2,1,0.5
94,2,9,0,1,13,0.5
95,2,10,0,2,1,0.25
96,2,10,0,1,10,0.25
97,2,10,0,2,5,0.25
98,2,10,0,5,10,0.25
99,2,11,0,2,4,0.5
100,2,11,0,4,11,0.5
101,2,12,0,2,0,0.5
102,2,12,0,0,12,0.5
103,2,12,1,0,12,0.5
104,2,13,0,2,1,0.25
105,2,13,0,1,13,0.25
106,2,13,0,2,0,0.25
107,2,13,0,0,13,0.25
108,2,13,1,0,13,0.25
109,3,0,0,3,2,0.25
110,3,0,0,2,0,0.25
111,3,0,0,3,1,0.25
112,3,0,0,1,0,0.25
113,3,1,0,3,1,0.5
114,3,2,0,3,2,0.5
115,3,4,0,3,4,0.5
116,3,5,0,3,5,0.5
117,3,6,0,3,2,0.25
118,3,6,0,2,6,0.25
119,3,6,0,3,4,0.25
120,3,6,0,4,6,0.25
121,3,7,0,3,7,0.5
122,3,8,0,3,8,0.5
123,3,9,0,3,7,0.25
124,3,9,0,7,9,0.25
125,3,9,0,3,8,0.25
126,3,9,0,8,9,0.25
127,3,10,0,3,1,0.25
128,3,10,0,1,10,0.25
129,3,10,0,3,5,0.25
130,3,10,0,5,10,0.25
131,3,11,0,3,4,0.25
132,3,11,0,4,11,0.25
133,3,11,0,3,7,0.25
134,3,11,0,7,11,0.25
135,3,12,0,3,2,0.5
136,3,12,0,2,0,0.5
137,3,12,0,0,12,0.5
138,3,12,1,0,12,0.5
139,3,13,0,3,1,0.5
140,3,13,0,1,13,0.5
141,4,0,0,4,2,0.25
142,4,0,0,2,0,0.25
143,4,0,0,4,6,0.25
144,4,0,0,6,0,0.25
145,4,1,0,4,3,0.25
146,4,1,0,3,1,0.25
147,4,1,0,4,2,0.25
148,4,1,0,2,1,0.25
149,4,2,0,4,2,0.5
150,4,3,0,4,3,0.5
151,4,5,0,4,5,0.5
152,4,6,0,4,6,0.5
153,4,7,0,4,3,0.25
154,4,7,0,3,7,0.25
155,4,7,0,4,5,0.25
156,4,7,0,5,7,0.25
157,4,8,0,4,3,0.25
158,4,8,0,3,8,0.25
159,4,8,0,4,6,0.25
160,4,8,0,6,8,0.25
161,4,9,0,4,11,0.5
162,4,9,0,11,9,0.5
163,4,10,0,4,5,0.25
164,4,10,0,5,10,0.25
165,4,10,0,4,11,0.25
166,4,10,0,11,10,0.25
167,4,11,0,4,11,0.5
168,4,12,0,4,11,0.5
169,4,12,0,11,12,0.5
170,4,13,0,4,11,0.5
171,4,13,0,11,13,0.5
172,5,0,0,5,6,0.25
173,5,0,0,6,0,0.25
174,5,0,0,5,2,0.25
175,5,0,0,2,0,0.25
176,5,1,0,5,3,0.25
177,5,1,0,3,1,0.25
178,5,1,0,5,2,0.25
179,5,1,0,2,1,0.25
180,5,2,0,5,2,0.5
181,5,3,0,5,3,0.5
182,5,4,0,5,4,0.5
183,5,6,0,5,6,0.5
184,5,7,0,5,7,0.5
185,5,8,0,5,6,0.25
186,5,8,0,6,8,0.25
187,5,8,0,5,3,0.25
188,5,8,0,3,8,0.25
189,5,9,0,5,7,0.25
190,5,9,0,7,9,0.25
191,5,9,0,5,10,0.25
192,5,9,0,10,9,0.25
193,5,10,0,5,10,0.5
194,5,11,0,5,4,0.25
195,5,11,0,4,11,0.25
196,5,11,0,5,7,0.25
197,5,11,0,7,11,0.25
198,5,12,0,5,10,0.5
199,5,12,0,10,12,0.5
200,5,13,0,5,4,0.5
201,5,13,0,4,11,0.5
202,5,13,0,11,13,0.5
203,6,0,0,6,0,0.5
204,6,1,0,6,8,0.25
205,6,1,0,8,1,0.25
206,6,1,0,6,0,0.25
207,6,1,0,0,1,0.25
208,6,2,0,6,2,0.5
209,6,3,0,6,5,0.25
210,6,3,0,5,3,0.25
211,6,3,0,6,7,0.25
212,6,3,0,7,3,0.25
213,6,5,0,6,5,0.5
214,6,7,0,6,7,0.5
215,6,8,0,6,8,0.5
216,6,9,0,6,7,0.25
217,6,9,0,7,9,0.25
218,6,9,0,6,8,0.25
219,6,9,0,8,9,0.25
220,6,10,0,6,5,0.25
221,6,10,0,5,10,0.25
222,6,10,0,6,8,0.25
223,6,10,0,8,10,0.25
224,6,11,0,6,7,0.25
225,6,11,0,7,11,0.25
226,6,11,0,4,11,0.25
227,6,12,0,6,0,0.5
228,6,12,0,0,12,0.5
229,6,12,1,0,12,0.5
230,6,13,0,6,0,0.5
231,6,13,0,0,13,0.5
232,6,13,1,0,13,0.5
233,7,0,0,7,6,0.5
234,7,0,0,6,0,0.5
235,7,1,0,7,8,0.25
236,7,1,0,8,1,0.25
237,7,1,0,7,3,0.25
238,7,1,0,3,1,0.25
239,7,2,0,7,6,0.25
240,7,2,0,6,2,0.25
241,7,2,0,7,5,0.25
242,7,2,0,5,2,0.25
243,7,3,0,7,3,0.5
244,7,4,0,7,6,0.25
245,7,4,0,7,5,0.25
246,7,4,0,5,4,0.25
247,7,5,0,7,5,0.5
248,7,6,0,7,6,0.5
249,7,8,0,7,8,0.5
250,7,9,0,7,9,0.5
251,7,10,0,7,8,0.25
252,7,10,0,8,10,0.25
253,7,10,0,7,5,0.25
254,7,10,0,5,10,0.25
255,7,11,0,7,11,0.5
256,7,12,0,7,9,0.25
257,7,12,0,9,12,0.25
258,7,12,0,7,11,0.25
259,7,12,0,11,12,0.25
260,7,13,0,7,9,0.25
261,7,13,0,9,13,0.25
262,7,13,0,7,11,0.25
263,7,13,0,11,13,0.25
264,8,0,0,8,6,0.25
265,8,0,0,6,0,0.25
266,8,0,0,8,1,0.25
267,8,0,0,1,0,0.25
268,8,1,0,8,1,0.5
269,8,2,0,8,6,0.25
270,8,2,0,6,2,0.25
271,8,2,0,8,1,0.25
272,8,2,0,1,2,0.25
273,8,3,0,8,3,0.5
274,8,4,0,8,6,0.25
275,8,4,0,8,3,0.25
276,8,4,0,3,4,0.25
277,8,5,0,8,7,0.25
278,8,5,0,7,5,0.25
279,8,5,0,8,6,0.25
280,8,5,0,6,5,0.25
281,8,6,0,8,6,0.5
282,8,7,0,8,7,0.5
283,8,9,0,8,9,0.5
284,8,10,0,8,10,0.5
285,8,11,0,8,7,0.25
286,8,11,0,7,11,0.25
287,8,11,0,8,9,0.25
288,8,11,0,9,11,0.25
289,8,12,0,8,9,0.25
290,8,12,0,9,12,0.25
291,8,12,0,8,10,0.25
292,8,12,0,10,12,0.25
293,8,13,0,8,9,0.25
294,8,13,0,9,13,0.25
295,8,13,0,8,1,0.25
296,8,13,0,1,13,0.25
297,9,0,0,9,13,0.25
298,9,0,0,13,0,0.25
299,9,0,0,9,12,0.25
300,9,0,0,12,0,0.25
301,9,1,0,9,8,0.25
302,9,1,0,8,1,0.25
303,9,1,0,9,10,0.25
304,9,1,1,9,10,0.25
305,9,2,0,9,8,0.5
306,9,2,0,8,6,0.5
307,9,2,0,6,2,0.5
308,9,3,0,9,8,0.25
309,9,3,0,8,3,0.25
310,9,3,0,9,7,0.25
311,9,3,0,7,3,0.25
312,9,4,0,9,11,0.5
313,9,4,0,11,4,0.5
314,9,5,0,9,10,0.25
315,9,5,0,10,5,0.25
316,9,5,1,9,10,0.25
317,9,5,0,9,7,0.25
318,9,5,0,7,5,0.25
319,9,6,0,9,8,0.25
320,9,6,0,8,6,0.25
321,9,6,0,9,7,0.25
322,9,6,0,7,6,0.25
323,9,7,0,9,7,0.5
324,9,8,0,9,8,0.5
325,9,10,0,9,10,0.5
326,9,10,1,9,10,0.5
327,9,11,0,9,11,0.5
328,9,12,0,9,12,0.5
329,9,13,0,9,13,0.5
330,10,0,0,10,12,0.25
331,10,0,0,12,0,0.25
332,10,0,0,1,0,0.25
333,10,2,0,1,2,0.25
334,10,2,0,10,5,0.25
335,10,2,0,5,2,0.25
336,10,3,0,10,8,0.25
337,10,3,0,8,3,0.25
338,10,3,0,1,3,0.25
339,10,4,0,10,11,0.25
340,10,4,0,11,4,0.25
341,10,4,0,10,5,0.25
342,10,4,0,5,4,0.25
343,10,5,0,10,5,0.5
344,10,6,0,10,8,0.25
345,10,6,0,8,6,0.25
346,10,6,0,10,5,0.25
347,10,6,0,5,6,0.25
348,10,7,0,10,9,0.25
349,10,7,0,9,7,0.25
350,10,7,0,10,11,0.25
351,10,7,0,11,7,0.25
352,10,8,0,10,8,0.5
353,10,9,0,10,9,0.5
354,10,11,0,10,11,0.5
355,10,12,0,10,12,0.5
356,10,13,0,10,9,0.25
357,10,13,0,9,13,0.25
358,10,13,0,10,11,0.25
359,10,13,0,11,13,0.25
360,11,0,0,11,12,0.25
361,11,0,0,12,0,0.25
362,11,0,0,11,13,0.25
363,11,0,0,13,0,0.25
364,11,1,0,11,10,0.25
365,11,1,0,11,13,0.25
366,11,1,0,13,1,0.25
367,11,2,0,11,4,0.5
368,11,2,0,4,2,0.5
369,11,3,0,11,4,0.25
370,11,3,0,4,3,0.25
371,11,3,0,11,7,0.25
372,11,3,0,7,3,0.25
373,11,4,0,11,4,0.5
374,11,5,0,11,10,0.25
375,11,5,0,10,5,0.25
376,11,5,0,11,4,0.25
377,11,5,0,4,5,0.25
378,11,6,0,11,4,0.25
379,11,6,0,4,6,0.25
380,11,6,0,11,7,0.25
381,11,6,0,7,6,0.25
382,11,7,0,11,7,0.5
383,11,8,0,11,10,0.25
384,11,8,0,10,8,0.25
385,11,8,0,11,9,0.25
386,11,8,0,9,8,0.25
387,11,9,0,11,9,0.5
388,11,10,0,11,10,0.5
389,11,12,0,11,12,0.5
390,11,13,0,11,13,0.5
391,12,0,0,12,0,0.5
392,12,1,0,12,13,0.25
393,12,1,0,13,1,0.25
394,12,1,0,12,10,0.25
395,12,2,0,12,0,0.5
396,12,2,0,0,2,0.5
397,12,3,0,12,11,0.5
398,12,3,0,11,4,0.5
399,12,3,0,4,3,0.5
400,12,4,0,12,11,0.5
401,12,4,0,11,4,0.5
402,12,5,0,12,10,0.5
403,12,5,0,10,5,0.5
404,12,6,0,12,0,0.5
405,12,6,0,0,6,0.5
406,12,6,1,0,6,0.5
407,12,7,0,12,11,0.25
408,12,7,0,11,7,0.25
409,12,7,0,9,7,0.25
410,12,8,0,12,10,0.25
411,12,8,0,10,8,0.25
412,12,8,0,9,8,0.25
413,12,10,0,12,10,0.5
414,12,11,0,12,11,0.5
415,12,13,0,12,13,0.5
416,13,0,0,13,0,0.5
417,13,1,0,13,1,0.5
418,13,2,0,13,0,0.25
419,13,2,0,0,2,0.25
420,13,2,0,13,1,0.25
421,13,2,0,1,2,0.25
422,13,3,0,13,1,0.5
423,13,3,0,1,3,0.5
424,13,4,0,13,11,0.5
425,13,4,0,11,4,0.5
426,13,5,0,13,12,0.5
427,13,5,0,12,10,0.5
428,13,5,0,10,5,0.5
429,13,6,0,13,0,0.5
430,13,6,0,0,6,0.5
431,13,6,1,0,6,0.5
432,13,7,0,13,11,0.25
433,13,7,0,11,7,0.25
434,13,7,0,9,7,0.25
435,13,8,0,13,1,0.25
436,13,8,0,1,8,0.25
437,13,8,0,9,8,0.25
438,13,10,0,13,12,0.25
439,13,10,0,12,10,0.25
440,13,10,0,13,11,0.25
441,13,10,0,11,10,0.25
442,13,11,0,13,11,0.5
443,13,12,0,13,12,0.5
