,0,1,2
0,0,1,215832.0
1,0,2,34296.0
2,0,3,3936.0
3,0,4,214872.0
4,0,5,46896.0
5,0,6,50136.0
6,0,7,40128.0
7,0,8,152208.0
8,0,9,40080.0
9,0,10,161520.0
10,0,11,158880.0
11,0,12,31320.0
12,0,13,189216.0
13,0,14,20040.0
14,0,15,48840.0
15,0,16,133680.0
16,0,17,121824.0
17,0,18,87024.0
18,0,19,143784.0
19,1,0,159216.0
20,1,2,232248.0
21,1,3,14112.0
22,1,4,120024.0
23,1,5,226824.0
24,1,6,176784.0
25,1,7,64248.0
26,1,8,177600.0
27,1,9,138840.0
28,1,10,133344.0
29,1,11,6840.0
30,1,12,113592.0
31,1,13,32400.0
32,1,14,73944.0
33,1,15,144888.0
34,1,16,222264.0
35,1,17,42144.0
36,1,18,22608.0
37,1,19,210864.0
38,2,0,37320.0
39,2,1,99000.0
40,2,3,94848.0
41,2,4,167208.0
42,2,5,79416.0
43,2,6,100296.0
44,2,7,134232.0
45,2,8,231312.0
46,2,9,108696.0
47,2,10,95880.0
48,2,11,126960.0
49,2,12,130128.0
50,2,13,130200.0
51,2,14,191712.0
52,2,15,26832.0
53,2,16,57384.0
54,2,17,34488.0
55,2,18,141912.0
56,2,19,60768.0
57,3,0,50424.0
58,3,1,103920.0
59,3,2,117456.0
60,3,4,16128.0
61,3,5,57192.0
62,3,6,78912.0
63,3,7,212592.0
64,3,8,10464.0
65,3,9,135312.0
66,3,10,199704.0
67,3,11,5928.0
68,3,12,31704.0
69,3,13,162096.0
70,3,14,230304.0
71,3,15,55416.0
72,3,16,84528.0
73,3,17,156648.0
74,3,18,66768.0
75,3,19,190320.0
76,4,0,208896.0
77,4,1,188088.0
78,4,2,222456.0
79,4,3,140856.0
80,4,5,196992.0
81,4,6,81216.0
82,4,7,103128.0
83,4,8,172200.0
84,4,9,80640.0
85,4,10,84864.0
86,4,11,32616.0
87,4,12,162192.0
88,4,13,225408.0
89,4,14,162456.0
90,4,15,82992.0
91,4,16,37272.0
92,4,17,234816.0
93,4,18,230976.0
94,4,19,182136.0
95,5,0,131616.0
