,0,1,2
0,0,1,1212.0
1,0,2,71148.0
2,0,3,33156.0
3,0,4,75420.0
4,0,5,92400.0
5,0,6,73620.0
6,0,7,32880.0
7,0,8,112572.0
8,0,9,87564.0
9,0,10,50004.0
10,0,11,70716.0
11,0,12,31608.0
12,0,13,37932.0
13,0,14,11210.0
14,0,15,96132.0
15,0,16,72888.0
16,0,17,109476.0
17,0,18,109620.0
18,0,19,40548.0
19,1,0,62568.0
20,1,2,81804.0
21,1,3,3480.0
22,1,4,27607.0
23,1,5,42142.0
24,1,6,41355.0
25,1,7,43704.0
26,1,8,47160.0
27,1,9,46128.0
28,1,10,73020.0
29,1,11,69516.0
30,1,12,52764.0
31,1,13,39852.0
32,1,14,16212.0
33,1,15,60660.0
34,1,16,54276.0
35,1,17,93732.0
36,1,18,75696.0
37,1,19,48780.0
38,2,0,5868.0
39,2,1,46428.0
40,2,3,123484.0
41,2,4,23676.0
42,2,5,91356.0
43,2,6,65508.0
44,2,7,55140.0
45,2,8,86340.0
46,2,9,54864.0
47,2,10,34632.0
48,2,11,58500.0
49,2,12,40584.0
50,2,13,15072.0
51,2,14,92940.0
52,2,15,20328.0
53,2,16,61716.0
54,2,17,9864.0
55,2,18,60103.0
56,2,19,9504.0
57,3,0,118008.0
58,3,1,94992.0
59,3,2,100668.0
60,3,4,36108.0
61,3,5,63720.0
62,3,6,56616.0
63,3,7,84108.0
64,3,8,98496.0
65,3,9,4236.0
66,3,10,95880.0
67,3,11,113472.0
68,3,12,59364.0
69,3,13,114000.0
70,3,14,14388.0
71,3,15,41880.0
72,3,16,111960.0
73,3,17,118236.0
74,3,18,30096.0
75,3,19,28632.0
76,4,0,54648.0
77,4,1,33024.0
78,4,2,114816.0
79,4,3,71184.0
80,4,5,62880.0
81,4,6,25865.0
82,4,7,41496.0
83,4,8,52416.0
84,4,9,81864.0
85,4,10,64831.0
86,4,11,50124.0
87,4,12,85200.0
88,4,13,99108.0
89,4,14,10536.0
90,4,15,93165.0
91,4,16,16872.0
92,4,17,36732.0
93,4,18,5908.0
94,4,19,70070.0
95,5,0,7392.0
96,5,1,39624.0
97,5,2,116160.0
