,0,1,2
0,0,1,82548.0
1,0,2,78408.0
2,0,3,248508.0
3,0,4,139176.0
4,0,5,248760.0
5,0,6,44496.0
6,0,7,225288.0
7,0,8,95544.0
8,0,9,208982.0
9,0,10,145276.0
10,0,11,84888.0
11,0,12,107474.0
12,0,13,62316.0
13,1,0,64836.0
14,1,2,9396.0
15,1,3,76320.0
16,1,4,228384.0
17,1,5,151308.0
18,1,6,240624.0
19,1,7,5904.0
20,1,8,119772.0
21,1,9,161280.0
22,1,10,43128.0
23,1,11,219240.0
24,1,12,206064.0
25,1,13,124092.0
26,2,0,226656.0
27,2,1,2052.0
28,2,3,196848.0
29,2,4,250308.0
30,2,5,141624.0
31,2,6,123696.0
32,2,7,91512.0
33,2,8,27900.0
34,2,9,47376.0
35,2,10,245664.0
36,2,11,134496.0
37,2,12,163074.0
38,2,13,133812.0
39,3,0,8316.0
40,3,1,166176.0
41,3,2,51588.0
42,3,4,240588.0
43,3,5,205920.0
44,3,6,124452.0
45,3,7,145976.0
46,3,8,28584.0
47,3,9,121680.0
48,3,10,180966.0
49,3,11,48528.0
50,3,12,116536.0
51,3,13,102240.0
52,4,0,245340.0
53,4,1,34956.0
54,4,2,23940.0
55,4,3,193356.0
56,4,5,235836.0
57,4,6,108576.0
58,4,7,28980.0
59,4,8,240984.0
60,4,9,144576.0
61,4,10,180504.0
62,4,11,166716.0
63,4,12,49289.0
64,4,13,88524.0
65,5,0,115052.0
66,5,1,172476.0
67,5,2,8784.0
68,5,3,214272.0
69,5,4,150264.0
70,5,6,224208.0
71,5,7,66960.0
72,5,8,24840.0
73,5,9,9144.0
74,5,10,145980.0
75,5,11,94041.0
76,5,12,151560.0
77,5,13,151098.0
78,6,0,91663.0
79,6,1,20592.0
80,6,2,38664.0
81,6,3,140976.0
82,6,4,146916.0
83,6,5,48096.0
84,6,7,141192.0
85,6,8,178884.0
86,6,9,250901.0
87,6,10,84564.0
88,6,11,249372.0
89,6,12,159624.0
90,6,13,41364.0
91,7,0,97560.0
92,7,1,210240.0
93,7,2,58896.0
94,7,3,175284.0
95,7,4,207661.0
96,7,5,1944.0
97,7,6,68868.0
98,7,8,73224.0
99,7,9,198284.0
100,7,10,148464.0
101,7,11,71748.0
102,7,12,86472.0
103,7,13,229608.0
104,8,0,135576.0
105,8,1,233460.0
106,8,2,209700.0
107,8,3,9288.0
108,8,4,225360.0
109,8,5,23328.0
110,8,6,41220.0
111,8,7,239940.0
112,8,9,37368.0
113,8,10,63000.0
114,8,11,152244.0
115,8,12,29412.0
116,8,13,155808.0
117,9,0,3492.0
118,9,1,221976.0
119,9,2,126684.0
120,9,3,188518.0
121,9,4,240063.0
122,9,5,116532.0
123,9,6,209988.0
124,9,7,145008.0
125,9,8,44136.0
126,9,10,3960.0
127,9,11,128360.0
128,9,12,135972.0
129,9,13,111492.0
130,10,0,191772.0
131,10,1,154728.0
132,10,2,162972.0
133,10,3,27000.0
134,10,4,145620.0
135,10,5,217512.0
136,10,6,86400.0
137,10,7,76000.0
138,10,8,225504.0
139,10,9,209772.0
140,10,11,224532.0
141,10,12,78732.0
142,10,13,100908.0
143,11,0,250092.0
144,11,1,112319.0
145,11,2,72000.0
146,11,3,148788.0
147,11,4,28476.0
148,11,5,175692.0
149,11,6,130680.0
150,11,7,176652.0
151,11,8,262604.0
152,11,9,123300.0
153,11,10,174024.0
154,11,12,124108.0
155,11,13,135252.0
156,12,0,43704.0
157,12,1,5508.0
158,12,2,35424.0
159,12,3,128844.0
160,12,4,71245.0
161,12,5,32040.0
162,12,6,224574.0
163,12,7,202176.0
164,12,8,53582.0
165,12,9,126180.0
166,12,10,81648.0
167,12,11,237024.0
168,12,13,22644.0
169,13,0,126576.0
170,13,1,242103.0
171,13,2,72000.0
172,13,3,72576.0
173,13,4,177264.0
174,13,5,94392.0
175,13,6,82008.0
176,13,7,46116.0
177,13,8,186192.0
178,13,9,248616.0
179,13,10,115740.0
180,13,11,129068.0
181,13,12,77760.0
