,0,1,2
0,0,1,42240.0
1,0,2,40608.0
2,0,3,80736.0
3,0,4,179952.0
4,0,5,90960.0
5,0,6,195408.0
6,0,7,28128.0
7,0,8,135312.0
8,0,9,2400.0
9,0,10,123984.0
10,0,11,105936.0
11,1,0,235296.0
12,1,2,24864.0
13,1,3,277632.0
14,1,4,225936.0
15,1,5,94560.0
16,1,6,92592.0
17,1,7,260592.0
18,1,8,215808.0
19,1,9,276480.0
20,1,10,35328.0
21,1,11,46656.0
22,2,0,278064.0
23,2,1,158400.0
24,2,3,124272.0
25,2,4,207120.0
26,2,5,139056.0
27,2,6,267408.0
28,2,7,45264.0
29,2,8,172656.0
30,2,9,246144.0
31,2,10,202416.0
32,2,11,114336.0
33,3,0,29520.0
34,3,1,234288.0
35,3,2,147312.0
36,3,4,46896.0
37,3,5,62688.0
38,3,6,130224.0
39,3,7,105504.0
40,3,8,44160.0
41,3,9,218832.0
42,3,10,92592.0
43,3,11,195312.0
44,4,0,277248.0
45,4,1,168912.0
46,4,2,286272.0
47,4,3,90096.0
48,4,5,45072.0
49,4,6,208656.0
50,4,7,41040.0
51,4,8,170016.0
52,4,9,261408.0
53,4,10,24240.0
54,4,11,135072.0
55,5,0,213696.0
56,5,1,84768.0
57,5,2,203712.0
58,5,3,260160.0
59,5,4,93792.0
60,5,6,92832.0
61,5,7,73872.0
62,5,8,147024.0
63,5,9,172800.0
64,5,10,95376.0
65,5,11,216576.0
66,6,0,215904.0
67,6,1,101280.0
68,6,2,28656.0
69,6,3,193248.0
70,6,4,75120.0
71,6,5,125184.0
72,6,7,53808.0
73,6,8,178080.0
74,6,9,138528.0
75,6,10,61776.0
76,6,11,101712.0
77,7,0,250416.0
78,7,1,221760.0
79,7,2,25968.0
80,7,3,85152.0
81,7,4,147984.0
82,7,5,111408.0
83,7,6,73968.0
84,7,8,141648.0
85,7,9,72480.0
86,7,10,252048.0
87,7,11,7680.0
88,8,0,213840.0
89,8,1,258144.0
90,8,2,208992.0
91,8,3,287280.0
92,8,4,205056.0
93,8,5,231552.0
94,8,6,252096.0
95,8,7,265440.0
96,8,9,250080.0
97,8,10,266016.0
98,8,11,77424.0
99,9,0,167808.0
100,9,1,83232.0
101,9,2,106560.0
102,9,3,82032.0
103,9,4,164064.0
104,9,5,179040.0
105,9,6,191808.0
106,9,7,45264.0
107,9,8,227856.0
108,9,10,140736.0
109,9,11,73680.0
110,10,0,177456.0
111,10,1,201648.0
112,10,2,164832.0
113,10,3,56400.0
114,10,4,107376.0
115,10,5,480.0
116,10,6,176736.0
117,10,7,166176.0
118,10,8,168144.0
119,10,9,185808.0
120,10,11,32208.0
121,11,0,120864.0
122,11,1,154848.0
123,11,2,82608.0
124,11,3,230736.0
125,11,4,166032.0
126,11,5,135216.0
127,11,6,208944.0
128,11,7,88128.0
129,11,8,202608.0
130,11,9,91968.0
131,11,10,264336.0
