,0,1,2,3
0,0,0,1,27360.0
1,1,0,1,27360.0
2,2,0,1,27360.0
3,0,0,2,22119.0
4,1,0,2,22119.0
5,2,0,2,22119.0
6,0,0,7,30714.0
7,0,7,3,14025.0
8,1,0,7,30714.0
9,1,7,3,14025.0
10,2,0,7,30714.0
11,2,7,3,14025.0
12,0,2,3,55239.0
13,1,2,3,55239.0
14,2,2,3,55239.0
15,0,0,5,49617.0
16,0,5,4,54600.0
17,1,0,5,49617.0
18,1,5,4,54600.0
19,2,0,5,49617.0
20,2,5,4,54600.0
21,0,1,6,50064.0
22,1,1,6,50064.0
23,2,1,6,50064.0
24,0,7,6,28575.0
25,1,7,6,28575.0
26,2,7,6,28575.0
27,0,5,6,41805.0
28,1,5,6,41805.0
29,2,5,6,41805.0
30,0,1,0,32344.0
31,1,1,0,32344.0
32,2,1,0,32344.0
33,0,1,2,30018.0
34,1,1,2,30018.0
35,2,1,2,30018.0
36,0,3,4,44478.0
37,1,3,4,44478.0
38,2,3,4,44478.0
39,0,6,5,44581.0
40,1,6,5,44581.0
41,2,6,5,44581.0
42,0,6,7,37519.0
43,1,6,7,37519.0
44,2,6,7,37519.0
45,0,2,0,16359.0
46,1,2,0,16359.0
47,2,2,0,16359.0
48,0,2,1,57324.0
49,1,2,1,57324.0
50,2,2,1,57324.0
51,0,3,7,31635.0
52,1,3,7,31635.0
53,2,3,7,31635.0
54,0,3,2,50535.0
55,1,3,2,50535.0
56,2,3,2,50535.0
57,0,7,0,38974.0
58,1,7,0,38974.0
59,2,7,0,38974.0
60,0,4,5,47970.0
61,1,4,5,47970.0
62,2,4,5,47970.0
63,0,5,0,20527.0
64,1,5,0,20527.0
65,2,5,0,20527.0
66,0,4,3,40062.0
67,1,4,3,40062.0
68,2,4,3,40062.0
69,0,6,1,48952.0
70,1,6,1,48952.0
71,2,6,1,48952.0
