,0,1,2,3
0,0,0,1,100524
1,1,0,1,100524
2,0,0,2,152118
3,1,0,2,152118
4,0,0,3,120360
5,1,0,3,120360
6,0,1,4,111888
7,1,1,4,111888
8,0,2,4,109788
9,1,2,4,109788
10,0,0,5,86244
11,1,0,5,86244
12,0,0,6,152268
13,1,0,6,152268
14,0,2,7,183744
15,1,2,7,183744
16,0,0,15,147336
17,0,15,7,135708
18,1,0,15,147336
19,1,15,7,135708
20,0,0,16,95856
21,0,16,8,197610
22,1,0,16,95856
23,1,16,8,197610
24,0,6,8,235278
25,1,6,8,237774
26,0,16,9,192282
27,1,16,9,192282
28,0,3,9,170436
29,1,3,9,170436
30,0,0,10,200970
31,1,0,10,200970
32,0,0,11,108588
33,1,0,11,108588
34,0,2,12,159666
35,1,2,12,159666
36,0,15,12,216414
37,1,15,12,216414
38,0,16,13,171126
39,1,16,13,171126
40,0,15,13,123978
41,1,15,13,123978
42,0,0,14,183990
43,1,0,14,183990
44,0,1,0,141528
45,1,1,0,141528
46,0,1,2,113346
47,1,1,2,113346
48,0,1,3,169080
49,1,1,3,169080
50,0,2,5,143742
51,1,2,5,143742
52,0,1,6,174990
53,1,1,6,174990
54,0,4,7,249252
55,1,4,7,249252
56,0,1,16,218364
57,1,1,16,218364
58,0,2,11,152796
59,1,2,11,152796
60,0,1,15,166356
61,1,1,15,166356
62,0,16,14,175110
63,1,16,14,175110
64,0,2,0,82548
65,1,2,0,82548
66,0,2,1,162714
67,1,2,1,162714
68,0,2,3,115386
69,1,2,3,115386
70,0,3,6,128922
71,1,3,6,128922
72,0,5,8,141102
73,1,5,8,137358
74,0,2,16,187446
75,1,2,16,187446
76,0,5,10,166638
77,1,5,10,166638
78,0,2,15,99708
79,1,2,15,99708
80,0,5,14,188958
81,1,5,14,188958
82,0,3,0,130836
83,1,3,0,130836
84,0,3,1,112806
85,1,3,1,112806
86,0,3,2,123684
87,1,3,2,123684
88,0,3,4,112680
89,1,3,4,112680
90,0,3,5,202944
91,1,3,5,202944
92,0,3,11,141606
93,1,3,11,141606
94,0,5,12,82044
95,1,5,12,82044
96,0,11,13,68232
97,1,11,13,68232
98,0,4,3,86628
99,1,4,3,86628
100,0,4,5,219060
101,0,5,0,160578
102,1,4,5,215316
103,1,5,0,160578
104,0,4,1,191694
105,1,4,1,191694
106,0,4,2,190434
107,1,4,2,190434
108,0,4,6,97446
109,1,4,6,99942
110,0,6,9,120294
111,1,6,9,120294
