0,0,1,2
0,0,1,6744
1,0,2,38726
2,0,3,23892
3,0,4,76128
4,0,5,73236
5,0,6,94332
6,0,7,18564
7,0,8,69204
8,0,9,21805
9,0,10,2326
10,0,11,31860
11,0,12,66892
12,0,13,19788
13,0,14,91848
14,0,15,22200
15,0,16,55032
16,1,0,20568
17,1,2,1.0112e+05
18,1,3,1.03e+05
19,1,4,49932
20,1,5,19872
21,1,6,70560
22,1,7,40092
23,1,8,57396
24,1,9,42348
25,1,10,1.0186e+05
26,1,11,59028
27,1,12,38496
28,1,13,39960
29,1,14,18216
30,1,15,22476
31,1,16,54792
32,2,0,30024
33,2,1,22980
34,2,3,64056
35,2,4,79056
36,2,5,61728
37,2,6,91872
38,2,7,17304
39,2,8,82332
40,2,9,47196
41,2,10,12660
42,2,11,4272
43,2,12,97416
44,2,13,69328
45,2,14,17004
46,2,15,67231
47,2,16,79812
48,3,0,16764
49,3,1,1560
50,3,2,41160
51,3,4,24012
52,3,5,66072
53,3,6,39731
54,3,7,49296
55,3,8,90612
56,3,9,19968
57,3,10,41328
58,3,11,2508
59,3,12,89160
60,3,13,77052
61,3,14,45432
62,3,15,19908
63,3,16,40884
64,4,0,51780
65,4,1,648
66,4,2,79212
67,4,3,1.0261e+05
68,4,5,3252
69,4,6,13848
70,4,7,50616
71,4,8,4260
72,4,9,24840
73,4,10,28128
74,4,11,41376
75,4,12,91788
76,4,13,5100
77,4,14,72528
78,4,15,85320
79,4,16,97742
80,5,0,38412
81,5,1,77928
82,5,2,40554
83,5,3,65868
84,5,4,51811
85,5,6,92295
86,5,7,20352
87,5,8,38568
88,5,9,70200
89,5,10,61942
90,5,11,95916
91,5,12,61224
92,5,13,88692
93,5,14,45708
94,5,15,87972
95,5,16,65935
96,6,0,10056
97,6,1,22716
98,6,2,12228
99,6,3,98496
100,6,4,15036
101,6,5,86820
102,6,7,59004
103,6,8,32699
104,6,9,1.0147e+05
105,6,10,34584
106,6,11,31190
107,6,12,1.0249e+05
108,6,13,42012
109,6,14,92496
110,6,15,75324
111,6,16,6204
112,7,0,80100
113,7,1,49596
114,7,2,3936
115,7,3,60048
116,7,4,86592
117,7,5,5292
118,7,6,852
119,7,8,7253
120,7,9,3192
121,7,10,1896
122,7,11,97104
123,7,12,62253
124,7,13,47880
125,7,14,99264
126,7,15,3120
127,7,16,26442
128,8,0,38892
129,8,1,83640
130,8,2,76500
131,8,3,42492
132,8,4,13128
133,8,5,12444
134,8,6,31224
135,8,7,40884
136,8,9,83880
137,8,10,99672
138,8,11,77196
139,8,12,78336
140,8,13,66192
141,8,14,99816
142,8,15,54212
143,8,16,82872
144,9,0,89496
145,9,1,6621
146,9,2,27468
147,9,3,58308
148,9,4,18876
149,9,5,84708
150,9,6,37308
151,9,7,20460
152,9,8,71784
153,9,10,87660
154,9,11,43944
155,9,12,93996
156,9,13,25032
157,9,14,53616
158,9,15,9960
159,9,16,1.014e+05
160,10,0,99276
161,10,1,53844
162,10,2,39948
163,10,3,78900
164,10,4,38628
165,10,5,76896
166,10,6,78672
167,10,7,73416
168,10,8,72684
169,10,9,75216
170,10,11,54480
171,10,12,47556
172,10,13,75300
173,10,14,51756
174,10,15,1.0039e+05
175,10,16,64752
176,11,0,53892
177,11,1,84324
178,11,2,72180
179,11,3,92624
180,11,4,1.0052e+05
181,11,5,28632
182,11,6,13068
183,11,7,13620
184,11,8,54204
185,11,9,17616
186,11,10,40104
187,11,12,12513
188,11,13,41916
189,11,14,89208
190,11,15,99900
191,11,16,89088
192,12,0,38071
193,12,1,97555
194,12,2,60804
195,12,3,1172
196,12,4,73800
197,12,5,23124
198,12,6,20472
199,12,7,75396
200,12,8,7848
201,12,9,27744
202,12,10,87588
203,12,11,93036
204,12,13,70356
205,12,14,40056
206,12,15,62640
207,12,16,45324
208,13,0,18660
209,13,1,17952
210,13,2,42720
211,13,3,20664
212,13,4,45168
213,13,5,19560
214,13,6,97248
215,13,7,66636
216,13,8,64752
217,13,9,86856
218,13,10,60600
219,13,11,85382
220,13,12,47352
221,13,14,16716
222,13,15,28440
223,13,16,98124
224,14,0,29544
225,14,1,88428
226,14,2,13533
227,14,3,58092
228,14,4,75636
229,14,5,74264
230,14,6,43956
231,14,7,57576
232,14,8,51648
233,14,9,24360
234,14,10,98892
235,14,11,30564
236,14,12,720
237,14,13,31528
238,14,15,16416
239,14,16,15516
240,15,0,1.0193e+05
241,15,1,52464
242,15,2,51180
243,15,3,24012
244,15,4,18012
245,15,5,14052
246,15,6,57924
247,15,7,77904
248,15,8,3540
249,15,9,7452
250,15,10,34884
251,15,11,91452
252,15,12,11376
253,15,13,53092
254,15,14,32091
255,15,16,88259
256,16,0,66496
257,16,1,69960
258,16,2,63204
259,16,3,27528
260,16,4,26736
261,16,5,30072
262,16,6,84936
263,16,7,48785
264,16,8,3744
265,16,9,41664
266,16,10,81900
267,16,11,41856
268,16,12,43056
269,16,13,66804
270,16,14,77472
271,16,15,37272
