0,0,1,2
0,0,1,10602
1,0,2,73296
2,0,3,61956
3,0,4,72216
4,0,5,75096
5,0,6,92487
6,0,7,10105
7,0,8,46926
8,0,9,29448
9,1,0,19152
10,1,2,68930
11,1,3,29736
12,1,4,51394
13,1,5,87282
14,1,6,16488
15,1,7,41112
16,1,8,41922
17,1,9,60462
18,2,0,89838
19,2,1,27864
20,2,3,68256
21,2,4,47016
22,2,5,51498
23,2,6,36882
24,2,7,77706
25,2,8,42336
26,2,9,19386
27,3,0,73944
28,3,1,78534
29,3,2,35928
30,3,4,68022
31,3,5,60309
32,3,6,48852
33,3,7,31896
34,3,8,46566
35,3,9,27414
36,4,0,78948
37,4,1,53046
38,4,2,71028
39,4,3,684
40,4,5,74646
41,4,6,63126
42,4,7,73296
43,4,8,75546
44,4,9,15354
45,5,0,71973
46,5,1,83268
47,5,2,84744
48,5,3,49253
49,5,4,26280
50,5,6,28083
51,5,7,28170
52,5,8,52182
53,5,9,58414
54,6,0,20124
55,6,1,81612
56,6,2,7704
57,6,3,66708
58,6,4,47192
59,6,5,7776
60,6,7,16632
61,6,8,16452
62,6,9,39348
63,7,0,31788
64,7,1,2812
65,7,2,47124
66,7,3,31176
67,7,4,83844
68,7,5,6480
69,7,6,28476
70,7,8,26946
71,7,9,59940
72,8,0,39741
73,8,1,22356
74,8,2,44244
75,8,3,16448
76,8,4,42966
77,8,5,66222
78,8,6,32202
79,8,7,13086
80,8,9,15588
81,9,0,15138
82,9,1,86256
83,9,2,64782
84,9,3,33264
85,9,4,35448
86,9,5,87390
87,9,6,36612
88,9,7,86058
89,9,8,60048
